CueShowTime,ObjShowTime,ReactionTime,Eccentricity,StimType,Guess,Correct
1739396154165,1739396155426,1739396155925,0,CanvasE,CanvasE,True
1739396156438,1739396157526,1739396158089,30,CanvasB,CanvasB,True
1739396158594,1739396159602,1739396160091,10,CanvasP,CanvasP,True
1739396160605,1739396162228,1739396162925,30,CanvasE,CanvasB,False
1739396163428,1739396164873,1739396165388,0,CanvasB,CanvasB,True
1739396165891,1739396166831,1739396167422,20,CanvasP,CanvasP,True
1739396167928,1739396168784,1739396169308,20,CanvasB,CanvasB,True
1739396169813,1739396171518,1739396172102,0,CanvasB,CanvasB,True
1739396172603,1739396173462,1739396174135,0,CanvasE,CanvasE,True
1739396174647,1739396176298,1739396176932,0,CanvasE,CanvasE,True
1739396177443,1739396178910,1739396179483,20,CanvasB,CanvasB,True
1739396179995,1739396180939,1739396181533,30,CanvasP,CanvasP,True
1739396182036,1739396183733,1739396184377,-30,CanvasB,CanvasB,True
1739396184888,1739396185997,1739396186607,0,CanvasE,CanvasE,True
1739396187118,1739396187856,1739396188357,20,CanvasB,CanvasB,True
1739396188862,1739396190084,1739396190667,-30,CanvasP,CanvasP,True
1739396191167,1739396192379,1739396192940,0,CanvasP,CanvasB,False
1739396193441,1739396194597,1739396195075,-30,CanvasE,CanvasE,True
1739396195586,1739396197084,1739396197524,30,CanvasP,CanvasP,True
1739396198036,1739396199290,1739396199873,30,CanvasE,CanvasB,False
1739396200385,1739396201738,1739396202333,10,CanvasE,CanvasE,True
1739396202834,1739396204130,1739396204910,20,CanvasE,CanvasE,True
1739396205423,1739396206602,1739396208246,10,CanvasB,CanvasB,True
1739396208749,1739396209890,1739396210434,30,CanvasB,CanvasB,True
1739396210944,1739396212098,1739396212489,10,CanvasB,CanvasB,True
1739396212999,1739396214569,1739396215129,-20,CanvasP,CanvasP,True
1739396215631,1739396216626,1739396220666,-30,CanvasE,CanvasE,True
1739396221174,1739396222400,1739396222926,-10,CanvasE,CanvasE,True
1739396223431,1739396224449,1739396224899,30,CanvasB,CanvasB,True
1739396225407,1739396226124,1739396226680,20,CanvasP,CanvasP,True
1739396227194,1739396228153,1739396228602,30,CanvasB,CanvasP,False
1739396229116,1739396230722,1739396231242,30,CanvasP,CanvasP,True
1739396231744,1739396232950,1739396233484,-20,CanvasP,CanvasB,False
1739396233990,1739396234843,1739396235458,30,CanvasP,CanvasP,True
1739396235963,1739396236890,1739396237315,0,CanvasB,CanvasB,True
1739396237821,1739396239511,1739396240072,0,CanvasB,CanvasB,True
1739396240579,1739396241399,1739396242185,-30,CanvasP,CanvasE,False
1739396242686,1739396243475,1739396244125,-30,CanvasB,CanvasB,True
1739396244631,1739396245441,1739396245938,10,CanvasB,CanvasB,True
1739396246454,1739396247824,1739396248929,0,CanvasP,CanvasP,True
1739396249430,1739396250769,1739396251379,10,CanvasP,CanvasP,True
1739396251884,1739396252730,1739396253640,30,CanvasE,CanvasE,True
1739396254143,1739396255424,1739396255589,10,CanvasP,CanvasB,False
1739396256101,1739396257674,1739396259202,30,CanvasP,CanvasP,True
1739396259708,1739396260905,1739396261440,20,CanvasB,CanvasB,True
1739396261942,1739396263144,1739396263610,0,CanvasB,CanvasB,True
1739396264118,1739396265692,1739396266191,20,CanvasB,CanvasB,True
1739396266700,1739396267561,1739396268129,20,CanvasE,CanvasE,True
1739396268635,1739396270108,1739396270711,-30,CanvasB,CanvasB,True
1739396271219,1739396272129,1739396272687,10,CanvasE,CanvasE,True
