CueShowTime,ObjShowTime,ReactionTime,Eccentricity,StimType,Guess,Correct
1718910834643,1718910835426,1718910838653,+30,face2,face3,False
1718910839158,1718910840272,1718910845629,+30,face3,face3,True
1718910846134,1718910847729,1718910850058,+30,face2,face2,True
1718910850566,1718910852221,1718910856142,+15,face2,face2,True
1718910856650,1718910857924,1718910861198,0,face3,face1,False
1718910861706,1718910862858,1718910864573,+15,face1,face3,False
1718910865079,1718910866396,1718910871054,0,face3,face2,False
1718910871561,1718910872649,1718910874754,-15,face2,face1,False
1718910875262,1718910876917,1718910877754,-30,face1,face3,False
1718910878261,1718910879616,1718910881438,-30,face2,face1,False
1718910881944,1718910883339,1718910885591,+30,face2,face1,False
1718910886100,1718910887061,1718910888940,+15,face3,face2,False
1718910889446,1718910890306,1718910891850,-30,face1,face3,False
1718910892356,1718910893482,1718910894621,+30,face1,face3,False
1718910895126,1718910896318,1718910897817,0,face2,face2,True
1718910898321,1718910899977,1718910910640,-30,face2,face2,True
1718910911146,1718910912215,1718910913006,+15,face1,face3,False
1718910913515,1718910914989,1718910919064,0,face3,face2,False
1718910919572,1718910920365,1718910923647,-30,face3,face2,False
1718910924153,1718910925626,1718910940018,-15,face3,face2,False
1718910940522,1718910941343,1718910945171,+30,face2,face1,False
1718910945677,1718910947095,1718910952463,+15,face3,face1,False
1718910952968,1718910954387,1718910959263,+15,face3,face2,False
1718910959769,1718910961412,1718910962720,+15,face1,face3,False
1718910963228,1718910964720,1718910965826,+15,face2,face1,False
1718910966330,1718910967886,1718910976664,0,face2,face2,True
1718910977170,1718910978715,1718910980145,-30,face3,face1,False
1718910980652,1718910981538,1718910982221,-30,face2,face2,True
1718910982727,1718910984183,1718910984830,+15,face2,face2,True
1718910985337,1718910986084,1718910986778,-30,face2,face2,True
1718910987286,1718910988539,1718910990842,0,face1,face3,False
1718910991349,1718910992600,1718910993682,+15,face3,face1,False
1718910994187,1718910995630,1718910996595,+15,face3,face1,False
1718910997104,1718910998430,1718910999534,-15,face2,face2,True
1718911000042,1718911001702,1718911003228,+15,face3,face1,False
1718911003736,1718911004659,1718911005522,+30,face3,face1,False
1718911006030,1718911007135,1718911007972,-30,face2,face2,True
1718911008478,1718911009909,1718911010559,+15,face3,face1,False
1718911011063,1718911011772,1718911012430,-30,face2,face2,True
1718911012938,1718911014205,1718911015167,-30,face3,face2,False
1718911015674,1718911016637,1718911017143,-30,face2,face1,False
1718911017652,1718911019285,1718911020226,-15,face1,face3,False
1718911020732,1718911022149,1718911023000,+15,face3,face2,False
1718911023506,1718911024870,1718911025710,+15,face3,face2,False
1718911026218,1718911027230,1718911028375,0,face1,face3,False
1718911028883,1718911030226,1718911031154,+15,face3,face1,False
1718911031662,1718911032890,1718911033539,+15,face3,face1,False
1718911034043,1718911035565,1718911036592,+30,face3,face1,False
1718911037097,1718911038313,1718911038951,-15,face3,face1,False
1718911039457,1718911040660,1718911041786,-30,face2,face2,True
1718911042294,1718911043914,1718911044851,+30,face2,face2,True
1718911045360,1718911046370,1718911046982,0,face3,face2,False
1718911047487,1718911049007,1718911050721,+15,face2,face1,False
1718911051228,1718911052850,1718911056393,0,face1,face3,False
1718911056898,1718911058381,1718911060117,+30,face3,face1,False
1718911060621,1718911061992,1718911063314,-15,face1,face2,False
1718911063820,1718911065238,1718911072040,+30,face3,face2,False
1718911072548,1718911073358,1718911074183,+15,face3,face2,False
1718911074691,1718911075805,1718911077077,0,face2,face1,False
1718911077585,1718911078521,1718911079295,+30,face1,face3,False
1718911079802,1718911080995,1718911082266,+30,face2,face1,False
1718911082773,1718911083979,1718911086010,+15,face3,face1,False
1718911086517,1718911087542,1718911089450,-15,face3,face1,False
1718911089957,1718911090830,1718911091443,0,face3,face1,False
1718911091949,1718911093505,1718911094494,-30,face1,face3,False
1718911095001,1718911095912,1718911096917,-15,face1,face3,False
1718911097421,1718911098904,1718911099961,0,face3,face1,False
1718911100469,1718911101899,1718911102609,-30,face2,face2,True
1718911103115,1718911104507,1718911105207,-15,face1,face3,False
1718911105714,1718911106815,1718911107752,-30,face1,face3,False
1718911108259,1718911109523,1718911110829,-30,face3,face1,False
1718911111335,1718911112486,1718911114046,+30,face2,face2,True
1718911114550,1718911115296,1718911115929,+30,face1,face2,False
1718911116437,1718911117349,1718911118302,+15,face3,face1,False
1718911118808,1718911120392,1718911121141,+15,face2,face2,True
1718911121648,1718911122825,1718911123814,+30,face2,face2,True
1718911124318,1718911125418,1718911126436,+15,face2,face2,True
1718911126941,1718911127764,1718911128363,0,face2,face2,True
1718911128869,1718911129758,1718911130377,+30,face2,face2,True
1718911130885,1718911132126,1718911132827,-15,face2,face2,True
1718911133332,1718911134826,1718911135803,-30,face3,face1,False
1718911136308,1718911137941,1718911138739,-30,face1,face3,False
1718911139247,1718911140592,1718911141342,-15,face1,face3,False
1718911141849,1718911143283,1718911144309,+30,face1,face3,False
1718911144817,1718911146464,1718911147584,0,face3,face1,False
1718911148090,1718911149787,1718911150524,+30,face2,face2,True
1718911151029,1718911152348,1718911153019,-30,face1,face3,False
1718911153526,1718911154941,1718911155962,+15,face2,face2,True
1718911156471,1718911157701,1718911158605,0,face3,face1,False
1718911159114,1718911159847,1718911160720,+30,face1,face3,False
1718911161474,1718911163073,1718911164855,+15,face3,face1,False
1718911165362,1718911166120,1718911167921,+30,face2,face2,True
1718911168428,1718911169442,1718911170735,+30,face2,face2,True
1718911171241,1718911172281,1718911173662,-30,face3,face3,True
1718911174169,1718911175143,1718911176260,-30,face3,face1,False
1718911176766,1718911178120,1718911178807,-15,face1,face3,False
1718911179315,1718911180085,1718911180876,0,face3,face1,False
1718911181384,1718911182258,1718911182806,0,face3,face1,False
1718911183313,1718911184376,1718911185239,-30,face2,face2,True
1718911185746,1718911186860,1718911189358,0,face3,face1,False
