CueShowTime,ObjShowTime,ReactionTime,Eccentricity,StimType,Guess,Correct
1738268126558,1738268127980,1738268128569,10,CanvasB,CanvasB,True
1738268129079,1738268129825,1738268130335,-30,CanvasE,CanvasE,True
1738268130848,1738268131590,1738268132058,20,CanvasB,CanvasB,True
1738268132568,1738268133892,1738268134370,30,CanvasP,CanvasP,True
1738268134879,1738268136479,1738268136936,10,CanvasE,CanvasE,True
1738268137447,1738268138635,1738268139203,30,CanvasE,CanvasE,True
1738268139712,1738268140658,1738268141114,10,CanvasE,CanvasE,True
1738268141624,1738268142381,1738268142903,10,CanvasP,CanvasP,True
1738268143414,1738268145058,1738268145658,0,CanvasP,CanvasP,True
1738268146169,1738268147736,1738268148270,-20,CanvasE,CanvasE,True
1738268148779,1738268150313,1738268150814,-20,CanvasP,CanvasP,True
1738268151325,1738268152791,1738268153306,-20,CanvasB,CanvasB,True
1738268153812,1738268154714,1738268155181,10,CanvasP,CanvasP,True
1738268155691,1738268156681,1738268157225,10,CanvasE,CanvasE,True
1738268157736,1738268158625,1738268159114,-20,CanvasE,CanvasE,True
1738268159625,1738268160892,1738268161404,-20,CanvasB,CanvasB,True
1738268161914,1738268162870,1738268163448,-30,CanvasE,CanvasE,True
1738268163958,1738268165014,1738268165570,-30,CanvasE,CanvasE,True
1738268166081,1738268167336,1738268167971,30,CanvasE,CanvasE,True
1738268168481,1738268169571,1738268170281,-10,CanvasP,CanvasP,True
1738268170791,1738268171706,1738268172282,0,CanvasB,CanvasE,False
1738268172792,1738268174393,1738268174981,10,CanvasP,CanvasP,True
1738268175493,1738268176726,1738268177270,-20,CanvasB,CanvasB,True
1738268177781,1738268178961,1738268179504,0,CanvasE,CanvasE,True
1738268180014,1738268180915,1738268181448,20,CanvasE,CanvasE,True
1738268181959,1738268183271,1738268183927,-30,CanvasB,CanvasB,True
1738268184437,1738268185469,1738268186103,-30,CanvasE,CanvasE,True
1738268186616,1738268187359,1738268187914,20,CanvasP,CanvasP,True
1738268188426,1738268189960,1738268190516,-10,CanvasP,CanvasP,True
1738268191026,1738268192281,1738268193172,30,CanvasE,CanvasE,True
1738268193682,1738268195193,1738268195693,10,CanvasB,CanvasB,True
1738268196203,1738268197305,1738268197871,-20,CanvasE,CanvasE,True
1738268198382,1738268199504,1738268200015,0,CanvasB,CanvasB,True
1738268200526,1738268202194,1738268202837,10,CanvasP,CanvasP,True
1738268203348,1738268204949,1738268205471,0,CanvasP,CanvasP,True
1738268205981,1738268207671,1738268208249,-20,CanvasP,CanvasP,True
1738268208760,1738268210049,1738268211049,10,CanvasB,CanvasB,True
1738268211560,1738268212904,1738268213505,-30,CanvasP,CanvasP,True
1738268214014,1738268215516,1738268216037,0,CanvasP,CanvasP,True
1738268216548,1738268217327,1738268217938,10,CanvasB,CanvasB,True
1738268218448,1738268219361,1738268220204,0,CanvasB,CanvasB,True
1738268220714,1738268222227,1738268222850,-30,CanvasP,CanvasP,True
1738268223359,1738268224115,1738268224805,-10,CanvasB,CanvasB,True
1738268225316,1738268226949,1738268227572,-20,CanvasP,CanvasP,True
1738268228082,1738268229072,1738268229649,10,CanvasB,CanvasB,True
1738268230160,1738268230938,1738268231506,20,CanvasB,CanvasB,True
1738268232014,1738268232806,1738268233384,0,CanvasP,CanvasP,True
1738268233893,1738268235350,1738268235962,-20,CanvasE,CanvasE,True
1738268236471,1738268237905,1738268238395,-30,CanvasE,CanvasE,True
1738268238906,1738268239939,1738268240916,10,CanvasP,CanvasP,True
