CueShowTime,ObjShowTime,ReactionTime,Eccentricity,StimType,Guess,Correct
1744839826183,1744839827205,1744839827805,30,CanvasP,CanvasP,True
1744839828316,1744839829717,1744839830274,20,CanvasP,CanvasP,True
1744839830785,1744839831804,1744839832417,30,CanvasB,CanvasB,True
1744839832928,1744839833973,1744839834473,20,CanvasB,CanvasB,True
1744839834984,1744839836461,1744839837063,20,CanvasP,CanvasP,True
1744839837573,1744839838728,1744839839219,0,CanvasE,CanvasE,True
1744839839728,1744839841417,1744839842039,0,CanvasB,CanvasB,True
1744839842550,1744839843860,1744839844416,-10,CanvasP,CanvasP,True
1744839844927,1744839846107,1744839846662,-20,CanvasB,CanvasB,True
1744839847172,1744839848540,1744839849053,20,CanvasB,CanvasB,True
1744839849562,1744839850829,1744839851361,10,CanvasE,CanvasE,True
1744839851871,1744839853506,1744839853984,10,CanvasB,CanvasB,True
1744839854495,1744839855617,1744839856351,-10,CanvasB,CanvasB,True
1744839856861,1744839857873,1744839858940,0,CanvasE,CanvasB,False
1744839859449,1744839860908,1744839861532,-10,CanvasB,CanvasB,True
1744839862039,1744839862817,1744839863475,-20,CanvasP,CanvasP,True
1744839863983,1744839865563,1744839866007,-30,CanvasB,CanvasE,False
1744839866519,1744839867261,1744839868140,-20,CanvasE,CanvasE,True
1744839868650,1744839869462,1744839870196,-30,CanvasP,CanvasP,True
1744839870705,1744839871850,1744839872652,-20,CanvasB,CanvasB,True
1744839873162,1744839874830,1744839875484,10,CanvasE,CanvasE,True
1744839875995,1744839877084,1744839877938,-10,CanvasE,CanvasE,True
1744839878450,1744839879585,1744839880209,-20,CanvasE,CanvasE,True
1744839880719,1744839882052,1744839882641,-20,CanvasB,CanvasB,True
1744839883151,1744839884041,1744839885418,0,CanvasE,CanvasB,False
1744839885929,1744839886819,1744839887451,-10,CanvasP,CanvasP,True
1744839887962,1744839889219,1744839889819,-20,CanvasE,CanvasE,True
1744839890330,1744839891896,1744839892430,20,CanvasB,CanvasB,True
1744839892942,1744839893785,1744839894451,-20,CanvasB,CanvasE,False
1744839894963,1744839896329,1744839897008,30,CanvasE,CanvasE,True
1744839897518,1744839898318,1744839899063,-20,CanvasP,CanvasP,True
1744839899573,1744839900406,1744839901307,-30,CanvasP,CanvasP,True
1744839901818,1744839903097,1744839903829,20,CanvasE,CanvasE,True
1744839904339,1744839905731,1744839906408,20,CanvasE,CanvasE,True
1744839906919,1744839907829,1744839908397,-10,CanvasE,CanvasE,True
1744839908906,1744839909729,1744839910273,10,CanvasP,CanvasP,True
1744839910784,1744839912428,1744839913063,-20,CanvasE,CanvasE,True
1744839913573,1744839914785,1744839915708,-30,CanvasP,CanvasP,True
1744839916218,1744839917587,1744839918164,-30,CanvasP,CanvasP,True
1744839918665,1744839919896,1744839920419,0,CanvasP,CanvasP,True
1744839920930,1744839922484,1744839922997,10,CanvasE,CanvasE,True
1744839923506,1744839924684,1744839925197,-20,CanvasE,CanvasE,True
1744839925706,1744839926606,1744839927341,30,CanvasE,CanvasE,True
1744839927852,1744839929452,1744839929964,0,CanvasB,CanvasB,True
1744839930475,1744839932162,1744839932740,-10,CanvasB,CanvasB,True
1744839933251,1744839934275,1744839934964,-30,CanvasP,CanvasP,True
1744839935475,1744839937030,1744839937497,-10,CanvasB,CanvasB,True
1744839938008,1744839938731,1744839939363,0,CanvasP,CanvasP,True
1744839939874,1744839940630,1744839941196,-20,CanvasP,CanvasP,True
1744839941706,1744839942431,1744839943164,-10,CanvasE,CanvasE,True
