CueShowTime,ObjShowTime,ReactionTime,Eccentricity,StimType,Guess,Correct
1738192309311,1738192310942,1738192311868,-30,CanvasP,CanvasP,True
1738192312373,1738192313361,1738192314767,-20,CanvasB,CanvasB,True
1738192315271,1738192316607,1738192317206,0,CanvasB,CanvasB,True
1738192317708,1738192318678,1738192319424,-30,CanvasE,CanvasE,True
1738192319925,1738192320911,1738192321523,-30,CanvasB,CanvasB,True
1738192322030,1738192323473,1738192324334,10,CanvasE,CanvasE,True
1738192324835,1738192326141,1738192326808,10,CanvasE,CanvasE,True
1738192327316,1738192328113,1738192329495,-30,CanvasE,CanvasE,True
1738192330004,1738192331048,1738192331524,0,CanvasB,CanvasB,True
1738192332034,1738192333284,1738192333829,0,CanvasB,CanvasB,True
1738192334340,1738192335838,1738192336614,30,CanvasP,CanvasP,True
1738192337116,1738192338696,1738192339274,30,CanvasP,CanvasP,True
1738192339776,1738192341156,1738192342427,30,CanvasB,CanvasB,True
1738192342939,1738192344620,1738192345497,10,CanvasB,CanvasB,True
1738192346007,1738192347493,1738192348546,20,CanvasB,CanvasB,True
1738192349051,1738192349824,1738192350368,-30,CanvasB,CanvasB,True
1738192350882,1738192352117,1738192352698,-20,CanvasB,CanvasB,True
1738192353205,1738192354202,1738192354604,-30,CanvasB,CanvasB,True
1738192355109,1738192356416,1738192357058,0,CanvasP,CanvasP,True
1738192357568,1738192358505,1738192359096,-20,CanvasP,CanvasP,True
1738192359602,1738192360538,1738192361081,-30,CanvasP,CanvasP,True
1738192361594,1738192362684,1738192363241,0,CanvasB,CanvasB,True
1738192363751,1738192365129,1738192365833,30,CanvasB,CanvasB,True
1738192366335,1738192367705,1738192368305,20,CanvasP,CanvasP,True
1738192368806,1738192370180,1738192370717,0,CanvasE,CanvasB,False
1738192371229,1738192372609,1738192373087,-10,CanvasB,CanvasB,True
1738192373595,1738192375070,1738192375659,20,CanvasE,CanvasE,True
1738192376171,1738192377721,1738192378374,10,CanvasE,CanvasE,True
1738192378885,1738192380134,1738192380979,0,CanvasB,CanvasB,True
1738192381489,1738192383046,1738192383845,30,CanvasE,CanvasE,True
1738192384348,1738192385777,1738192386506,10,CanvasB,CanvasB,True
1738192387009,1738192388279,1738192389184,30,CanvasE,CanvasE,True
1738192389700,1738192390456,1738192391237,-20,CanvasE,CanvasE,True
1738192391743,1738192392623,1738192393389,20,CanvasB,CanvasB,True
1738192393901,1738192395358,1738192396540,20,CanvasB,CanvasB,True
1738192397045,1738192398027,1738192398848,-30,CanvasP,CanvasP,True
1738192399350,1738192400408,1738192400908,-10,CanvasB,CanvasB,True
1738192401408,1738192402788,1738192403375,-30,CanvasB,CanvasB,True
1738192403882,1738192405391,1738192406048,30,CanvasP,CanvasP,True
1738192406550,1738192408000,1738192408663,20,CanvasE,CanvasE,True
1738192409171,1738192410075,1738192410761,-20,CanvasP,CanvasP,True
1738192411268,1738192412099,1738192412772,-20,CanvasE,CanvasE,True
1738192413283,1738192414876,1738192415533,-30,CanvasB,CanvasB,True
1738192416036,1738192417147,1738192417659,0,CanvasP,CanvasP,True
1738192418169,1738192419419,1738192420285,-10,CanvasP,CanvasP,True
1738192420796,1738192422259,1738192422832,-10,CanvasP,CanvasP,True
1738192423340,1738192424873,1738192425562,0,CanvasE,CanvasE,True
1738192426073,1738192427584,1738192428202,10,CanvasP,CanvasP,True
1738192428703,1738192429546,1738192430768,30,CanvasB,CanvasB,True
1738192431270,1738192432525,1738192433145,0,CanvasP,CanvasP,True
