CaptureTime;CalcXEccentricity;CalcYEccentricity;Valid;CombinedGazeOrigin
1722462496003;NaN;NaN;INVALID;
1722462496008;NaN;NaN;INVALID;
1722462496013;NaN;NaN;INVALID;
1722462496018;NaN;NaN;INVALID;
1722462496023;NaN;NaN;INVALID;
1722462496028;NaN;NaN;INVALID;
1722462496033;NaN;NaN;INVALID;
1722462496038;NaN;NaN;INVALID;
1722462496043;NaN;NaN;INVALID;
1722462496048;NaN;NaN;INVALID;
1722462496053;NaN;NaN;INVALID;
1722462496058;NaN;NaN;INVALID;
1722462496063;NaN;NaN;INVALID;
1722462496068;NaN;NaN;INVALID;
1722462496073;NaN;NaN;INVALID;
1722462496078;NaN;NaN;INVALID;
1722462496083;NaN;NaN;INVALID;
1722462496088;NaN;NaN;INVALID;
1722462496093;NaN;NaN;INVALID;
1722462496098;NaN;NaN;INVALID;
1722462496103;NaN;NaN;INVALID;
1722462496108;NaN;NaN;INVALID;
1722462496113;NaN;NaN;INVALID;
1722462496118;NaN;NaN;INVALID;
1722462496123;NaN;NaN;INVALID;
1722462496128;NaN;NaN;INVALID;
1722462496133;NaN;NaN;INVALID;
1722462496138;NaN;NaN;INVALID;
1722462496143;NaN;NaN;INVALID;
1722462496148;NaN;NaN;INVALID;
1722462496153;NaN;NaN;INVALID;
1722462496158;NaN;NaN;INVALID;
1722462496163;NaN;NaN;INVALID;
1722462496168;NaN;NaN;INVALID;
1722462496173;NaN;NaN;INVALID;
1722462496178;NaN;NaN;INVALID;
1722462496183;NaN;NaN;INVALID;
1722462496188;NaN;NaN;INVALID;
1722462496193;NaN;NaN;INVALID;
1722462496198;NaN;NaN;INVALID;
1722462496203;NaN;NaN;INVALID;
1722462496208;NaN;NaN;INVALID;
1722462496213;NaN;NaN;INVALID;
1722462496218;NaN;NaN;INVALID;
1722462496223;NaN;NaN;INVALID;
1722462496228;NaN;NaN;INVALID;
1722462496233;NaN;NaN;INVALID;
1722462496238;NaN;NaN;INVALID;
1722462496243;NaN;NaN;INVALID;
1722462496248;NaN;NaN;INVALID;
1722462496253;NaN;NaN;INVALID;
1722462496258;NaN;NaN;INVALID;
1722462496263;NaN;NaN;INVALID;
1722462496268;5.474475;1.979152;VALID;(0.095346, 0.034379, 0.994850)
1722462496273;5.709193;1.848788;VALID;(0.099428, 0.032102, 0.994527)
1722462496278;5.658788;1.840512;VALID;(0.098554, 0.031961, 0.994618)
1722462496283;5.559347;1.862584;VALID;(0.096826, 0.032350, 0.994776)
1722462496288;5.479551;1.844666;VALID;(0.095441, 0.032043, 0.994919)
1722462496293;5.459271;1.886148;VALID;(0.095087, 0.032764, 0.994930)
1722462496298;5.467959;1.891467;VALID;(0.095238, 0.032856, 0.994912)
1722462496303;5.450324;1.902002;VALID;(0.094931, 0.033040, 0.994935)
1722462496308;5.447684;1.885780;VALID;(0.094886, 0.032759, 0.994949)
1722462496313;5.445818;1.826751;VALID;(0.094857, 0.031734, 0.994985)
1722462496318;5.464988;1.816875;VALID;(0.095190, 0.031561, 0.994959)
1722462496323;5.441957;1.871652;VALID;(0.094787, 0.032514, 0.994966)
1722462496328;5.433082;1.841925;VALID;(0.094635, 0.031998, 0.994998)
1722462496333;5.440324;1.815241;VALID;(0.094762, 0.031534, 0.995000)
1722462496338;5.407437;1.803758;VALID;(0.094191, 0.031336, 0.995061)
1722462496343;5.396853;1.805295;VALID;(0.094007, 0.031364, 0.995077)
1722462496348;5.343836;1.810432;VALID;(0.093086, 0.031456, 0.995161)
1722462496353;5.372324;1.797159;VALID;(0.093582, 0.031224, 0.995122)
1722462496358;5.368334;1.805008;VALID;(0.093512, 0.031360, 0.995124)
1722462496363;5.349123;1.776556;VALID;(0.093180, 0.030867, 0.995171)
1722462496368;5.356864;1.747211;VALID;(0.093316, 0.030357, 0.995174)
1722462496373;5.377662;1.745236;VALID;(0.093677, 0.030321, 0.995141)
1722462496378;5.401838;1.711563;VALID;(0.094099, 0.029735, 0.995119)
1722462496383;5.388051;1.711055;VALID;(0.093859, 0.029727, 0.995142)
1722462496388;5.384272;1.730480;VALID;(0.093793, 0.030065, 0.995138)
1722462496393;5.385046;1.707323;VALID;(0.093807, 0.029663, 0.995148)
1722462496398;5.384788;1.698024;VALID;(0.093803, 0.029501, 0.995154)
1722462496403;5.389070;1.686105;VALID;(0.093878, 0.029294, 0.995153)
1722462496408;5.404493;1.682429;VALID;(0.094146, 0.029229, 0.995129)
1722462496413;5.410308;1.659223;VALID;(0.094248, 0.028826, 0.995131)
1722462496418;5.410843;1.660969;VALID;(0.094257, 0.028856, 0.995130)
1722462496423;5.415343;1.645987;VALID;(0.094336, 0.028596, 0.995130)
1722462496428;5.419865;1.643738;VALID;(0.094415, 0.028557, 0.995123)
1722462496433;5.422040;1.638910;VALID;(0.094453, 0.028473, 0.995122)
1722462496438;5.414134;1.634959;VALID;(0.094316, 0.028404, 0.995137)
1722462496443;5.415118;1.612917;VALID;(0.094334, 0.028021, 0.995146)
1722462496448;5.401417;1.610669;VALID;(0.094096, 0.027983, 0.995170)
1722462496453;5.410332;1.602159;VALID;(0.094251, 0.027835, 0.995159)
1722462496458;5.406288;1.592075;VALID;(0.094182, 0.027660, 0.995171)
1722462496463;5.397382;1.586632;VALID;(0.094027, 0.027566, 0.995188)
