CaptureTime;CalcXEccentricity;CalcYEccentricity;CombinedGazeForward;Valid
1720563962489;-1.555174;0.247995;(-0.027139, 0.004327, 0.999622);VALID
1720563962494;-1.548746;0.197352;(-0.027027, 0.003443, 0.999629);VALID
1720563962499;-1.513711;0.199235;(-0.026416, 0.003476, 0.999645);VALID
1720563962504;-1.505308;0.189841;(-0.026269, 0.003312, 0.999649);VALID
1720563962509;-1.506101;0.161450;(-0.026283, 0.002817, 0.999651);VALID
1720563962514;-1.487383;0.120969;(-0.025957, 0.002111, 0.999661);VALID
1720563962519;-1.426782;0.065595;(-0.024899, 0.001144, 0.999689);VALID
1720563962524;-1.392790;0.068225;(-0.024306, 0.001190, 0.999704);VALID
1720563962529;-1.361945;0.095276;(-0.023768, 0.001662, 0.999716);VALID
1720563962534;-1.335501;0.071636;(-0.023307, 0.001250, 0.999728);VALID
1720563962539;-1.289222;0.049535;(-0.022499, 0.000864, 0.999747);VALID
1720563962544;-1.289000;0.016421;(-0.022495, 0.000287, 0.999747);VALID
1720563962549;-1.269246;-0.014107;(-0.022151, -0.000246, 0.999755);VALID
1720563962554;-1.236779;-0.026135;(-0.021584, -0.000456, 0.999767);VALID
1720563962559;-1.187763;0.004068;(-0.020729, 0.000071, 0.999785);VALID
1720563962564;-1.166402;-0.014251;(-0.020356, -0.000249, 0.999793);VALID
1720563962569;-1.200634;-0.010148;(-0.020953, -0.000177, 0.999780);VALID
1720563962574;-1.128013;0.054294;(-0.019686, 0.000947, 0.999806);VALID
1720563962579;-1.172843;0.032010;(-0.020469, 0.000559, 0.999790);VALID
1720563962584;-1.222152;0.049644;(-0.021329, 0.000866, 0.999772);VALID
1720563962589;-1.216074;0.036541;(-0.021223, 0.000638, 0.999775);VALID
1720563962594;-1.186603;0.046087;(-0.020709, 0.000804, 0.999785);VALID
1720563962599;-1.123890;0.149864;(-0.019614, 0.002615, 0.999804);VALID
1720563962604;-1.101063;0.148752;(-0.019216, 0.002596, 0.999812);VALID
1720563962609;-1.099225;0.164227;(-0.019184, 0.002866, 0.999812);VALID
1720563962614;-1.062348;0.177632;(-0.018540, 0.003100, 0.999823);VALID
1720563962619;-1.025063;0.130590;(-0.017890, 0.002279, 0.999837);VALID
1720563962624;-1.004380;0.168527;(-0.017529, 0.002941, 0.999842);VALID
1720563962629;-0.984275;0.106655;(-0.017178, 0.001861, 0.999851);VALID
1720563962634;-0.955355;0.195409;(-0.016673, 0.003410, 0.999855);VALID
1720563962639;-0.904068;0.066510;(-0.015778, 0.001161, 0.999875);VALID
1720563962644;-0.870626;0.128025;(-0.015195, 0.002234, 0.999882);VALID
1720563962649;-0.847872;0.123045;(-0.014798, 0.002147, 0.999888);VALID
1720563962654;-0.823845;0.073537;(-0.014378, 0.001283, 0.999896);VALID
1720563962659;-0.798373;0.172411;(-0.013934, 0.003009, 0.999898);VALID
1720563962664;-0.747222;0.191947;(-0.013041, 0.003350, 0.999909);VALID
1720563962669;-0.736091;0.200794;(-0.012847, 0.003504, 0.999911);VALID
1720563962674;-0.718673;0.207941;(-0.012543, 0.003629, 0.999915);VALID
1720563962680;-0.681882;0.156604;(-0.011901, 0.002733, 0.999925);VALID
1720563962685;-0.655996;0.133019;(-0.011449, 0.002321, 0.999932);VALID
1720563962690;-0.662190;0.101534;(-0.011557, 0.001772, 0.999932);VALID
1720563962695;-0.631566;0.126354;(-0.011023, 0.002205, 0.999937);VALID
1720563962700;-0.597362;0.138817;(-0.010426, 0.002423, 0.999943);VALID
1720563962705;-0.603887;0.159780;(-0.010540, 0.002789, 0.999941);VALID
1720563962710;-0.605873;0.114740;(-0.010574, 0.002002, 0.999942);VALID
1720563962715;-0.599328;0.206874;(-0.010460, 0.003610, 0.999939);VALID
1720563962720;-0.548820;0.140980;(-0.009579, 0.002460, 0.999951);VALID
1720563962725;-0.522236;0.187879;(-0.009115, 0.003279, 0.999953);VALID
1720563962730;-0.484871;0.180918;(-0.008462, 0.003157, 0.999959);VALID
1720563962735;-0.464868;0.183054;(-0.008113, 0.003195, 0.999962);VALID
1720563962740;-0.428336;0.146699;(-0.007476, 0.002560, 0.999969);VALID
1720563962745;-0.413382;0.145186;(-0.007215, 0.002534, 0.999971);VALID
1720563962750;-0.406975;0.166243;(-0.007103, 0.002901, 0.999971);VALID
1720563962755;-0.369901;0.161214;(-0.006456, 0.002814, 0.999975);VALID
1720563962760;-0.332366;0.136908;(-0.005801, 0.002389, 0.999980);VALID
1720563962765;-0.330912;0.135702;(-0.005775, 0.002368, 0.999981);VALID
1720563962770;-0.333520;0.198984;(-0.005821, 0.003473, 0.999977);VALID
1720563962775;-0.307564;0.132984;(-0.005368, 0.002321, 0.999983);VALID
1720563962780;-0.283791;0.122947;(-0.004953, 0.002146, 0.999986);VALID
1720563962785;-0.278523;0.094241;(-0.004861, 0.001645, 0.999987);VALID
1720563962790;-0.233632;0.130979;(-0.004078, 0.002286, 0.999989);VALID
1720563962795;-0.245073;0.135970;(-0.004277, 0.002373, 0.999988);VALID
1720563962800;-0.220708;0.103048;(-0.003852, 0.001799, 0.999991);VALID
1720563962805;-0.199227;0.102338;(-0.003477, 0.001786, 0.999992);VALID
1720563962810;-0.168871;0.087752;(-0.002947, 0.001532, 0.999995);VALID
1720563962815;-0.143554;-0.000957;(-0.002505, -0.000017, 0.999997);VALID
1720563962820;-0.149628;0.048502;(-0.002611, 0.000847, 0.999996);VALID
1720563962825;-0.124456;0.026428;(-0.002172, 0.000461, 0.999998);VALID
1720563962830;-0.118744;0.026258;(-0.002072, 0.000458, 0.999998);VALID
1720563962835;-0.070508;0.001222;(-0.001231, 0.000021, 0.999999);VALID
1720563962840;-0.050087;0.020079;(-0.000874, 0.000350, 1.000000);VALID
1720563962845;-0.033127;0.010713;(-0.000578, 0.000187, 1.000000);VALID
1720563962850;-0.015869;-0.032384;(-0.000277, -0.000565, 1.000000);VALID
1720563962855;-0.052640;0.002012;(-0.000919, 0.000035, 1.000000);VALID
1720563962860;0.000184;-0.008544;(0.000003, -0.000149, 1.000000);VALID
1720563962865;0.024348;-0.033703;(0.000425, -0.000588, 1.000000);VALID
1720563962870;0.086635;-0.043647;(0.001512, -0.000762, 0.999999);VALID
1720563962875;0.104109;-0.026776;(0.001817, -0.000467, 0.999998);VALID
1720563962880;0.143341;-0.004439;(0.002502, -0.000077, 0.999997);VALID
1720563962885;0.173505;0.021580;(0.003028, 0.000377, 0.999995);VALID
1720563962890;0.219991;0.036122;(0.003840, 0.000630, 0.999992);VALID
1720563962895;0.247563;0.012234;(0.004321, 0.000214, 0.999991);VALID
1720563962900;0.272791;0.016616;(0.004761, 0.000290, 0.999989);VALID
1720563962905;0.303362;0.011328;(0.005295, 0.000198, 0.999986);VALID
1720563962910;0.342038;0.028784;(0.005970, 0.000502, 0.999982);VALID
1720563962915;0.350565;0.011612;(0.006118, 0.000203, 0.999981);VALID
1720563962920;0.386088;-0.009758;(0.006738, -0.000170, 0.999977);VALID
1720563962925;0.402841;-0.008639;(0.007031, -0.000151, 0.999975);VALID
1720563962930;0.457025;-0.004573;(0.007977, -0.000080, 0.999968);VALID
1720563962935;0.560414;0.006828;(0.009781, 0.000119, 0.999952);VALID
1720563962940;0.603336;-0.168584;(0.010530, -0.002942, 0.999940);VALID
1720563962945;0.652305;-0.094601;(0.011385, -0.001651, 0.999934);VALID
1720563962950;0.824996;0.100811;(0.014398, 0.001759, 0.999895);VALID
1720563962955;0.816891;-0.002162;(0.014257, -0.000038, 0.999898);VALID
1720563962960;0.780255;0.063728;(0.013618, 0.001112, 0.999907);VALID
1720563962965;0.768444;0.082841;(0.013411, 0.001446, 0.999909);VALID
1720563962970;0.760712;0.109532;(0.013277, 0.001912, 0.999910);VALID
1720563962975;0.763167;0.176280;(0.013319, 0.003076, 0.999907);VALID
1720563962980;0.754706;0.250158;(0.013172, 0.004366, 0.999904);VALID
1720563962985;0.769040;0.249497;(0.013422, 0.004354, 0.999901);VALID
1720563962990;0.775231;0.287218;(0.013530, 0.005012, 0.999896);VALID
1720563962995;0.873669;0.516735;(0.015247, 0.009018, 0.999843);VALID
1720563963000;0.879642;0.497082;(0.015351, 0.008675, 0.999845);VALID
1720563963005;0.820559;0.416057;(0.014321, 0.007261, 0.999871);VALID
1720563963010;0.789814;0.404960;(0.013784, 0.007067, 0.999880);VALID
1720563963015;0.765208;0.424004;(0.013355, 0.007400, 0.999884);VALID
1720563963020;0.713697;0.442159;(0.012456, 0.007716, 0.999893);VALID
1720563963025;0.748576;0.456805;(0.013064, 0.007972, 0.999883);VALID
1720563963030;0.747512;0.494142;(0.013046, 0.008624, 0.999878);VALID
1720563963035;0.734902;0.502309;(0.012826, 0.008766, 0.999879);VALID
1720563963040;0.756450;0.509295;(0.013202, 0.008888, 0.999873);VALID
1720563963045;0.777729;0.531874;(0.013573, 0.009282, 0.999865);VALID
1720563963050;0.770618;0.549373;(0.013449, 0.009587, 0.999864);VALID
1720563963055;0.787032;0.590582;(0.013735, 0.010306, 0.999853);VALID
1720563963060;0.806203;0.581960;(0.014070, 0.010156, 0.999849);VALID
1720563963065;0.831743;0.602894;(0.014515, 0.010521, 0.999839);VALID
1720563963070;0.853092;0.599838;(0.014888, 0.010468, 0.999834);VALID
1720563963075;0.775861;0.622015;(0.013540, 0.010855, 0.999849);VALID
1720563963080;0.826767;0.621213;(0.014428, 0.010841, 0.999837);VALID
1720563963085;0.819808;0.614669;(0.014307, 0.010727, 0.999840);VALID
1720563963090;0.876552;0.624666;(0.015297, 0.010901, 0.999824);VALID
1720563963095;0.933041;0.535475;(0.016283, 0.009344, 0.999824);VALID
1720563963100;0.936052;0.529280;(0.016336, 0.009236, 0.999824);VALID
1720563963105;0.955503;0.532998;(0.016675, 0.009301, 0.999818);VALID
1720563963110;0.966535;0.528596;(0.016868, 0.009224, 0.999815);VALID
1720563963115;0.970733;0.533917;(0.016941, 0.009317, 0.999813);VALID
1720563963120;0.979795;0.507837;(0.017099, 0.008862, 0.999815);VALID
1720563963125;1.008858;0.452134;(0.017606, 0.007890, 0.999814);VALID
1720563963130;1.036844;0.430056;(0.018095, 0.007505, 0.999808);VALID
1720563963135;1.045107;0.403792;(0.018239, 0.007046, 0.999809);VALID
1720563963140;1.054882;0.397146;(0.018410, 0.006930, 0.999807);VALID
1720563963145;1.089092;0.386198;(0.019007, 0.006739, 0.999797);VALID
1720563963150;1.109091;0.411023;(0.019356, 0.007172, 0.999787);VALID
1720563963155;1.133370;0.418109;(0.019779, 0.007296, 0.999778);VALID
1720563963160;1.144416;0.424941;(0.019972, 0.007415, 0.999773);VALID
1720563963165;1.159041;0.440818;(0.020227, 0.007692, 0.999766);VALID
1720563963170;1.173525;0.454811;(0.020480, 0.007936, 0.999759);VALID
1720563963175;1.205679;0.467678;(0.021041, 0.008161, 0.999745);VALID
1720563963180;1.210090;0.465303;(0.021118, 0.008119, 0.999744);VALID
1720563963185;1.242277;0.486945;(0.021679, 0.008497, 0.999729);VALID
1720563963190;1.274997;0.476286;(0.022250, 0.008311, 0.999718);VALID
1720563963195;1.228526;0.483162;(0.021439, 0.008431, 0.999735);VALID
1720563963200;1.235658;0.516333;(0.021564, 0.009009, 0.999727);VALID
1720563963205;1.254969;0.624359;(0.021900, 0.010894, 0.999701);VALID
1720563963210;1.262175;0.627283;(0.022026, 0.010945, 0.999698);VALID
1720563963215;1.292551;0.675211;(0.022556, 0.011781, 0.999676);VALID
1720563963220;1.321235;0.615825;(0.023057, 0.010745, 0.999676);VALID
1720563963225;1.367835;0.701045;(0.023869, 0.012232, 0.999640);VALID
1720563963230;1.401213;0.662573;(0.024452, 0.011560, 0.999634);VALID
1720563963235;1.440919;0.633748;(0.025145, 0.011057, 0.999623);VALID
1720563963240;1.452169;0.636000;(0.025341, 0.011097, 0.999617);VALID
1720563963245;1.521551;0.599938;(0.026551, 0.010467, 0.999593);VALID
1720563963250;1.575036;0.587539;(0.027485, 0.010250, 0.999570);VALID
1720563963255;1.604761;0.556657;(0.028003, 0.009712, 0.999561);VALID
1720563963260;1.601112;0.568456;(0.027940, 0.009917, 0.999560);VALID
1720563963265;1.633684;0.571401;(0.028508, 0.009969, 0.999544);VALID
1720563963270;1.628347;0.588744;(0.028415, 0.010271, 0.999543);VALID
1720563963275;1.648178;0.608690;(0.028761, 0.010619, 0.999530);VALID
1720563963280;1.703864;0.597409;(0.029732, 0.010422, 0.999504);VALID
1720563963285;1.720455;0.607682;(0.030021, 0.010601, 0.999493);VALID
1720563963290;1.786971;0.608881;(0.031182, 0.010622, 0.999457);VALID
1720563963295;1.814223;0.628047;(0.031657, 0.010956, 0.999439);VALID
1720563963300;1.825678;0.648787;(0.031857, 0.011317, 0.999428);VALID
1720563963305;1.860779;0.643763;(0.032469, 0.011230, 0.999410);VALID
1720563963310;1.912344;0.647434;(0.033368, 0.011293, 0.999379);VALID
1720563963315;1.934791;0.612348;(0.033760, 0.010681, 0.999373);VALID
1720563963320;1.958822;0.594747;(0.034179, 0.010374, 0.999362);VALID
1720563963325;2.011692;0.588787;(0.035102, 0.010270, 0.999331);VALID
1720563963330;2.028959;0.599839;(0.035403, 0.010462, 0.999318);VALID
1720563963335;2.044495;0.599818;(0.035674, 0.010462, 0.999309);VALID
1720563963340;2.062648;0.609369;(0.035990, 0.010628, 0.999296);VALID
1720563963345;2.128442;0.647992;(0.037137, 0.011302, 0.999246);VALID
1720563963350;2.139941;0.650867;(0.037338, 0.011352, 0.999238);VALID
1720563963355;2.149404;0.649513;(0.037503, 0.011328, 0.999232);VALID
1720563963360;2.189362;0.640952;(0.038200, 0.011178, 0.999208);VALID
1720563963365;2.200356;0.666595;(0.038391, 0.011625, 0.999195);VALID
1720563963370;2.197314;0.698230;(0.038338, 0.012177, 0.999191);VALID
1720563963375;2.206420;0.719014;(0.038497, 0.012540, 0.999180);VALID
1720563963380;2.244514;0.710773;(0.039161, 0.012395, 0.999156);VALID
1720563963385;2.285841;0.730597;(0.039882, 0.012741, 0.999123);VALID
1720563963390;2.299735;0.727379;(0.040124, 0.012685, 0.999114);VALID
1720563963395;2.313078;0.687333;(0.040357, 0.011986, 0.999113);VALID
1720563963400;2.311278;0.692710;(0.040326, 0.012080, 0.999114);VALID
1720563963405;2.318676;0.674977;(0.040455, 0.011771, 0.999112);VALID
1720563963410;2.341964;0.680128;(0.040861, 0.011860, 0.999095);VALID
1720563963415;2.358705;0.667695;(0.041153, 0.011643, 0.999085);VALID
1720563963420;2.373565;0.655783;(0.041412, 0.011436, 0.999077);VALID
1720563963425;2.397682;0.645201;(0.041833, 0.011251, 0.999061);VALID
1720563963430;2.425749;0.641293;(0.042322, 0.011182, 0.999041);VALID
1720563963435;2.452650;0.636836;(0.042791, 0.011104, 0.999022);VALID
1720563963440;2.459835;0.619515;(0.042917, 0.010802, 0.999020);VALID
1720563963445;2.468856;0.618073;(0.043074, 0.010777, 0.999014);VALID
1720563963450;2.518667;0.629176;(0.043942, 0.010970, 0.998974);VALID
1720563963455;2.531262;0.617640;(0.044162, 0.010769, 0.998966);VALID
1720563963460;2.563938;0.596616;(0.044732, 0.010402, 0.998945);VALID
1720563963465;2.603800;0.584587;(0.045427, 0.010192, 0.998916);VALID
1720563963470;2.604868;0.587187;(0.045445, 0.010238, 0.998914);VALID
1720563963475;2.631385;0.587016;(0.045908, 0.010234, 0.998893);VALID
1720563963480;2.657902;0.616403;(0.046370, 0.010746, 0.998867);VALID
1720563963485;2.666358;0.643789;(0.046517, 0.011224, 0.998855);VALID
1720563963490;2.667513;0.638483;(0.046537, 0.011131, 0.998855);VALID
1720563963495;2.679961;0.654773;(0.046754, 0.011415, 0.998841);VALID
1720563963500;2.714437;0.641073;(0.047355, 0.011176, 0.998816);VALID
1720563963505;2.725524;0.673075;(0.047548, 0.011734, 0.998800);VALID
1720563963510;2.749535;0.669735;(0.047967, 0.011675, 0.998781);VALID
1720563963515;2.759689;0.647412;(0.048144, 0.011286, 0.998777);VALID
1720563963520;2.785228;0.659016;(0.048589, 0.011488, 0.998753);VALID
1720563963525;2.791109;0.625429;(0.048692, 0.010903, 0.998754);VALID
1720563963530;2.809868;0.634621;(0.049019, 0.011063, 0.998737);VALID
1720563963535;2.812283;0.615966;(0.049061, 0.010737, 0.998738);VALID
1720563963540;2.855446;0.626701;(0.049813, 0.010924, 0.998699);VALID
1720563963545;2.887668;0.612389;(0.050375, 0.010674, 0.998673);VALID
1720563963550;2.918546;0.592229;(0.050914, 0.010323, 0.998650);VALID
1720563963555;2.959226;0.614553;(0.051622, 0.010711, 0.998609);VALID
1720563963560;2.987725;0.626375;(0.052119, 0.010917, 0.998581);VALID
1720563963565;2.991629;0.667944;(0.052187, 0.011642, 0.998570);VALID
1720563963570;2.989959;0.699829;(0.052157, 0.012197, 0.998564);VALID
1720563963575;3.004606;0.699851;(0.052412, 0.012198, 0.998551);VALID
1720563963580;3.023432;0.702405;(0.052740, 0.012242, 0.998533);VALID
1720563963585;3.037390;0.694344;(0.052984, 0.012101, 0.998522);VALID
1720563963590;3.049574;0.738965;(0.053196, 0.012879, 0.998501);VALID
1720563963595;3.083190;0.728433;(0.053782, 0.012695, 0.998472);VALID
1720563963600;3.082163;0.815610;(0.053763, 0.014214, 0.998453);VALID
1720563963605;3.108971;0.809344;(0.054230, 0.014104, 0.998429);VALID
1720563963610;3.164225;0.735673;(0.055194, 0.012820, 0.998393);VALID
1720563963615;3.207881;0.727638;(0.055954, 0.012679, 0.998353);VALID
1720563963620;3.213008;0.726569;(0.056044, 0.012661, 0.998348);VALID
1720563963625;3.270862;0.713662;(0.057052, 0.012435, 0.998294);VALID
1720563963630;3.292459;0.694452;(0.057428, 0.012100, 0.998276);VALID
1720563963635;3.316319;0.680464;(0.057844, 0.011856, 0.998255);VALID
1720563963640;3.379372;0.658289;(0.058943, 0.011469, 0.998196);VALID
1720563963645;3.412986;0.645406;(0.059529, 0.011244, 0.998163);VALID
1720563963650;3.447086;0.635977;(0.060123, 0.011080, 0.998130);VALID
1720563963655;3.453666;0.639438;(0.060238, 0.011140, 0.998122);VALID
1720563963660;3.483404;0.616827;(0.060756, 0.010746, 0.998095);VALID
1720563963665;3.521145;0.624418;(0.061413, 0.010877, 0.998053);VALID
1720563963670;3.557036;0.641566;(0.062038, 0.011176, 0.998011);VALID
1720563963675;3.593364;0.644554;(0.062671, 0.011227, 0.997971);VALID
1720563963680;3.622025;0.680099;(0.063170, 0.011846, 0.997933);VALID
1720563963685;3.663711;0.682215;(0.063896, 0.011882, 0.997886);VALID
1720563963690;3.689500;0.682749;(0.064345, 0.011891, 0.997857);VALID
1720563963695;3.723148;0.659729;(0.064931, 0.011490, 0.997824);VALID
1720563963700;3.753132;0.674698;(0.065453, 0.011750, 0.997787);VALID
1720563963705;3.765464;0.684683;(0.065668, 0.011924, 0.997770);VALID
1720563963710;3.800009;0.736469;(0.066269, 0.012825, 0.997719);VALID
1720563963715;3.829843;0.739386;(0.066788, 0.012876, 0.997684);VALID
1720563963720;3.872269;0.716793;(0.067527, 0.012482, 0.997639);VALID
1720563963725;3.869761;0.713162;(0.067484, 0.012418, 0.997643);VALID
1720563963730;3.889154;0.737700;(0.067821, 0.012845, 0.997615);VALID
1720563963735;3.891956;0.742274;(0.067870, 0.012925, 0.997611);VALID
1720563963740;3.898067;0.726399;(0.067976, 0.012648, 0.997607);VALID
1720563963745;3.874896;0.712657;(0.067573, 0.012409, 0.997637);VALID
1720563963750;3.899933;0.711352;(0.068009, 0.012386, 0.997608);VALID
1720563963755;3.927971;0.682536;(0.068498, 0.011884, 0.997581);VALID
1720563963760;3.988199;0.664361;(0.069546, 0.011567, 0.997512);VALID
1720563963765;3.998011;0.678013;(0.069717, 0.011804, 0.997497);VALID
1720563963770;4.001061;0.768402;(0.069769, 0.013378, 0.997474);VALID
1720563963775;4.052021;0.747489;(0.070656, 0.013013, 0.997416);VALID
1720563963780;4.073473;0.741848;(0.071030, 0.012915, 0.997391);VALID
