CaptureTime;CalcXEccentricity;CalcYEccentricity;Valid;CombinedGazeOrigin
1722461962856;2.054016;0.221652;VALID;(0.035841, 0.003866, 0.999350)
1722461962861;2.045883;0.207836;VALID;(0.035700, 0.003625, 0.999356)
1722461962866;2.045607;0.210041;VALID;(0.035695, 0.003664, 0.999356)
1722461962871;2.053612;0.200757;VALID;(0.035834, 0.003502, 0.999352)
1722461962876;2.047094;0.237549;VALID;(0.035721, 0.004143, 0.999353)
1722461962881;2.070140;0.232709;VALID;(0.036123, 0.004059, 0.999339)
1722461962886;2.073464;0.244771;VALID;(0.036181, 0.004269, 0.999336)
1722461962891;2.075387;0.245659;VALID;(0.036214, 0.004285, 0.999335)
1722461962896;2.072150;0.240041;VALID;(0.036158, 0.004187, 0.999337)
1722461962901;2.072447;0.253874;VALID;(0.036163, 0.004428, 0.999336)
1722461962906;2.071304;0.272680;VALID;(0.036143, 0.004756, 0.999335)
1722461962911;2.059412;0.271097;VALID;(0.035935, 0.004728, 0.999343)
1722461962916;2.076128;0.271042;VALID;(0.036227, 0.004727, 0.999332)
1722461962921;2.090477;0.291617;VALID;(0.036477, 0.005086, 0.999322)
1722461962926;2.114384;0.281799;VALID;(0.036894, 0.004915, 0.999307)
1722461962931;2.194662;0.299743;VALID;(0.038294, 0.005228, 0.999253)
1722461962936;2.180356;0.365759;VALID;(0.038044, 0.006379, 0.999256)
1722461962941;2.138132;0.388728;VALID;(0.037308, 0.006780, 0.999281)
1722461962946;2.150876;0.412358;VALID;(0.037530, 0.007192, 0.999270)
1722461962951;2.159571;0.406261;VALID;(0.037682, 0.007086, 0.999265)
1722461962956;2.156395;0.407322;VALID;(0.037626, 0.007104, 0.999267)
1722461962961;2.141884;0.413062;VALID;(0.037373, 0.007204, 0.999275)
1722461962966;2.131731;0.418279;VALID;(0.037196, 0.007295, 0.999281)
1722461962971;2.124995;0.404332;VALID;(0.037079, 0.007052, 0.999288)
1722461962976;2.099121;0.414346;VALID;(0.036627, 0.007227, 0.999303)
1722461962981;2.096107;0.419607;VALID;(0.036575, 0.007319, 0.999304)
1722461962986;2.102087;0.411332;VALID;(0.036679, 0.007174, 0.999301)
