CaptureTime;CalcXEccentricity;CalcYEccentricity;Valid;CombinedGazeOrigin
1722462561538;3.222006;0.322460;VALID;(0.056204, 0.005619, 0.998404)
1722462561543;3.219428;0.328124;VALID;(0.056159, 0.005718, 0.998406)
1722462561548;3.238598;0.324254;VALID;(0.056493, 0.005650, 0.998387)
1722462561553;3.242288;0.338823;VALID;(0.056557, 0.005904, 0.998382)
1722462561558;3.254257;0.332555;VALID;(0.056766, 0.005795, 0.998371)
1722462561563;3.257323;0.332503;VALID;(0.056819, 0.005794, 0.998368)
1722462561568;3.277012;0.323986;VALID;(0.057163, 0.005645, 0.998349)
1722462561573;3.281487;0.329447;VALID;(0.057241, 0.005740, 0.998344)
1722462561578;3.303679;0.320552;VALID;(0.057627, 0.005585, 0.998323)
1722462561583;3.386906;0.460913;VALID;(0.059076, 0.008030, 0.998221)
1722462561588;3.376704;0.453578;VALID;(0.058899, 0.007903, 0.998233)
1722462561593;3.362179;0.471415;VALID;(0.058645, 0.008213, 0.998245)
1722462561598;3.355864;0.470513;VALID;(0.058535, 0.008198, 0.998252)
1722462561603;3.342383;0.294549;VALID;(0.058302, 0.005132, 0.998286)
1722462561608;3.333438;0.289815;VALID;(0.058146, 0.005050, 0.998295)
1722462561613;3.443322;0.414245;VALID;(0.060060, 0.007217, 0.998169)
1722462561618;3.388197;0.449812;VALID;(0.059099, 0.007837, 0.998221)
1722462561623;3.380854;0.306400;VALID;(0.058972, 0.005338, 0.998245)
1722462561628;3.376551;0.308344;VALID;(0.058897, 0.005372, 0.998250)
1722462561633;3.357743;0.303218;VALID;(0.058569, 0.005283, 0.998269)
1722462561638;3.452693;0.450809;VALID;(0.060223, 0.007854, 0.998154)
1722462561643;3.448502;0.317417;VALID;(0.060150, 0.005530, 0.998174)
1722462561648;3.503822;0.505381;VALID;(0.061113, 0.008804, 0.998092)
1722462561653;3.432016;0.510834;VALID;(0.059862, 0.008900, 0.998167)
1722462561658;3.378674;0.516858;VALID;(0.058932, 0.009005, 0.998221)
1722462561663;3.348072;0.523960;VALID;(0.058399, 0.009129, 0.998252)
1722462561668;3.341129;0.401055;VALID;(0.058279, 0.006988, 0.998276)
1722462561673;3.391122;0.531714;VALID;(0.059149, 0.009264, 0.998206)
1722462561678;3.325045;0.539482;VALID;(0.057998, 0.009400, 0.998273)
1722462561683;3.292760;0.536262;VALID;(0.057435, 0.009344, 0.998306)
1722462561688;3.267300;0.543478;VALID;(0.056992, 0.009470, 0.998330)
1722462561693;3.252149;0.529058;VALID;(0.056728, 0.009219, 0.998347)
1722462561698;3.237641;0.530573;VALID;(0.056475, 0.009245, 0.998361)
1722462561703;3.218097;0.506539;VALID;(0.056135, 0.008827, 0.998384)
1722462561708;3.291464;0.487837;VALID;(0.057413, 0.008500, 0.998314)
1722462561713;3.240763;0.465479;VALID;(0.056530, 0.008111, 0.998368)
1722462561718;3.195968;0.452364;VALID;(0.055750, 0.007883, 0.998414)
1722462561723;3.175969;0.423716;VALID;(0.055401, 0.007384, 0.998437)
1722462561728;3.152435;0.408553;VALID;(0.054991, 0.007120, 0.998461)
