CaptureTime;CalcXEccentricity;CalcYEccentricity;CombinedGazeForward;Valid
1720563264671;-8.636082;-0.488448;(-0.150153, -0.008428, 0.988627);VALID
1720563264676;-8.616864;-0.454471;(-0.149822, -0.007842, 0.988682);VALID
1720563264681;-8.661703;-0.269443;(-0.150598, -0.004649, 0.988584);VALID
1720563264686;-8.659586;-0.107100;(-0.150563, -0.001848, 0.988599);VALID
1720563264691;-8.581256;-0.113891;(-0.149212, -0.001966, 0.988803);VALID
1720563264696;-8.566109;-0.101940;(-0.148950, -0.001759, 0.988843);VALID
1720563264701;-8.542525;-0.094203;(-0.148543, -0.001626, 0.988905);VALID
1720563264706;-8.582704;-0.127084;(-0.149237, -0.002193, 0.988799);VALID
1720563264711;-8.684659;-0.145480;(-0.150996, -0.002510, 0.988531);VALID
1720563264716;-8.796036;-0.102587;(-0.152917, -0.001769, 0.988237);VALID
1720563264721;-8.781031;-0.090479;(-0.152659, -0.001561, 0.988278);VALID
1720563264726;-8.725755;-0.144544;(-0.151705, -0.002494, 0.988423);VALID
1720563264731;-8.715519;-0.002560;(-0.151529, -0.000044, 0.988453);VALID
1720563264736;-8.647651;0.026476;(-0.150358, 0.000457, 0.988632);VALID
1720563264741;-8.632949;-0.029843;(-0.150104, -0.000515, 0.988670);VALID
1720563264746;-8.544310;0.027140;(-0.148574, 0.000468, 0.988901);VALID
1720563264751;-8.417774;0.067919;(-0.146390, 0.001173, 0.989226);VALID
1720563264756;-8.422977;0.032509;(-0.146480, 0.000561, 0.989214);VALID
1720563264761;-8.376344;0.217390;(-0.145674, 0.003754, 0.989326);VALID
1720563264766;-8.346027;0.229942;(-0.145150, 0.003971, 0.989402);VALID
1720563264771;-8.297359;0.146385;(-0.144310, 0.002528, 0.989529);VALID
1720563264776;-8.393916;0.293338;(-0.145976, 0.005065, 0.989275);VALID
1720563264781;-8.458924;0.301812;(-0.147098, 0.005210, 0.989108);VALID
1720563264786;-8.577401;0.419625;(-0.149141, 0.007242, 0.988789);VALID
1720563264791;-8.445913;0.472388;(-0.146871, 0.008155, 0.989122);VALID
1720563264796;-8.322023;0.609605;(-0.144729, 0.010527, 0.989415);VALID
1720563264801;-8.482872;0.630528;(-0.147505, 0.010884, 0.989001);VALID
1720563264806;-8.493864;0.554595;(-0.147697, 0.009573, 0.988986);VALID
1720563264811;-8.409881;0.442757;(-0.146249, 0.007644, 0.989218);VALID
1720563264816;-8.313692;0.339946;(-0.144590, 0.005871, 0.989474);VALID
1720563264821;-8.223704;0.218604;(-0.143037, 0.003776, 0.989710);VALID
1720563264826;-8.065202;0.069879;(-0.140300, 0.001208, 0.990108);VALID
1720563264831;-7.981857;-0.020908;(-0.138860, -0.000361, 0.990312);VALID
1720563264836;-8.035724;0.156824;(-0.139790, 0.002710, 0.990178);VALID
1720563264841;-7.992094;-0.143697;(-0.139036, -0.002484, 0.990284);VALID
1720563264846;-7.930519;-0.239956;(-0.137971, -0.004148, 0.990428);VALID
1720563264851;-8.103905;0.042343;(-0.140969, 0.000732, 0.990014);VALID
1720563264856;-7.902111;-0.223511;(-0.137480, -0.003864, 0.990497);VALID
1720563264861;-7.904354;0.033551;(-0.137520, 0.000580, 0.990499);VALID
1720563264866;-7.839528;-0.088663;(-0.136399, -0.001533, 0.990653);VALID
1720563264871;-7.634190;-0.200726;(-0.132847, -0.003472, 0.991131);VALID
1720563264876;-7.689896;-0.238613;(-0.133810, -0.004127, 0.990998);VALID
1720563264881;-7.782419;0.231730;(-0.135411, 0.004007, 0.990782);VALID
1720563264886;-7.887546;0.195370;(-0.137229, 0.003378, 0.990534);VALID
1720563264891;-8.019737;-0.289319;(-0.139513, -0.005000, 0.990208);VALID
1720563264896;-7.949936;-0.165028;(-0.138307, -0.002853, 0.990385);VALID
1720563264901;-7.730645;0.282448;(-0.134515, 0.004885, 0.990900);VALID
1720563264906;-7.428268;-0.252094;(-0.129284, -0.004363, 0.991598);VALID
1720563264911;-7.679383;0.231113;(-0.133629, 0.003997, 0.991023);VALID
1720563264916;-7.196629;0.006439;(-0.125275, 0.000111, 0.992122);VALID
1720563264921;-7.205223;-0.082764;(-0.125424, -0.001433, 0.992102);VALID
1720563264926;-7.248780;0.143120;(-0.126178, 0.002478, 0.992005);VALID
1720563264931;-7.190499;0.151302;(-0.125168, 0.002620, 0.992132);VALID
1720563264936;-6.918837;-0.003068;(-0.120463, -0.000053, 0.992718);VALID
1720563264941;-6.874250;-0.037854;(-0.119691, -0.000656, 0.992811);VALID
1720563264946;-7.186698;0.215974;(-0.125102, 0.003740, 0.992137);VALID
1720563264951;-6.811597;0.177165;(-0.118604, 0.003070, 0.992937);VALID
1720563264956;-6.438461;-0.098575;(-0.112136, -0.001710, 0.993691);VALID
1720563264961;-6.947157;0.276240;(-0.120953, 0.004786, 0.992647);VALID
1720563264966;-6.475877;0.009326;(-0.112785, 0.000162, 0.993619);VALID
1720563264971;-6.873622;0.349236;(-0.119678, 0.006051, 0.992794);VALID
1720563264976;-6.245519;-0.062422;(-0.108789, -0.001083, 0.994064);VALID
1720563264981;-6.206801;-0.046295;(-0.108117, -0.000803, 0.994138);VALID
1720563264986;-6.540661;0.359913;(-0.113906, 0.006241, 0.993472);VALID
1720563264991;-6.463046;0.537921;(-0.112558, 0.009329, 0.993601);VALID
1720563264996;-6.128841;0.091987;(-0.106765, 0.001596, 0.994283);VALID
1720563265001;-6.564756;0.487242;(-0.114322, 0.008448, 0.993408);VALID
1720563265006;-6.080958;0.196987;(-0.105933, 0.003419, 0.994367);VALID
1720563265011;-5.983151;0.338320;(-0.104234, 0.005873, 0.994535);VALID
1720563265016;-6.204262;-0.032018;(-0.108073, -0.000556, 0.994143);VALID
1720563265021;-5.927113;0.058731;(-0.103263, 0.001020, 0.994654);VALID
1720563265026;-6.053622;-0.189729;(-0.105459, -0.003293, 0.994418);VALID
1720563265031;-6.008893;0.162870;(-0.104682, 0.002827, 0.994502);VALID
1720563265036;-5.974571;0.046017;(-0.104087, 0.000799, 0.994568);VALID
1720563265041;-5.974095;0.032461;(-0.104079, 0.000563, 0.994569);VALID
1720563265046;-6.244146;0.416104;(-0.108763, 0.007219, 0.994042);VALID
1720563265051;-5.647658;0.347476;(-0.098409, 0.006035, 0.995128);VALID
1720563265056;-6.033256;0.417518;(-0.105103, 0.007247, 0.994435);VALID
1720563265061;-5.852592;0.302274;(-0.101968, 0.005248, 0.994774);VALID
1720563265066;-5.879067;0.394879;(-0.102427, 0.006856, 0.994717);VALID
1720563265071;-5.825784;0.435956;(-0.101501, 0.007569, 0.994807);VALID
1720563265076;-5.842533;0.466108;(-0.101792, 0.008093, 0.994773);VALID
1720563265081;-5.872861;0.497419;(-0.102318, 0.008636, 0.994714);VALID
1720563265086;-5.840449;0.491570;(-0.101755, 0.008535, 0.994773);VALID
1720563265091;-5.902843;0.584442;(-0.102837, 0.010146, 0.994647);VALID
1720563265096;-5.887068;0.507913;(-0.102564, 0.008818, 0.994687);VALID
1720563265101;-5.849005;0.534044;(-0.101903, 0.009272, 0.994751);VALID
1720563265106;-5.765008;0.476468;(-0.100445, 0.008274, 0.994908);VALID
1720563265111;-5.607189;0.405372;(-0.097705, 0.007041, 0.995191);VALID
1720563265116;-5.743724;0.345023;(-0.100077, 0.005992, 0.994962);VALID
1720563265121;-5.742336;0.359274;(-0.100053, 0.006239, 0.994963);VALID
1720563265126;-5.695348;0.370968;(-0.099237, 0.006443, 0.995043);VALID
1720563265131;-5.723520;0.714161;(-0.099721, 0.012402, 0.994938);VALID
1720563265136;-5.995634;0.989650;(-0.104437, 0.017177, 0.994383);VALID
1720563265141;-5.794581;0.892405;(-0.100950, 0.015495, 0.994771);VALID
1720563265146;-5.633715;0.670819;(-0.098162, 0.011651, 0.995102);VALID
1720563265151;-5.819372;0.904779;(-0.101380, 0.015709, 0.994724);VALID
1720563265156;-5.670096;0.765041;(-0.098792, 0.013287, 0.995019);VALID
1720563265161;-5.619767;0.707976;(-0.097919, 0.012297, 0.995118);VALID
1720563265166;-5.581901;0.644854;(-0.097262, 0.011201, 0.995196);VALID
1720563265171;-5.551972;0.598669;(-0.096743, 0.010400, 0.995255);VALID
1720563265176;-5.469726;0.634486;(-0.095314, 0.011023, 0.995386);VALID
1720563265181;-5.436881;0.627851;(-0.094744, 0.010909, 0.995442);VALID
1720563265186;-5.406813;0.635730;(-0.094221, 0.011046, 0.995490);VALID
1720563265191;-5.563786;0.927434;(-0.096941, 0.016110, 0.995160);VALID
1720563265196;-5.564382;0.949629;(-0.096951, 0.016495, 0.995153);VALID
1720563265201;-5.565865;0.881595;(-0.096979, 0.015314, 0.995169);VALID
1720563265206;-5.520935;0.854328;(-0.096199, 0.014841, 0.995252);VALID
1720563265211;-5.014260;0.533130;(-0.087400, 0.009269, 0.996130);VALID
1720563265216;-4.979857;0.306598;(-0.086804, 0.005331, 0.996211);VALID
1720563265221;-5.140840;0.207191;(-0.089604, 0.003602, 0.995971);VALID
1720563265226;-5.081377;0.164460;(-0.088570, 0.002859, 0.996066);VALID
1720563265231;-5.357856;0.337457;(-0.093374, 0.005864, 0.995614);VALID
1720563265236;-5.206550;-0.036075;(-0.090746, -0.000627, 0.995874);VALID
1720563265241;-5.140852;0.040281;(-0.089604, 0.000700, 0.995977);VALID
1720563265246;-5.184792;0.052739;(-0.090368, 0.000917, 0.995908);VALID
1720563265251;-5.206289;-0.075350;(-0.090742, -0.001310, 0.995874);VALID
1720563265256;-5.334442;0.064516;(-0.092969, 0.001121, 0.995668);VALID
1720563265261;-5.288400;-0.294709;(-0.092168, -0.005122, 0.995730);VALID
1720563265266;-5.475316;-0.348128;(-0.095415, -0.006048, 0.995419);VALID
1720563265271;-5.398068;-0.939478;(-0.094062, -0.016324, 0.995433);VALID
1720563265276;-5.307813;-1.221686;(-0.092486, -0.021229, 0.995488);VALID
1720563265281;-5.084460;-0.795578;(-0.088616, -0.013830, 0.995970);VALID
1720563265286;-5.078714;-1.658011;(-0.088487, -0.028820, 0.995660);VALID
1720563265291;-5.536224;-1.229763;(-0.096453, -0.021362, 0.995108);VALID
1720563265296;-5.244262;-1.523706;(-0.091370, -0.026479, 0.995465);VALID
1720563265301;-4.103723;-1.520020;(-0.071537, -0.026458, 0.997087);VALID
1720563265306;-4.739883;-1.734347;(-0.082595, -0.030162, 0.996127);VALID
1720563265311;-4.698764;-3.143953;(-0.081795, -0.054661, 0.995149);VALID
1720563265316;-5.633343;-1.647422;(-0.098122, -0.028610, 0.994763);VALID
1720563265321;NaN;NaN;(0.000000, 0.000000, 0.000000);INVALID
1720563265326;-3.357340;-5.517695;(-0.058293, -0.095990, 0.993674);VALID
1720563265331;NaN;NaN;(0.000000, 0.000000, 0.000000);INVALID
1720563265336;NaN;NaN;(0.000000, 0.000000, 0.000000);INVALID
1720563265341;NaN;NaN;(0.000000, 0.000000, 0.000000);INVALID
1720563265346;NaN;NaN;(0.000000, 0.000000, 0.000000);INVALID
1720563265351;NaN;NaN;(0.000000, 0.000000, 0.000000);INVALID
1720563265356;NaN;NaN;(0.000000, 0.000000, 0.000000);INVALID
1720563265361;NaN;NaN;(0.000000, 0.000000, 0.000000);INVALID
1720563265366;NaN;NaN;(0.000000, 0.000000, 0.000000);INVALID
1720563265371;NaN;NaN;(0.000000, 0.000000, 0.000000);INVALID
1720563265376;NaN;NaN;(0.000000, 0.000000, 0.000000);INVALID
1720563265381;NaN;NaN;(0.000000, 0.000000, 0.000000);INVALID
1720563265386;NaN;NaN;(0.000000, 0.000000, 0.000000);INVALID
1720563265391;NaN;NaN;(0.000000, 0.000000, 0.000000);INVALID
1720563265396;NaN;NaN;(0.000000, 0.000000, 0.000000);INVALID
1720563265401;NaN;NaN;(0.000000, 0.000000, 0.000000);INVALID
1720563265406;-8.171791;-11.526871;(-0.139331, -0.197878, 0.970274);VALID
1720563265411;NaN;NaN;(0.000000, 0.000000, 0.000000);INVALID
1720563265416;-7.069441;-6.722299;(-0.122239, -0.116179, 0.985677);VALID
1720563265421;-5.934132;-4.702288;(-0.103041, -0.081542, 0.991329);VALID
1720563265426;-3.286329;-9.993299;(-0.056459, -0.173256, 0.983257);VALID
1720563265431;-4.949530;-2.551848;(-0.086193, -0.044358, 0.995291);VALID
1720563265436;-4.970873;-2.515175;(-0.086566, -0.043719, 0.995286);VALID
1720563265441;-5.204164;2.464971;(-0.090622, 0.042832, 0.994964);VALID
1720563265446;-5.151977;2.324452;(-0.089725, 0.040395, 0.995147);VALID
1720563265451;-5.080318;2.208386;(-0.088487, 0.038383, 0.995338);VALID
1720563265456;-4.701803;1.708234;(-0.081934, 0.029710, 0.996195);VALID
1720563265461;-3.780318;0.323704;(-0.065930, 0.005637, 0.997808);VALID
1720563265466;-3.771214;0.176128;(-0.065772, 0.003067, 0.997830);VALID
1720563265471;-3.883083;-1.244372;(-0.067705, -0.021667, 0.997470);VALID
1720563265476;-5.438824;-2.690290;(-0.094679, -0.046726, 0.994411);VALID
1720563265481;-4.738309;-1.642728;(-0.082571, -0.028569, 0.996176);VALID
1720563265486;-4.888686;-2.376245;(-0.085147, -0.041311, 0.995512);VALID
1720563265491;-4.345168;-2.736606;(-0.075679, -0.047608, 0.995995);VALID
1720563265496;-4.761301;-2.140607;(-0.082947, -0.037223, 0.995859);VALID
1720563265501;-4.518098;-2.009297;(-0.078726, -0.034953, 0.996283);VALID
1720563265506;-4.692673;-1.470573;(-0.081784, -0.025578, 0.996322);VALID
1720563265511;-4.259150;-2.289247;(-0.074209, -0.039834, 0.996447);VALID
1720563265516;-4.897110;-2.256682;(-0.085301, -0.039233, 0.995583);VALID
1720563265521;-4.816707;-2.068757;(-0.083914, -0.035971, 0.995824);VALID
1720563265526;-4.891036;-1.991792;(-0.085210, -0.034630, 0.995761);VALID
1720563265531;-4.857600;-1.963085;(-0.084630, -0.034133, 0.995828);VALID
1720563265536;-4.943983;-1.547273;(-0.086151, -0.026901, 0.995919);VALID
1720563265541;-5.281101;-0.919698;(-0.092030, -0.015983, 0.995628);VALID
1720563265546;-5.386591;-0.844843;(-0.093865, -0.014680, 0.995477);VALID
1720563265551;-5.352704;-1.221829;(-0.093265, -0.021230, 0.995415);VALID
1720563265556;-5.438376;-1.211665;(-0.094754, -0.021051, 0.995278);VALID
1720563265561;-5.565852;-0.819151;(-0.096980, -0.014229, 0.995185);VALID
1720563265566;-5.289071;-1.155675;(-0.092162, -0.020083, 0.995542);VALID
1720563265571;-5.560550;-0.545455;(-0.096893, -0.009475, 0.995250);VALID
1720563265576;-5.577134;-0.496180;(-0.097182, -0.008619, 0.995229);VALID
1720563265581;-5.696265;-0.646373;(-0.099249, -0.011225, 0.994999);VALID
1720563265586;-5.727222;-0.676781;(-0.099786, -0.011753, 0.994940);VALID
1720563265591;-5.705022;-0.702362;(-0.099400, -0.012198, 0.994973);VALID
1720563265596;-5.717559;-0.715599;(-0.099617, -0.012427, 0.994948);VALID
1720563265601;-5.826909;-0.275443;(-0.101522, -0.004783, 0.994822);VALID
1720563265606;-5.851290;-0.288944;(-0.101946, -0.005017, 0.994777);VALID
1720563265611;-5.842347;-0.299631;(-0.101790, -0.005202, 0.994792);VALID
1720563265616;-5.625633;-0.904676;(-0.098016, -0.015713, 0.995061);VALID
1720563265621;-5.522869;-0.888690;(-0.096232, -0.015438, 0.995239);VALID
1720563265626;-5.419628;-0.796861;(-0.094440, -0.013845, 0.995434);VALID
1720563265631;-5.439261;-0.800723;(-0.094781, -0.013912, 0.995401);VALID
1720563265636;-5.533975;-0.733154;(-0.096428, -0.012736, 0.995259);VALID
1720563265641;-5.573869;-0.828062;(-0.097119, -0.014384, 0.995169);VALID
1720563265646;-5.577788;-0.826027;(-0.097187, -0.014348, 0.995163);VALID
1720563265651;-5.615336;-0.760509;(-0.097841, -0.013209, 0.995114);VALID
1720563265656;-5.640136;-0.859543;(-0.098269, -0.014929, 0.995048);VALID
1720563265661;-5.538639;-0.891665;(-0.096505, -0.015489, 0.995212);VALID
1720563265666;-5.528251;-1.003234;(-0.096322, -0.017427, 0.995198);VALID
1720563265671;-5.549851;-1.177529;(-0.096692, -0.020454, 0.995104);VALID
1720563265676;-5.781176;-1.036237;(-0.100713, -0.017993, 0.994753);VALID
1720563265681;-5.779628;-1.042741;(-0.100686, -0.018106, 0.994754);VALID
1720563265686;-5.511376;-1.093300;(-0.096026, -0.018992, 0.995198);VALID
1720563265691;-5.573567;-1.276110;(-0.097100, -0.022165, 0.995028);VALID
1720563265696;-5.686188;-1.157180;(-0.099060, -0.020096, 0.994879);VALID
1720563265701;-5.685972;-1.082727;(-0.099059, -0.018803, 0.994904);VALID
1720563265706;-5.709061;-1.089328;(-0.099459, -0.018917, 0.994862);VALID
1720563265711;-5.685230;-1.026875;(-0.099047, -0.017833, 0.994923);VALID
1720563265716;-5.940789;-0.592213;(-0.103495, -0.010280, 0.994577);VALID
1720563265721;-5.791512;-0.914193;(-0.100896, -0.015874, 0.994770);VALID
1720563265726;-5.600284;-1.069088;(-0.097571, -0.018569, 0.995055);VALID
1720563265731;-5.937156;-0.537076;(-0.103433, -0.009323, 0.994593);VALID
1720563265736;-5.819914;-0.580602;(-0.101397, -0.010081, 0.994795);VALID
1720563265741;-5.915980;-0.433871;(-0.103067, -0.007532, 0.994646);VALID
1720563265746;-5.840625;-0.512551;(-0.101758, -0.008899, 0.994769);VALID
1720563265751;-6.108122;-0.235035;(-0.106404, -0.004079, 0.994315);VALID
1720563265756;-5.877212;-0.407851;(-0.102394, -0.007081, 0.994719);VALID
1720563265761;-5.779744;-0.412332;(-0.100702, -0.007160, 0.994891);VALID
1720563265766;-6.073859;0.052332;(-0.105810, 0.000908, 0.994386);VALID
1720563265771;-5.909325;-0.059713;(-0.102954, -0.001037, 0.994686);VALID
1720563265776;-6.156824;-0.008915;(-0.107250, -0.000155, 0.994232);VALID
1720563265781;-6.060996;-0.030916;(-0.105587, -0.000537, 0.994410);VALID
1720563265786;-6.054040;-0.004001;(-0.105466, -0.000069, 0.994423);VALID
1720563265791;-6.164325;0.015775;(-0.107380, 0.000274, 0.994218);VALID
1720563265796;-6.078372;-0.354155;(-0.105887, -0.006146, 0.994359);VALID
1720563265801;-5.956610;-0.288446;(-0.103774, -0.005007, 0.994588);VALID
1720563265806;-6.044696;-0.066792;(-0.105304, -0.001159, 0.994439);VALID
1720563265811;-5.796377;-0.217217;(-0.100993, -0.003772, 0.994880);VALID
1720563265816;-5.807522;-0.141507;(-0.101187, -0.002457, 0.994864);VALID
1720563265821;-5.900713;-0.011015;(-0.102805, -0.000191, 0.994702);VALID
1720563265826;-6.741521;0.536604;(-0.117385, 0.009301, 0.993043);VALID
1720563265831;-5.760587;0.169172;(-0.100372, 0.002938, 0.994946);VALID
1720563265836;-5.754795;0.156450;(-0.100271, 0.002717, 0.994956);VALID
1720563265841;-5.717286;0.089756;(-0.099620, 0.001559, 0.995024);VALID
1720563265846;-5.762126;0.068075;(-0.100399, 0.001182, 0.994947);VALID
1720563265851;-5.801139;0.055794;(-0.101076, 0.000969, 0.994878);VALID
1720563265856;-5.777531;0.128791;(-0.100666, 0.002236, 0.994918);VALID
1720563265861;-5.643835;0.112103;(-0.098344, 0.001947, 0.995151);VALID
1720563265866;-5.682746;0.204340;(-0.099019, 0.003549, 0.995079);VALID
1720563265871;-5.736305;0.208947;(-0.099950, 0.003629, 0.994986);VALID
1720563265876;-5.770663;0.217061;(-0.100546, 0.003769, 0.994925);VALID
1720563265882;-5.751428;0.229495;(-0.100212, 0.003985, 0.994958);VALID
1720563265887;-5.543958;0.186774;(-0.096609, 0.003245, 0.995317);VALID
1720563265892;-5.661042;0.242912;(-0.098642, 0.004219, 0.995114);VALID
1720563265897;-5.729936;0.229960;(-0.099839, 0.003994, 0.994996);VALID
1720563265902;-5.751824;0.075160;(-0.100220, 0.001305, 0.994965);VALID
1720563265907;-5.812867;0.109975;(-0.101280, 0.001910, 0.994856);VALID
1720563265912;-6.004231;0.129873;(-0.104602, 0.002254, 0.994512);VALID
1720563265917;-6.115353;0.460941;(-0.106527, 0.007999, 0.994278);VALID
1720563265922;-6.096393;0.441851;(-0.106198, 0.007668, 0.994315);VALID
1720563265927;-6.120121;0.444355;(-0.106610, 0.007711, 0.994271);VALID
1720563265932;-6.233482;0.306637;(-0.108579, 0.005320, 0.994074);VALID
1720563265937;-6.179613;0.361025;(-0.107644, 0.006264, 0.994170);VALID
1720563265942;-6.117286;0.304887;(-0.106563, 0.005291, 0.994292);VALID
1720563265947;-6.410371;0.324326;(-0.111647, 0.005625, 0.993732);VALID
1720563265952;-5.874582;-0.044820;(-0.102351, -0.000778, 0.994748);VALID
1720563265957;-5.826379;-0.189714;(-0.101514, -0.003294, 0.994829);VALID
1720563265962;-5.813022;-0.264906;(-0.101281, -0.004600, 0.994847);VALID
1720563265967;-5.926968;0.277738;(-0.103260, 0.004822, 0.994643);VALID
1720563265972;-5.748522;-0.138387;(-0.100162, -0.002403, 0.994968);VALID
1720563265977;-5.556593;-0.158072;(-0.096829, -0.002746, 0.995297);VALID
1720563265982;-5.785161;0.257000;(-0.100798, 0.004463, 0.994897);VALID
1720563265987;-5.793169;0.281983;(-0.100937, 0.004896, 0.994881);VALID
1720563265992;-5.782182;0.284443;(-0.100746, 0.004939, 0.994900);VALID
1720563265997;-5.466829;0.001027;(-0.095269, 0.000018, 0.995452);VALID
1720563266002;-5.441766;-0.090073;(-0.094834, -0.001565, 0.995492);VALID
1720563266007;-5.440560;-0.083129;(-0.094813, -0.001444, 0.995494);VALID
1720563266012;-5.369722;-0.178472;(-0.093582, -0.003101, 0.995607);VALID
1720563266017;-5.284827;-0.282449;(-0.092106, -0.004909, 0.995737);VALID
1720563266022;-5.168948;-0.317397;(-0.090091, -0.005517, 0.995918);VALID
1720563266027;-5.032109;-0.200418;(-0.087713, -0.003484, 0.996140);VALID
1720563266032;-5.001387;-0.300333;(-0.087179, -0.005222, 0.996179);VALID
1720563266037;-4.773142;-0.260417;(-0.083210, -0.004529, 0.996522);VALID
1720563266042;-5.299269;-0.331361;(-0.092356, -0.005759, 0.995709);VALID
1720563266047;-4.937849;-0.255633;(-0.086074, -0.004445, 0.996279);VALID
1720563266052;-4.788308;-0.389260;(-0.083473, -0.006770, 0.996487);VALID
1720563266057;-4.811756;-0.309782;(-0.083881, -0.005388, 0.996461);VALID
1720563266062;-4.927758;-0.015924;(-0.085900, -0.000277, 0.996304);VALID
1720563266067;-4.849661;-0.298336;(-0.084540, -0.005188, 0.996407);VALID
1720563266072;-4.738347;-0.330423;(-0.082604, -0.005747, 0.996566);VALID
1720563266077;-4.836595;-0.098462;(-0.084314, -0.001712, 0.996438);VALID
1720563266082;-4.884736;-0.169172;(-0.085151, -0.002942, 0.996364);VALID
1720563266087;-4.951647;-0.168635;(-0.086315, -0.002932, 0.996264);VALID
1720563266092;-4.769709;-0.098659;(-0.083151, -0.001716, 0.996536);VALID
1720563266097;-4.641630;-0.006393;(-0.080923, -0.000111, 0.996720);VALID
1720563266102;-4.649715;0.032718;(-0.081064, 0.000569, 0.996709);VALID
1720563266107;-4.447532;-0.032682;(-0.077546, -0.000569, 0.996989);VALID
1720563266112;-4.465351;-0.044853;(-0.077856, -0.000780, 0.996964);VALID
1720563266117;-4.437841;-0.006678;(-0.077378, -0.000116, 0.997002);VALID
1720563266122;-4.403905;-0.064088;(-0.076787, -0.001115, 0.997047);VALID
1720563266127;-4.405424;0.000134;(-0.076813, 0.000002, 0.997046);VALID
1720563266132;-4.358054;0.088598;(-0.075989, 0.001542, 0.997107);VALID
1720563266137;-4.295801;0.220543;(-0.074905, 0.003838, 0.997183);VALID
1720563266142;-4.137948;0.019185;(-0.072158, 0.000334, 0.997393);VALID
1720563266147;-4.203223;-0.119998;(-0.073294, -0.002089, 0.997308);VALID
1720563266152;-4.275916;0.110425;(-0.074559, 0.001922, 0.997215);VALID
1720563266157;-3.872079;-0.096832;(-0.067529, -0.001686, 0.997716);VALID
1720563266162;-3.823846;0.002808;(-0.066689, 0.000049, 0.997774);VALID
