CaptureTime;CalcXEccentricity;CalcYEccentricity;Valid;CombinedGazeOrigin
1722462394267;NaN;NaN;INVALID;
1722462394272;NaN;NaN;INVALID;
1722462394277;NaN;NaN;INVALID;
1722462394282;NaN;NaN;INVALID;
1722462394287;NaN;NaN;INVALID;
1722462394292;NaN;NaN;INVALID;
1722462394297;NaN;NaN;INVALID;
1722462394302;NaN;NaN;INVALID;
1722462394307;NaN;NaN;INVALID;
1722462394312;NaN;NaN;INVALID;
1722462394317;NaN;NaN;INVALID;
1722462394322;NaN;NaN;INVALID;
1722462394327;NaN;NaN;INVALID;
1722462394332;NaN;NaN;INVALID;
1722462394337;NaN;NaN;INVALID;
1722462394342;NaN;NaN;INVALID;
1722462394347;NaN;NaN;INVALID;
1722462394352;NaN;NaN;INVALID;
1722462394357;NaN;NaN;INVALID;
1722462394362;NaN;NaN;INVALID;
1722462394367;NaN;NaN;INVALID;
1722462394372;NaN;NaN;INVALID;
1722462394377;NaN;NaN;INVALID;
1722462394382;NaN;NaN;INVALID;
1722462394387;NaN;NaN;INVALID;
1722462394392;NaN;NaN;INVALID;
1722462394397;NaN;NaN;INVALID;
1722462394402;NaN;NaN;INVALID;
1722462394407;NaN;NaN;INVALID;
1722462394412;NaN;NaN;INVALID;
1722462394417;NaN;NaN;INVALID;
1722462394422;NaN;NaN;INVALID;
1722462394427;NaN;NaN;INVALID;
1722462394432;NaN;NaN;INVALID;
1722462394437;NaN;NaN;INVALID;
1722462394442;NaN;NaN;INVALID;
1722462394447;NaN;NaN;INVALID;
1722462394452;NaN;NaN;INVALID;
1722462394457;NaN;NaN;INVALID;
1722462394462;NaN;NaN;INVALID;
1722462394467;NaN;NaN;INVALID;
1722462394472;NaN;NaN;INVALID;
1722462394477;NaN;NaN;INVALID;
1722462394482;NaN;NaN;INVALID;
1722462394487;NaN;NaN;INVALID;
1722462394492;NaN;NaN;INVALID;
1722462394497;3.361248;1.615171;VALID;(0.058608, 0.028138, 0.997885)
1722462394502;3.421015;1.465273;VALID;(0.059653, 0.025526, 0.997893)
1722462394507;3.342567;1.452562;VALID;(0.058287, 0.025306, 0.997979)
1722462394512;3.449471;1.428355;VALID;(0.060150, 0.024882, 0.997879)
