CaptureTime;CalcXEccentricity;CalcYEccentricity;CombinedGazeForward;Valid
1720561632244;-7.007668;0.988808;(-0.121984, 0.017128, 0.992384);VALID
1720561632249;-6.900122;0.976371;(-0.120122, 0.016917, 0.992615);VALID
1720561632254;-6.844590;0.969333;(-0.119160, 0.016797, 0.992733);VALID
1720561632259;-6.847023;0.962622;(-0.119202, 0.016680, 0.992730);VALID
1720561632264;-6.800050;1.004940;(-0.118387, 0.017415, 0.992815);VALID
1720561632269;-6.743160;1.015857;(-0.117401, 0.017607, 0.992929);VALID
1720561632274;-6.633701;0.952375;(-0.115506, 0.016510, 0.993170);VALID
1720561632279;-6.528679;0.963397;(-0.113685, 0.016705, 0.993376);VALID
1720561632284;-6.484947;0.906034;(-0.112928, 0.015711, 0.993479);VALID
1720561632289;-6.419153;0.906523;(-0.111787, 0.015722, 0.993608);VALID
1720561632294;-6.357980;0.944550;(-0.110725, 0.016383, 0.993716);VALID
1720561632299;-6.259403;0.969988;(-0.109015, 0.016828, 0.993898);VALID
1720561632304;-6.208392;0.986860;(-0.108129, 0.017122, 0.993989);VALID
1720561632309;-6.165226;0.981545;(-0.107380, 0.017031, 0.994072);VALID
1720561632314;-6.133843;1.027432;(-0.106834, 0.017828, 0.994117);VALID
1720561632319;-6.056885;0.975446;(-0.105501, 0.016929, 0.994275);VALID
1720561632324;-5.961480;0.959397;(-0.103845, 0.016653, 0.994454);VALID
1720561632329;-5.864838;0.982078;(-0.102167, 0.017050, 0.994621);VALID
1720561632334;-5.810886;0.999589;(-0.101230, 0.017356, 0.994712);VALID
1720561632339;-5.726188;0.993932;(-0.099760, 0.017260, 0.994862);VALID
1720561632344;-5.623473;1.019960;(-0.097975, 0.017715, 0.995031);VALID
1720561632349;-5.554730;0.963111;(-0.096783, 0.016730, 0.995165);VALID
1720561632354;-5.558277;0.998342;(-0.096844, 0.017342, 0.995149);VALID
1720561632359;-5.500914;1.037791;(-0.095846, 0.018029, 0.995233);VALID
1720561632364;-5.444904;1.039853;(-0.094873, 0.018066, 0.995325);VALID
1720561632369;-5.373832;1.045946;(-0.093638, 0.018174, 0.995440);VALID
1720561632374;-5.322521;1.051289;(-0.092746, 0.018268, 0.995522);VALID
1720561632379;-5.256303;1.076184;(-0.091595, 0.018703, 0.995621);VALID
1720561632384;-5.158190;1.102928;(-0.089889, 0.019171, 0.995767);VALID
1720561632389;-5.064306;1.105720;(-0.088257, 0.019222, 0.995912);VALID
1720561632394;-5.024677;1.101441;(-0.087569, 0.019149, 0.995974);VALID
1720561632399;-4.937292;1.111988;(-0.086049, 0.019335, 0.996103);VALID
1720561632404;-4.855166;1.120241;(-0.084621, 0.019481, 0.996223);VALID
1720561632409;-4.774459;1.129782;(-0.083218, 0.019649, 0.996338);VALID
1720561632414;-4.724816;1.139450;(-0.082354, 0.019818, 0.996406);VALID
1720561632419;-4.673908;1.136315;(-0.081469, 0.019765, 0.996480);VALID
1720561632424;-4.611099;1.102450;(-0.080377, 0.019178, 0.996580);VALID
1720561632429;-4.520856;1.059875;(-0.078809, 0.018440, 0.996719);VALID
1720561632434;-4.448924;1.018663;(-0.077558, 0.017725, 0.996830);VALID
1720561632439;-4.442133;0.973433;(-0.077441, 0.016938, 0.996853);VALID
1720561632444;-4.374285;0.975007;(-0.076261, 0.016967, 0.996944);VALID
1720561632449;-4.267503;0.980983;(-0.074402, 0.017073, 0.997082);VALID
1720561632454;-4.185118;0.966416;(-0.072969, 0.016821, 0.997192);VALID
1720561632459;-4.105521;1.002812;(-0.071583, 0.017457, 0.997282);VALID
1720561632464;-4.032338;0.979914;(-0.070309, 0.017060, 0.997379);VALID
1720561632469;-3.962620;0.953071;(-0.069096, 0.016594, 0.997472);VALID
1720561632474;-3.914139;0.949045;(-0.068252, 0.016525, 0.997531);VALID
1720561632479;-3.838853;0.935917;(-0.066942, 0.016297, 0.997624);VALID
1720561632484;-3.776086;0.960382;(-0.065848, 0.016725, 0.997690);VALID
1720561632489;-3.681965;1.029413;(-0.064208, 0.017929, 0.997776);VALID
1720561632494;-3.556021;1.020345;(-0.062015, 0.017773, 0.997917);VALID
1720561632499;-3.434263;0.933397;(-0.059895, 0.016261, 0.998072);VALID
1720561632504;-3.376711;0.922703;(-0.058893, 0.016076, 0.998135);VALID
1720561632509;-3.325896;0.916971;(-0.058008, 0.015977, 0.998188);VALID
1720561632514;-3.210277;0.875211;(-0.055994, 0.015251, 0.998315);VALID
1720561632519;-3.110948;0.884018;(-0.054263, 0.015406, 0.998408);VALID
1720561632524;-3.037478;0.867803;(-0.052983, 0.015124, 0.998481);VALID
1720561632529;-2.944270;0.868890;(-0.051359, 0.015144, 0.998565);VALID
1720561632534;-2.913109;0.859093;(-0.050816, 0.014974, 0.998596);VALID
1720561632539;-2.779873;0.847319;(-0.048494, 0.014771, 0.998714);VALID
1720561632544;-2.703148;0.829363;(-0.047156, 0.014459, 0.998783);VALID
1720561632549;-2.636034;0.812945;(-0.045987, 0.014173, 0.998842);VALID
1720561632554;-2.524785;0.830887;(-0.044047, 0.014487, 0.998924);VALID
1720561632559;-2.489159;0.824579;(-0.043426, 0.014378, 0.998953);VALID
1720561632564;-2.371499;0.799316;(-0.041375, 0.013938, 0.999047);VALID
1720561632569;-2.250668;0.777921;(-0.039268, 0.013566, 0.999137);VALID
1720561632574;-2.202429;0.763817;(-0.038427, 0.013321, 0.999173);VALID
1720561632579;-2.116035;0.736675;(-0.036920, 0.012848, 0.999236);VALID
1720561632584;-2.014194;0.703073;(-0.035144, 0.012263, 0.999307);VALID
1720561632589;-1.929692;0.642062;(-0.033671, 0.011200, 0.999370);VALID
1720561632594;-1.833659;0.627742;(-0.031996, 0.010950, 0.999428);VALID
1720561632599;-1.775383;0.598818;(-0.030980, 0.010446, 0.999465);VALID
1720561632604;-1.698132;0.597430;(-0.029632, 0.010422, 0.999507);VALID
1720561632609;-1.629344;0.590236;(-0.028432, 0.010297, 0.999543);VALID
1720561632614;-1.526488;0.617044;(-0.026638, 0.010765, 0.999587);VALID
1720561632619;-1.436291;0.631149;(-0.025064, 0.011012, 0.999625);VALID
1720561632624;-1.378178;0.634650;(-0.024050, 0.011073, 0.999649);VALID
1720561632629;-1.276668;0.632630;(-0.022279, 0.011039, 0.999691);VALID
1720561632634;-1.227263;0.639491;(-0.021417, 0.011158, 0.999708);VALID
1720561632639;-1.157845;0.620986;(-0.020206, 0.010836, 0.999737);VALID
1720561632644;-1.099715;0.563329;(-0.019192, 0.009830, 0.999768);VALID
1720561632649;-1.021485;0.561227;(-0.017826, 0.009794, 0.999793);VALID
1720561632654;-0.891256;0.600567;(-0.015554, 0.010480, 0.999824);VALID
1720561632659;-0.781462;0.585538;(-0.013638, 0.010218, 0.999855);VALID
1720561632664;-0.695873;0.550617;(-0.012144, 0.009609, 0.999880);VALID
1720561632669;-0.596826;0.604558;(-0.010416, 0.010551, 0.999890);VALID
1720561632674;-0.550319;0.621251;(-0.009604, 0.010842, 0.999895);VALID
1720561632679;-0.503932;0.638304;(-0.008795, 0.011140, 0.999899);VALID
1720561632684;-0.502307;0.594296;(-0.008766, 0.010372, 0.999908);VALID
1720561632689;-0.478386;0.638017;(-0.008349, 0.011135, 0.999903);VALID
1720561632694;-0.384109;0.628953;(-0.006704, 0.010977, 0.999917);VALID
1720561632699;-0.301317;0.626334;(-0.005259, 0.010931, 0.999926);VALID
1720561632704;-0.228168;0.603496;(-0.003982, 0.010533, 0.999937);VALID
1720561632709;-0.144138;0.592681;(-0.002516, 0.010344, 0.999943);VALID
1720561632714;-0.063567;0.567215;(-0.001109, 0.009900, 0.999950);VALID
1720561632719;0.013582;0.630191;(0.000237, 0.010999, 0.999940);VALID
1720561632724;0.090258;0.558848;(0.001575, 0.009754, 0.999951);VALID
1720561632729;0.145632;0.593361;(0.002542, 0.010356, 0.999943);VALID
1720561632734;0.187221;0.599621;(0.003267, 0.010465, 0.999940);VALID
1720561632739;0.213354;0.568052;(0.003724, 0.009914, 0.999944);VALID
1720561632744;0.272722;0.588719;(0.004760, 0.010275, 0.999936);VALID
1720561632749;0.338587;0.577851;(0.005909, 0.010085, 0.999932);VALID
1720561632754;0.417552;0.600054;(0.007287, 0.010472, 0.999919);VALID
1720561632759;0.503018;0.603790;(0.008779, 0.010538, 0.999906);VALID
1720561632764;0.552207;0.601417;(0.009637, 0.010496, 0.999899);VALID
1720561632769;0.603710;0.620311;(0.010536, 0.010826, 0.999886);VALID
1720561632774;0.611510;0.572147;(0.010672, 0.009985, 0.999893);VALID
1720561632779;0.723701;0.564046;(0.012630, 0.009844, 0.999872);VALID
1720561632784;0.831410;0.546009;(0.014510, 0.009528, 0.999849);VALID
1720561632789;0.892879;0.562317;(0.015582, 0.009813, 0.999830);VALID
1720561632794;0.916706;0.546422;(0.015998, 0.009536, 0.999827);VALID
1720561632799;1.000798;0.625330;(0.017465, 0.010912, 0.999788);VALID
1720561632804;1.028219;0.612694;(0.017944, 0.010692, 0.999782);VALID
1720561632809;1.138912;0.592765;(0.019875, 0.010343, 0.999749);VALID
1720561632814;1.213426;0.528496;(0.021176, 0.009222, 0.999733);VALID
1720561632819;1.297052;0.601507;(0.022635, 0.010495, 0.999689);VALID
1720561632824;1.467231;0.676384;(0.025603, 0.011801, 0.999603);VALID
1720561632829;1.520427;0.647890;(0.026532, 0.011304, 0.999584);VALID
1720561632834;1.559896;0.648617;(0.027220, 0.011316, 0.999565);VALID
1720561632839;1.617007;0.607083;(0.028217, 0.010591, 0.999546);VALID
1720561632844;1.683297;0.560489;(0.029373, 0.009778, 0.999521);VALID
1720561632849;1.771628;0.681953;(0.030914, 0.011896, 0.999451);VALID
1720561632854;1.822613;0.654194;(0.031803, 0.011412, 0.999429);VALID
1720561632859;1.891377;0.577152;(0.033003, 0.010068, 0.999405);VALID
1720561632864;1.975484;0.544666;(0.034470, 0.009500, 0.999361);VALID
1720561632869;2.020435;0.543186;(0.035254, 0.009474, 0.999333);VALID
1720561632874;2.103704;0.615129;(0.036706, 0.010729, 0.999269);VALID
1720561632879;2.190959;0.609287;(0.038228, 0.010626, 0.999213);VALID
1720561632884;2.230367;0.583051;(0.038915, 0.010168, 0.999191);VALID
1720561632889;2.319695;0.580522;(0.040473, 0.010124, 0.999129);VALID
1720561632894;2.382701;0.623374;(0.041572, 0.010870, 0.999076);VALID
1720561632899;2.431797;0.626498;(0.042428, 0.010924, 0.999040);VALID
1720561632904;2.576316;0.704988;(0.044947, 0.012292, 0.998914);VALID
1720561632909;2.662191;0.703507;(0.046444, 0.012265, 0.998846);VALID
1720561632914;2.671970;0.702614;(0.046614, 0.012249, 0.998838);VALID
1720561632919;2.807442;0.742011;(0.048975, 0.012935, 0.998716);VALID
1720561632924;2.846658;0.704865;(0.049659, 0.012287, 0.998691);VALID
1720561632929;2.938881;0.771388;(0.051266, 0.013445, 0.998595);VALID
1720561632934;3.007863;0.750290;(0.052469, 0.013077, 0.998537);VALID
1720561632939;3.073997;0.719199;(0.053621, 0.012534, 0.998483);VALID
1720561632944;3.135485;0.681554;(0.054693, 0.011877, 0.998433);VALID
1720561632949;3.198083;0.718119;(0.055784, 0.012514, 0.998364);VALID
1720561632954;3.270290;0.672478;(0.057042, 0.011718, 0.998303);VALID
1720561632959;3.298567;0.659216;(0.057535, 0.011486, 0.998277);VALID
1720561632964;3.381793;0.631443;(0.058986, 0.011001, 0.998198);VALID
1720561632969;3.432625;0.637163;(0.059871, 0.011100, 0.998144);VALID
1720561632974;3.444888;0.543376;(0.060086, 0.009466, 0.998148);VALID
1720561632979;3.545257;0.649376;(0.061833, 0.011312, 0.998022);VALID
1720561632984;3.630082;0.677216;(0.063310, 0.011796, 0.997924);VALID
1720561632989;3.727507;0.695782;(0.065007, 0.012118, 0.997811);VALID
1720561632994;3.786332;0.699618;(0.066031, 0.012184, 0.997743);VALID
1720561632999;3.831392;0.692042;(0.066816, 0.012051, 0.997693);VALID
1720561633004;3.875791;0.680870;(0.067589, 0.011856, 0.997643);VALID
1720561633009;3.900878;0.661631;(0.068026, 0.011521, 0.997617);VALID
1720561633014;3.863219;0.737395;(0.067369, 0.012840, 0.997646);VALID
1720561633019;3.865344;0.709454;(0.067407, 0.012354, 0.997649);VALID
1720561633024;3.987675;0.737740;(0.069536, 0.012844, 0.997497);VALID
1720561633029;3.995097;0.695617;(0.069666, 0.012111, 0.997497);VALID
1720561633034;4.066890;0.665337;(0.070916, 0.011583, 0.997415);VALID
1720561633039;4.131755;0.647912;(0.072046, 0.011279, 0.997338);VALID
1720561633044;4.220655;0.617705;(0.073593, 0.010752, 0.997230);VALID
1720561633049;4.316225;0.604682;(0.075257, 0.010524, 0.997109);VALID
1720561633054;4.464634;0.691572;(0.077838, 0.012033, 0.996893);VALID
1720561633059;4.573444;0.699847;(0.079731, 0.012175, 0.996742);VALID
1720561633064;4.621847;0.747325;(0.080572, 0.013001, 0.996664);VALID
1720561633069;4.647720;0.721129;(0.081023, 0.012544, 0.996633);VALID
1720561633074;4.576197;0.650698;(0.079780, 0.011320, 0.996748);VALID
1720561633079;4.656444;0.624330;(0.081176, 0.010860, 0.996641);VALID
1720561633084;4.736998;0.596916;(0.082578, 0.010382, 0.996531);VALID
1720561633089;4.843986;0.576897;(0.084439, 0.010033, 0.996378);VALID
1720561633094;5.047903;0.506917;(0.087985, 0.008813, 0.996083);VALID
1720561633099;4.994069;0.619362;(0.087048, 0.010769, 0.996146);VALID
1720561633104;5.132840;0.720158;(0.089458, 0.012518, 0.995912);VALID
1720561633109;5.225799;0.789654;(0.091072, 0.013724, 0.995750);VALID
1720561633114;5.241945;0.763113;(0.091354, 0.013263, 0.995730);VALID
1720561633119;5.321898;0.753477;(0.092743, 0.013094, 0.995604);VALID
1720561633124;5.365167;0.729227;(0.093496, 0.012671, 0.995539);VALID
1720561633129;5.424195;0.695888;(0.094522, 0.012091, 0.995449);VALID
1720561633134;5.511511;0.630509;(0.096040, 0.010953, 0.995317);VALID
1720561633139;5.596772;0.703497;(0.097520, 0.012220, 0.995159);VALID
1720561633144;5.657997;0.723926;(0.098582, 0.012573, 0.995050);VALID
1720561633149;5.815473;0.764338;(0.101316, 0.013271, 0.994766);VALID
1720561633154;5.854988;0.738730;(0.102003, 0.012826, 0.994701);VALID
1720561633159;5.887424;0.764620;(0.102565, 0.013274, 0.994638);VALID
1720561633164;5.976682;0.720684;(0.104116, 0.012510, 0.994487);VALID
1720561633169;6.077025;0.697011;(0.105858, 0.012096, 0.994308);VALID
1720561633174;6.171276;0.650161;(0.107494, 0.011281, 0.994142);VALID
1720561633179;6.156306;0.638286;(0.107235, 0.011076, 0.994172);VALID
1720561633184;6.258773;0.652494;(0.109012, 0.011320, 0.993976);VALID
1720561633189;6.365523;0.602534;(0.110865, 0.010451, 0.993781);VALID
1720561633194;6.429390;0.611338;(0.111972, 0.010603, 0.993655);VALID
1720561633199;6.503648;0.550860;(0.113261, 0.009552, 0.993519);VALID
1720561633204;6.564864;0.665096;(0.114320, 0.011532, 0.993377);VALID
1720561633209;6.652798;0.758618;(0.115843, 0.013151, 0.993181);VALID
1720561633214;6.727281;0.766664;(0.117133, 0.013288, 0.993027);VALID
1720561633219;6.769175;0.675221;(0.117862, 0.011702, 0.992961);VALID
1720561633224;6.837811;0.730697;(0.119050, 0.012662, 0.992808);VALID
1720561633229;6.888852;0.698119;(0.119935, 0.012096, 0.992708);VALID
1720561633234;6.962552;0.653958;(0.121213, 0.011329, 0.992562);VALID
1720561633239;7.011734;0.712590;(0.122063, 0.012344, 0.992446);VALID
1720561633244;7.536904;0.806978;(0.131152, 0.013962, 0.991264);VALID
1720561633249;7.974975;0.831293;(0.138726, 0.014368, 0.990227);VALID
1720561633254;8.156132;0.974446;(0.141851, 0.016834, 0.989745);VALID
1720561633259;8.218198;1.009811;(0.142922, 0.017443, 0.989580);VALID
1720561633264;8.378855;1.215731;(0.145686, 0.020991, 0.989108);VALID
1720561633269;8.481127;1.347184;(0.147444, 0.023254, 0.988797);VALID
1720561633274;8.555840;1.496392;(0.148724, 0.025824, 0.988542);VALID
1720561633279;8.618283;1.564880;(0.149796, 0.027001, 0.988348);VALID
1720561633284;8.663818;1.642143;(0.150576, 0.028330, 0.988192);VALID
1720561633289;8.710392;1.678122;(0.151377, 0.028947, 0.988052);VALID
1720561633294;8.788901;1.681920;(0.152730, 0.029006, 0.987842);VALID
1720561633299;8.860592;1.733736;(0.153962, 0.029894, 0.987625);VALID
1720561633304;8.874520;1.787018;(0.154198, 0.030811, 0.987560);VALID
1720561633309;8.955971;1.858728;(0.155596, 0.032040, 0.987301);VALID
1720561633314;8.998631;1.908658;(0.156326, 0.032897, 0.987158);VALID
1720561633319;8.857707;1.995458;(0.153890, 0.034405, 0.987489);VALID
1720561633324;8.950136;1.989691;(0.155483, 0.034297, 0.987243);VALID
1720561633329;9.093754;2.060506;(0.157951, 0.035504, 0.986809);VALID
1720561633334;9.172865;2.057030;(0.159314, 0.035436, 0.986592);VALID
1720561633339;9.098966;1.968532;(0.158049, 0.033919, 0.986849);VALID
1720561633344;9.223335;1.938466;(0.160194, 0.033389, 0.986521);VALID
1720561633349;9.219595;1.915121;(0.160132, 0.032988, 0.986544);VALID
1720561633355;9.293029;1.875377;(0.161400, 0.032297, 0.986361);VALID
1720561633360;9.341417;1.877400;(0.162232, 0.032327, 0.986223);VALID
1720561633365;9.422657;1.930981;(0.163626, 0.033241, 0.985962);VALID
1720561633370;9.535704;2.060209;(0.165558, 0.035454, 0.985563);VALID
1720561633375;9.637626;2.103072;(0.167307, 0.036180, 0.985241);VALID
1720561633380;9.693147;2.047452;(0.168267, 0.035218, 0.985112);VALID
1720561633385;9.688700;1.956300;(0.168200, 0.033651, 0.985178);VALID
1720561633390;9.849072;2.000446;(0.170952, 0.034393, 0.984679);VALID
1720561633395;9.876401;1.982830;(0.171424, 0.034088, 0.984608);VALID
1720561633400;9.946065;1.969199;(0.172622, 0.033846, 0.984406);VALID
1720561633405;10.049405;1.957648;(0.174399, 0.033637, 0.984101);VALID
1720561633410;10.063385;1.971548;(0.174637, 0.033875, 0.984050);VALID
1720561633415;10.095395;1.937528;(0.175191, 0.033287, 0.983972);VALID
1720561633420;10.114714;1.977322;(0.175518, 0.033968, 0.983890);VALID
1720561633425;10.136958;2.006629;(0.175897, 0.034469, 0.983805);VALID
1720561633430;10.188733;2.076302;(0.176779, 0.035660, 0.983604);VALID
1720561633435;10.194923;2.093083;(0.176883, 0.035947, 0.983575);VALID
1720561633440;10.196298;2.087420;(0.176907, 0.035850, 0.983574);VALID
1720561633445;10.266491;2.051338;(0.178116, 0.035223, 0.983379);VALID
1720561633450;10.357579;1.997645;(0.179685, 0.034291, 0.983126);VALID
1720561633455;10.392436;1.998674;(0.180283, 0.034305, 0.983016);VALID
1720561633460;10.411236;1.978322;(0.180608, 0.033954, 0.982969);VALID
1720561633465;10.437536;1.963958;(0.181061, 0.033704, 0.982894);VALID
1720561633470;10.470318;1.928481;(0.181627, 0.033092, 0.982811);VALID
1720561633475;10.535173;1.929331;(0.182739, 0.033100, 0.982604);VALID
1720561633480;10.610766;1.916569;(0.184037, 0.032873, 0.982370);VALID
1720561633485;10.671301;1.930744;(0.185073, 0.033109, 0.982167);VALID
1720561633490;10.705965;1.928839;(0.185667, 0.033073, 0.982056);VALID
1720561633495;10.785285;1.916038;(0.187028, 0.032845, 0.981805);VALID
1720561633500;10.765104;1.918063;(0.186682, 0.032882, 0.981870);VALID
1720561633505;10.827941;1.921410;(0.187758, 0.032932, 0.981663);VALID
1720561633510;10.927032;1.911738;(0.189457, 0.032756, 0.981343);VALID
1720561633515;10.993845;1.915125;(0.190601, 0.032806, 0.981119);VALID
1720561633520;11.086204;1.925106;(0.192181, 0.032967, 0.980806);VALID
1720561633525;11.081424;1.917881;(0.192100, 0.032844, 0.980826);VALID
1720561633530;11.151293;1.889091;(0.193299, 0.032343, 0.980607);VALID
1720561633535;11.194154;1.923201;(0.194029, 0.032922, 0.980443);VALID
1720561633540;11.321308;2.009842;(0.196195, 0.034390, 0.979962);VALID
1720561633545;11.334453;1.980888;(0.196423, 0.033893, 0.979933);VALID
1720561633550;11.401623;1.956236;(0.197574, 0.033463, 0.979717);VALID
1720561633555;11.401202;1.891059;(0.197574, 0.032349, 0.979754);VALID
1720561633560;11.517187;1.867497;(0.199560, 0.031933, 0.979365);VALID
1720561633565;11.551542;1.844293;(0.200150, 0.031532, 0.979258);VALID
1720561633570;11.603026;1.831362;(0.201031, 0.031305, 0.979085);VALID
1720561633575;11.688436;1.856024;(0.202488, 0.031717, 0.978771);VALID
1720561633580;11.706639;1.731979;(0.202812, 0.029596, 0.978770);VALID
1720561633585;11.784307;1.698475;(0.204142, 0.029015, 0.978511);VALID
1720561633590;11.859948;1.828976;(0.205420, 0.031236, 0.978175);VALID
1720561633595;11.944687;1.857108;(0.206863, 0.031706, 0.977856);VALID
1720561633600;12.067991;1.765411;(0.208977, 0.030127, 0.977456);VALID
1720561633605;11.995713;1.888707;(0.207731, 0.032239, 0.977655);VALID
1720561633610;12.086459;1.904850;(0.209277, 0.032504, 0.977316);VALID
1720561633615;12.066063;1.716393;(0.208950, 0.029291, 0.977488);VALID
1720561633620;12.188565;1.840563;(0.211026, 0.031395, 0.976976);VALID
1720561633625;12.274915;1.889710;(0.212492, 0.032223, 0.976631);VALID
1720561633630;12.333937;1.896267;(0.213497, 0.032327, 0.976409);VALID
1720561633635;12.364913;1.905788;(0.214024, 0.032486, 0.976288);VALID
1720561633640;12.294980;1.782352;(0.212846, 0.030390, 0.976613);VALID
1720561633645;12.332635;1.760895;(0.213491, 0.030020, 0.976484);VALID
1720561633650;12.399201;1.750153;(0.214626, 0.029829, 0.976241);VALID
1720561633655;12.499426;1.956763;(0.216310, 0.033337, 0.975756);VALID
1720561633660;12.625030;1.954353;(0.218449, 0.033280, 0.975281);VALID
1720561633665;12.690659;1.954913;(0.219566, 0.033281, 0.975030);VALID
1720561633670;12.766527;1.915650;(0.220861, 0.032603, 0.974760);VALID
1720561633675;12.825186;1.942504;(0.221856, 0.033052, 0.974519);VALID
1720561633680;12.889692;1.971774;(0.222949, 0.033541, 0.974253);VALID
1720561633685;12.934925;1.971338;(0.223718, 0.033528, 0.974077);VALID
1720561633690;12.975648;1.949068;(0.224414, 0.033144, 0.973930);VALID
1720561633695;13.013692;1.976836;(0.225057, 0.033610, 0.973766);VALID
1720561633700;13.060968;1.972935;(0.225861, 0.033538, 0.973582);VALID
1720561633705;13.110877;2.023873;(0.226702, 0.034396, 0.973357);VALID
1720561633710;13.136877;2.035364;(0.227142, 0.034588, 0.973247);VALID
1720561633715;13.169251;2.045125;(0.227691, 0.034749, 0.973113);VALID
1720561633720;13.182068;2.049997;(0.227908, 0.034830, 0.973060);VALID
1720561633725;13.190970;2.003152;(0.228065, 0.034033, 0.973051);VALID
1720561633730;13.233354;1.990842;(0.228787, 0.033818, 0.972889);VALID
1720561633735;13.255935;1.993042;(0.229170, 0.033853, 0.972798);VALID
1720561633740;13.276882;2.001005;(0.229524, 0.033985, 0.972709);VALID
1720561633745;13.291653;2.015939;(0.229773, 0.034236, 0.972642);VALID
