CaptureTime;CalcXEccentricity;CalcYEccentricity;CombinedGazeForward;Valid
1720558966272;-2.144637;0.739507;(-0.037419, 0.012897, 0.999216);VALID
1720558966277;-2.112683;0.764940;(-0.036862, 0.013341, 0.999231);VALID
1720558966282;-2.107516;0.815278;(-0.036771, 0.014219, 0.999223);VALID
1720558966287;-2.049084;0.844184;(-0.035752, 0.014724, 0.999252);VALID
1720558966292;-2.165105;0.868848;(-0.037775, 0.015153, 0.999171);VALID
1720558966297;-2.138850;0.884370;(-0.037317, 0.015424, 0.999184);VALID
1720558966302;-2.186845;0.893986;(-0.038154, 0.015591, 0.999150);VALID
1720558966307;-2.179499;0.940576;(-0.038025, 0.016404, 0.999142);VALID
1720558966312;-2.174297;0.967441;(-0.037934, 0.016872, 0.999138);VALID
1720558966317;-2.203457;1.107461;(-0.038441, 0.019313, 0.999074);VALID
1720558966322;-2.281548;1.114164;(-0.039802, 0.019429, 0.999019);VALID
1720558966327;-2.173254;1.091927;(-0.037914, 0.019043, 0.999100);VALID
1720558966332;-2.223678;1.036713;(-0.038794, 0.018079, 0.999084);VALID
1720558966337;-2.191960;1.032089;(-0.038241, 0.017999, 0.999106);VALID
1720558966342;-1.882060;0.919511;(-0.032838, 0.016039, 0.999332);VALID
1720558966347;-1.964577;0.932330;(-0.034277, 0.016262, 0.999280);VALID
1720558966352;-1.999748;0.973214;(-0.034890, 0.016975, 0.999247);VALID
1720558966357;-2.093507;0.972967;(-0.036525, 0.016969, 0.999189);VALID
1720558966362;-2.094631;1.082415;(-0.036544, 0.018878, 0.999154);VALID
1720558966367;-2.106654;1.135882;(-0.036753, 0.019810, 0.999128);VALID
1720558966372;-2.183256;1.110637;(-0.038089, 0.019369, 0.999087);VALID
1720558966377;-2.246360;1.110888;(-0.039189, 0.019373, 0.999044);VALID
1720558966382;-2.224293;1.055576;(-0.038805, 0.018408, 0.999077);VALID
1720558966387;-2.311004;1.050053;(-0.040317, 0.018311, 0.999019);VALID
1720558966392;-2.429966;0.949103;(-0.042392, 0.016549, 0.998964);VALID
1720558966397;-2.473625;0.928895;(-0.043154, 0.016196, 0.998937);VALID
1720558966402;-2.488004;0.914008;(-0.043405, 0.015937, 0.998931);VALID
1720558966407;-2.678544;0.993333;(-0.046725, 0.017317, 0.998758);VALID
1720558966412;-2.489985;0.976643;(-0.043438, 0.017029, 0.998911);VALID
1720558966417;-2.474588;0.988230;(-0.043170, 0.017231, 0.998919);VALID
1720558966422;-2.492391;1.013190;(-0.043480, 0.017666, 0.998898);VALID
1720558966427;-2.496264;1.035101;(-0.043547, 0.018048, 0.998888);VALID
1720558966432;-2.477754;1.493120;(-0.043217, 0.026033, 0.998727);VALID
1720558966437;-2.591903;1.423429;(-0.045208, 0.024816, 0.998669);VALID
1720558966442;-2.637497;1.368807;(-0.046004, 0.023863, 0.998656);VALID
1720558966447;-2.664318;1.347043;(-0.046472, 0.023483, 0.998644);VALID
1720558966452;-2.691434;1.348178;(-0.046944, 0.023502, 0.998621);VALID
1720558966457;-2.726530;1.306380;(-0.047557, 0.022773, 0.998609);VALID
1720558966462;-2.692134;1.206995;(-0.046959, 0.021041, 0.998675);VALID
1720558966467;-2.659943;1.152369;(-0.046399, 0.020090, 0.998721);VALID
1720558966472;-2.732005;1.166170;(-0.047655, 0.020329, 0.998657);VALID
1720558966477;-2.715608;1.217805;(-0.047368, 0.021229, 0.998652);VALID
1720558966482;-2.697208;1.193035;(-0.047048, 0.020798, 0.998676);VALID
1720558966487;-2.785420;1.159280;(-0.048586, 0.020208, 0.998615);VALID
1720558966492;-2.811887;1.168981;(-0.049047, 0.020377, 0.998589);VALID
1720558966497;-2.815258;1.037661;(-0.049108, 0.018088, 0.998630);VALID
1720558966502;-2.839315;1.063954;(-0.049527, 0.018546, 0.998601);VALID
1720558966507;-2.685483;0.912537;(-0.046847, 0.015909, 0.998775);VALID
1720558966512;-2.886254;0.841011;(-0.050348, 0.014659, 0.998624);VALID
1720558966517;-3.282351;1.073927;(-0.057246, 0.018712, 0.998185);VALID
1720558966522;-3.229076;0.729586;(-0.056324, 0.012713, 0.998332);VALID
1720558966527;-3.109011;0.685422;(-0.054232, 0.011945, 0.998457);VALID
1720558966532;-3.036768;0.722370;(-0.052973, 0.012590, 0.998517);VALID
1720558966537;-3.013848;0.879597;(-0.052571, 0.015330, 0.998500);VALID
1720558966542;-2.996805;1.012620;(-0.052272, 0.017648, 0.998477);VALID
1720558966547;-3.025809;0.951630;(-0.052779, 0.016585, 0.998469);VALID
1720558966552;-2.915463;1.055966;(-0.050854, 0.018405, 0.998537);VALID
1720558966557;-2.935303;1.102219;(-0.051199, 0.019211, 0.998504);VALID
1720558966562;-2.708618;1.029148;(-0.047249, 0.017941, 0.998722);VALID
1720558966567;-2.937082;0.774046;(-0.051235, 0.013492, 0.998596);VALID
1720558966572;-2.915081;0.961353;(-0.050849, 0.016756, 0.998566);VALID
1720558966577;-2.942164;1.091853;(-0.051319, 0.019030, 0.998501);VALID
1720558966582;-2.938218;1.108267;(-0.051250, 0.019316, 0.998499);VALID
1720558966587;-3.048045;1.097972;(-0.053164, 0.019135, 0.998403);VALID
1720558966592;-3.021603;1.147721;(-0.052702, 0.020002, 0.998410);VALID
1720558966597;-3.144211;1.056952;(-0.054840, 0.018418, 0.998325);VALID
1720558966602;-3.248433;0.929790;(-0.056658, 0.016201, 0.998262);VALID
1720558966607;-3.271193;0.968329;(-0.057054, 0.016872, 0.998229);VALID
1720558966612;-3.334318;0.912073;(-0.058155, 0.015891, 0.998181);VALID
1720558966617;-3.306345;0.868850;(-0.057668, 0.015138, 0.998221);VALID
1720558966622;-3.367015;0.902666;(-0.058724, 0.015727, 0.998150);VALID
1720558966627;-3.158617;0.953255;(-0.055093, 0.016611, 0.998343);VALID
1720558966632;-3.087648;0.969679;(-0.053856, 0.016899, 0.998406);VALID
1720558966637;-2.975407;0.906245;(-0.051901, 0.015795, 0.998527);VALID
1720558966642;-3.106052;0.903131;(-0.054178, 0.015739, 0.998407);VALID
1720558966647;-3.177608;0.904368;(-0.055424, 0.015759, 0.998339);VALID
1720558966652;-3.111178;0.981735;(-0.054266, 0.017108, 0.998380);VALID
1720558966657;-3.004283;0.722835;(-0.052406, 0.012598, 0.998546);VALID
1720558966662;-2.987886;0.703554;(-0.052121, 0.012262, 0.998566);VALID
1720558966667;-3.720099;1.128676;(-0.064870, 0.019656, 0.997700);VALID
1720558966672;-3.679068;0.619253;(-0.064164, 0.010786, 0.997881);VALID
1720558966677;-3.422489;1.614084;(-0.059675, 0.028117, 0.997822);VALID
1720558966682;-4.756833;4.200130;(-0.082706, 0.072990, 0.993898);VALID
1720558966687;-5.068930;2.786790;(-0.088250, 0.048430, 0.994920);VALID
1720558966692;-2.655980;-8.504392;(-0.045831, -0.147730, 0.987965);VALID
1720558966697;-9.696811;21.528698;(-0.156984, 0.362417, 0.918700);VALID
1720558966702;NaN;NaN;(0.000000, 0.000000, 0.000000);INVALID
1720558966707;NaN;NaN;(0.000000, 0.000000, 0.000000);INVALID
1720558966712;NaN;NaN;(0.000000, 0.000000, 0.000000);INVALID
1720558966717;NaN;NaN;(0.000000, 0.000000, 0.000000);INVALID
1720558966722;NaN;NaN;(0.000000, 0.000000, 0.000000);INVALID
1720558966727;NaN;NaN;(0.000000, 0.000000, 0.000000);INVALID
1720558966732;NaN;NaN;(0.000000, 0.000000, 0.000000);INVALID
1720558966737;NaN;NaN;(0.000000, 0.000000, 0.000000);INVALID
1720558966742;NaN;NaN;(0.000000, 0.000000, 0.000000);INVALID
1720558966747;NaN;NaN;(0.000000, 0.000000, 0.000000);INVALID
1720558966752;NaN;NaN;(0.000000, 0.000000, 0.000000);INVALID
1720558966757;NaN;NaN;(0.000000, 0.000000, 0.000000);INVALID
1720558966762;NaN;NaN;(0.000000, 0.000000, 0.000000);INVALID
1720558966767;NaN;NaN;(0.000000, 0.000000, 0.000000);INVALID
1720558966772;NaN;NaN;(0.000000, 0.000000, 0.000000);INVALID
1720558966777;NaN;NaN;(0.000000, 0.000000, 0.000000);INVALID
1720558966782;NaN;NaN;(0.000000, 0.000000, 0.000000);INVALID
1720558966787;NaN;NaN;(0.000000, 0.000000, 0.000000);INVALID
1720558966792;NaN;NaN;(0.000000, 0.000000, 0.000000);INVALID
1720558966797;NaN;NaN;(0.000000, 0.000000, 0.000000);INVALID
1720558966802;-15.438894;22.683917;(-0.246923, 0.373706, 0.894077);VALID
1720558966807;-34.299298;29.007692;(-0.512325, 0.416451, 0.751060);VALID
1720558966812;NaN;NaN;(0.000000, 0.000000, 0.000000);INVALID
1720558966817;3.829910;11.828539;(0.065383, 0.204545, 0.976671);VALID
1720558966822;-0.082734;-9.843487;(-0.001423, -0.170957, 0.985277);VALID
1720558966827;4.251261;11.836361;(0.072563, 0.204577, 0.976157);VALID
1720558966832;4.267453;11.692022;(0.072877, 0.202112, 0.976647);VALID
1720558966837;4.306972;11.219187;(0.073673, 0.194034, 0.978225);VALID
1720558966842;-2.734461;2.828839;(-0.047649, 0.049296, 0.997647);VALID
1720558966847;-2.932360;2.930018;(-0.051090, 0.051049, 0.997389);VALID
1720558966852;-2.851191;3.207904;(-0.049664, 0.055890, 0.997201);VALID
1720558966857;-3.076375;3.024669;(-0.053593, 0.052690, 0.997172);VALID
1720558966862;-3.080982;3.473442;(-0.053649, 0.060499, 0.996726);VALID
1720558966867;-3.109790;3.698213;(-0.054137, 0.064407, 0.996454);VALID
1720558966872;-3.239959;3.831663;(-0.056392, 0.066719, 0.996177);VALID
1720558966877;-3.084164;4.106595;(-0.053665, 0.071509, 0.995995);VALID
1720558966882;-3.196146;4.019654;(-0.055618, 0.069990, 0.995996);VALID
1720558966887;-3.570498;3.260061;(-0.062176, 0.056758, 0.996450);VALID
1720558966892;-3.714692;2.964348;(-0.064702, 0.051606, 0.996569);VALID
1720558966897;-3.741871;2.947947;(-0.065176, 0.051319, 0.996553);VALID
1720558966902;-3.735394;2.915963;(-0.065065, 0.050763, 0.996589);VALID
1720558966907;-3.671435;2.999424;(-0.063947, 0.052219, 0.996586);VALID
1720558966912;-3.665000;3.149813;(-0.063827, 0.054835, 0.996453);VALID
1720558966917;-3.709634;3.167088;(-0.064602, 0.055133, 0.996387);VALID
1720558966922;-3.782967;3.077367;(-0.065883, 0.053568, 0.996389);VALID
1720558966927;-3.706756;3.343608;(-0.064540, 0.058202, 0.996216);VALID
1720558966932;-3.705719;3.297857;(-0.064525, 0.057407, 0.996264);VALID
1720558966937;-3.774340;3.249596;(-0.065722, 0.056563, 0.996234);VALID
1720558966942;-3.822060;3.179209;(-0.066556, 0.055336, 0.996247);VALID
1720558966947;-3.747436;3.401398;(-0.065244, 0.059204, 0.996112);VALID
1720558966952;-3.610476;3.392473;(-0.062863, 0.059058, 0.996273);VALID
1720558966957;-3.752212;3.364171;(-0.065329, 0.058557, 0.996144);VALID
1720558966962;-3.847638;3.460129;(-0.066982, 0.060218, 0.995935);VALID
1720558966967;-3.800420;3.514695;(-0.066157, 0.061170, 0.995933);VALID
1720558966972;-3.927245;3.191411;(-0.068384, 0.055542, 0.996112);VALID
1720558966977;-3.855255;3.306353;(-0.067125, 0.057545, 0.996084);VALID
1720558966982;-4.675836;2.452709;(-0.081444, 0.042653, 0.995765);VALID
1720558966987;-4.778714;2.278765;(-0.083242, 0.039623, 0.995741);VALID
1720558966992;-4.058870;3.038989;(-0.070682, 0.052883, 0.996096);VALID
1720558966997;-4.951246;2.184740;(-0.086246, 0.037980, 0.995550);VALID
1720558967002;-4.103888;3.115373;(-0.071460, 0.054208, 0.995969);VALID
1720558967007;-5.241749;1.897030;(-0.091309, 0.032965, 0.995277);VALID
1720558967012;-4.182209;2.993850;(-0.072830, 0.052090, 0.995983);VALID
1720558967017;-5.312546;1.798443;(-0.092543, 0.031249, 0.995218);VALID
1720558967022;-5.337189;1.780981;(-0.092972, 0.030944, 0.995188);VALID
1720558967027;-5.299004;1.786996;(-0.092309, 0.031051, 0.995246);VALID
1720558967032;-4.303574;2.900453;(-0.074945, 0.050459, 0.995910);VALID
1720558967037;-4.266005;2.962717;(-0.074288, 0.051543, 0.995904);VALID
1720558967042;-5.350331;1.875073;(-0.093196, 0.032578, 0.995115);VALID
1720558967047;-5.681244;2.081715;(-0.098929, 0.036147, 0.994438);VALID
1720558967052;-4.286413;2.990661;(-0.074641, 0.052028, 0.995852);VALID
1720558967057;-5.389305;1.816880;(-0.093876, 0.031565, 0.995083);VALID
1720558967062;-5.374993;1.819598;(-0.093627, 0.031613, 0.995105);VALID
1720558967067;-5.586037;1.596206;(-0.097303, 0.027723, 0.994869);VALID
1720558967072;-5.614582;1.539320;(-0.097801, 0.026734, 0.994847);VALID
1720558967077;-5.709506;1.439618;(-0.099454, 0.024999, 0.994728);VALID
1720558967082;-5.726026;1.415082;(-0.099742, 0.024572, 0.994710);VALID
1720558967087;-6.143057;1.701618;(-0.106965, 0.029524, 0.993824);VALID
1720558967092;-5.758996;1.374456;(-0.100316, 0.023865, 0.994669);VALID
1720558967097;-5.956953;1.826635;(-0.103729, 0.031703, 0.994100);VALID
1720558967102;-4.898950;2.394165;(-0.085325, 0.041622, 0.995484);VALID
1720558967107;-4.873951;2.400759;(-0.084890, 0.041738, 0.995516);VALID
1720558967112;-5.483399;1.810765;(-0.095510, 0.031454, 0.994931);VALID
1720558967117;-5.751942;1.584041;(-0.100184, 0.027504, 0.994589);VALID
1720558967122;-5.739936;1.582883;(-0.099976, 0.027485, 0.994610);VALID
1720558967127;-5.719241;1.670776;(-0.099612, 0.029011, 0.994603);VALID
1720558967132;-5.780824;1.687940;(-0.100680, 0.029306, 0.994487);VALID
1720558967137;-5.869056;1.576679;(-0.102217, 0.027371, 0.994386);VALID
1720558967142;-5.914781;1.612533;(-0.103009, 0.027991, 0.994287);VALID
1720558967147;-6.160761;2.044872;(-0.107251, 0.035476, 0.993599);VALID
1720558967152;-5.851349;1.763283;(-0.101900, 0.030610, 0.994324);VALID
1720558967157;-4.931464;3.541871;(-0.085801, 0.061550, 0.994409);VALID
1720558967162;-6.253922;2.304812;(-0.108848, 0.039977, 0.993254);VALID
1720558967167;-5.802400;2.099293;(-0.101031, 0.036444, 0.994216);VALID
1720558967172;-6.049715;1.805621;(-0.105340, 0.031334, 0.993943);VALID
1720558967177;-5.741071;2.185452;(-0.099961, 0.037943, 0.994268);VALID
1720558967182;-5.627341;2.246108;(-0.097983, 0.039003, 0.994423);VALID
1720558967187;-5.703407;2.333466;(-0.099297, 0.040514, 0.994233);VALID
1720558967192;-5.874892;2.208495;(-0.102281, 0.038334, 0.994017);VALID
1720558967197;-5.927384;2.344186;(-0.103182, 0.040684, 0.993830);VALID
1720558967202;-5.115430;3.237439;(-0.089021, 0.056250, 0.994440);VALID
1720558967207;-6.072323;2.229668;(-0.105705, 0.038687, 0.993645);VALID
1720558967212;-6.077980;2.286616;(-0.105799, 0.039674, 0.993596);VALID
1720558967217;-6.003152;2.415427;(-0.104491, 0.041914, 0.993642);VALID
1720558967222;-5.990029;2.433545;(-0.104262, 0.042229, 0.993653);VALID
1720558967227;-6.336350;2.073819;(-0.110294, 0.035966, 0.993248);VALID
1720558967232;-6.614783;1.789330;(-0.115138, 0.031017, 0.992865);VALID
1720558967237;-6.630689;1.805490;(-0.115413, 0.031296, 0.992825);VALID
1720558967242;-6.232246;2.175558;(-0.108482, 0.037738, 0.993382);VALID
1720558967247;-6.268379;2.752605;(-0.109061, 0.047737, 0.992888);VALID
1720558967252;-5.880939;2.410559;(-0.102372, 0.041839, 0.993866);VALID
1720558967257;-6.026279;2.336292;(-0.104898, 0.040540, 0.993656);VALID
1720558967262;-6.099102;2.238940;(-0.106168, 0.038846, 0.993589);VALID
1720558967267;-6.575105;2.247637;(-0.114419, 0.038961, 0.992668);VALID
1720558967272;-6.345268;1.947120;(-0.110457, 0.033769, 0.993307);VALID
1720558967277;-6.435733;1.976521;(-0.112023, 0.034273, 0.993114);VALID
1720558967282;-6.745836;2.240239;(-0.117377, 0.038819, 0.992329);VALID
1720558967287;-6.146752;2.381636;(-0.106984, 0.041317, 0.993402);VALID
1720558967292;-6.304531;2.183176;(-0.109734, 0.037864, 0.993240);VALID
1720558967297;-6.353141;2.180683;(-0.110577, 0.037818, 0.993148);VALID
1720558967302;-6.507318;1.970616;(-0.113264, 0.034166, 0.992977);VALID
1720558967307;-6.522195;2.029996;(-0.113518, 0.035194, 0.992913);VALID
1720558967312;-6.558711;2.001208;(-0.114153, 0.034692, 0.992857);VALID
1720558967317;-6.554006;1.985268;(-0.114072, 0.034416, 0.992876);VALID
1720558967322;-6.559336;2.020467;(-0.114162, 0.035026, 0.992845);VALID
1720558967327;-6.656459;1.805721;(-0.115859, 0.031298, 0.992772);VALID
1720558967332;-6.727213;1.759346;(-0.117088, 0.030490, 0.992653);VALID
1720558967337;-6.822461;1.707671;(-0.118741, 0.029589, 0.992484);VALID
1720558967342;-6.756591;1.723821;(-0.117599, 0.029873, 0.992612);VALID
1720558967347;-6.709452;1.835458;(-0.116775, 0.031810, 0.992649);VALID
1720558967352;-6.671253;1.850096;(-0.116113, 0.032066, 0.992718);VALID
1720558967357;-6.408519;2.059035;(-0.111546, 0.035705, 0.993118);VALID
1720558967362;-6.491757;1.955802;(-0.112995, 0.033910, 0.993017);VALID
1720558967367;-6.439426;2.049835;(-0.112082, 0.035543, 0.993063);VALID
1720558967372;-6.525031;2.140238;(-0.113559, 0.037104, 0.992838);VALID
1720558967377;-6.540389;2.245144;(-0.113817, 0.038921, 0.992739);VALID
1720558967382;-6.596325;2.227348;(-0.114788, 0.038608, 0.992640);VALID
1720558967387;-6.592594;2.237374;(-0.114722, 0.038782, 0.992640);VALID
1720558967392;-6.575089;2.197283;(-0.114422, 0.038089, 0.992702);VALID
1720558967397;-6.614060;2.228757;(-0.115095, 0.038631, 0.992603);VALID
1720558967402;-6.618700;2.369654;(-0.115164, 0.041071, 0.992497);VALID
1720558967407;-6.601495;2.336755;(-0.114869, 0.040503, 0.992555);VALID
1720558967412;-6.664316;2.331997;(-0.115957, 0.040415, 0.992432);VALID
1720558967417;-7.110910;2.405726;(-0.123683, 0.041653, 0.991447);VALID
1720558967422;-6.756736;2.305677;(-0.117560, 0.039952, 0.992262);VALID
1720558967427;-6.817917;2.291878;(-0.118621, 0.039708, 0.992145);VALID
1720558967432;-6.865700;2.288086;(-0.119449, 0.039638, 0.992049);VALID
1720558967437;-7.027748;2.161821;(-0.122264, 0.037439, 0.991791);VALID
1720558967442;-7.253060;2.305403;(-0.126151, 0.039905, 0.991208);VALID
1720558967447;-7.066788;2.057354;(-0.122948, 0.035628, 0.991773);VALID
1720558967452;-7.182437;1.954141;(-0.124958, 0.033832, 0.991585);VALID
1720558967457;-7.350319;1.939151;(-0.127864, 0.033560, 0.991224);VALID
1720558967462;-7.169387;2.126373;(-0.124719, 0.036814, 0.991509);VALID
1720558967467;-7.229328;2.037755;(-0.125763, 0.035276, 0.991433);VALID
1720558967472;-7.637508;2.359806;(-0.132795, 0.040810, 0.990303);VALID
1720558967477;-7.615950;1.958710;(-0.132456, 0.033878, 0.990610);VALID
1720558967482;-7.460538;2.074306;(-0.129760, 0.035890, 0.990896);VALID
1720558967487;-7.343521;2.310868;(-0.127716, 0.039991, 0.991004);VALID
1720558967492;-7.349043;2.363631;(-0.127807, 0.040903, 0.990955);VALID
1720558967497;-7.402542;2.288925;(-0.128739, 0.039606, 0.990887);VALID
1720558967502;-7.204435;2.575091;(-0.125285, 0.044575, 0.991119);VALID
1720558967507;-7.461078;2.243010;(-0.129755, 0.038807, 0.990786);VALID
1720558967512;-7.288796;2.312303;(-0.126769, 0.040021, 0.991125);VALID
1720558967517;-7.231701;2.533431;(-0.125761, 0.043851, 0.991091);VALID
1720558967522;-7.431561;2.915481;(-0.129177, 0.050437, 0.990338);VALID
1720558967527;-7.070904;2.658030;(-0.122967, 0.046023, 0.991343);VALID
1720558967532;-7.429675;3.109040;(-0.129122, 0.053782, 0.990169);VALID
1720558967537;-7.222776;2.711813;(-0.125589, 0.046938, 0.990971);VALID
1720558967542;-7.607162;2.471421;(-0.132259, 0.042742, 0.990293);VALID
1720558967547;-7.276412;2.750389;(-0.126513, 0.047599, 0.990822);VALID
1720558967552;-7.648336;2.409464;(-0.132977, 0.041667, 0.990243);VALID
1720558967557;-7.629240;2.298134;(-0.132657, 0.039745, 0.990365);VALID
1720558967562;-7.633278;2.250969;(-0.132731, 0.038929, 0.990387);VALID
1720558967567;-7.733919;2.133380;(-0.134481, 0.036888, 0.990229);VALID
1720558967572;-8.380154;2.143877;(-0.145641, 0.037010, 0.988645);VALID
1720558967577;-8.142203;1.774896;(-0.141564, 0.030661, 0.989454);VALID
1720558967582;-8.554219;1.942009;(-0.148662, 0.033511, 0.988320);VALID
1720558967587;-8.239937;1.698586;(-0.143257, 0.029336, 0.989251);VALID
1720558967592;-8.244102;1.586729;(-0.143337, 0.027404, 0.989295);VALID
1720558967597;-8.230212;1.472091;(-0.143105, 0.025426, 0.989381);VALID
1720558967602;-8.179618;1.660133;(-0.142218, 0.028676, 0.989420);VALID
1720558967607;-8.761258;1.862768;(-0.152239, 0.032127, 0.987821);VALID
1720558967612;-8.408226;1.447337;(-0.146179, 0.024987, 0.988943);VALID
1720558967617;-8.491804;1.412029;(-0.147624, 0.024372, 0.988743);VALID
1720558967622;-8.535694;2.088856;(-0.148329, 0.036046, 0.988281);VALID
1720558967627;-8.114314;1.610594;(-0.141094, 0.027825, 0.989605);VALID
1720558967632;-8.242721;1.548604;(-0.143316, 0.026746, 0.989316);VALID
1720558967637;-8.459690;2.059428;(-0.147021, 0.035546, 0.988495);VALID
1720558967642;-8.202540;2.593584;(-0.142530, 0.044789, 0.988777);VALID
1720558967647;-8.185187;2.645551;(-0.142224, 0.045688, 0.988780);VALID
1720558967652;-8.167886;2.695928;(-0.141920, 0.046559, 0.988783);VALID
1720558967657;-8.300349;1.605105;(-0.144307, 0.027718, 0.989145);VALID
1720558967662;-8.277715;1.613531;(-0.143915, 0.027865, 0.989198);VALID
1720558967667;-8.205042;1.666606;(-0.142657, 0.028786, 0.989354);VALID
1720558967672;-8.377773;2.152540;(-0.145599, 0.037160, 0.988646);VALID
1720558967677;-8.235072;1.775121;(-0.143168, 0.030658, 0.989224);VALID
1720558967682;-8.566404;2.269511;(-0.148841, 0.039159, 0.988085);VALID
1720558967687;-8.079385;1.878468;(-0.140471, 0.032455, 0.989553);VALID
1720558967692;-8.430276;2.070517;(-0.146512, 0.035740, 0.988563);VALID
1720558967697;-8.538191;1.392583;(-0.148426, 0.024034, 0.988632);VALID
1720558967702;-8.609094;1.370817;(-0.149650, 0.023654, 0.988456);VALID
1720558967707;-8.941939;1.646307;(-0.155371, 0.028381, 0.987449);VALID
1720558967712;-8.381705;1.653860;(-0.145708, 0.028553, 0.988916);VALID
1720558967717;-8.624347;1.478069;(-0.149907, 0.025503, 0.988371);VALID
1720558967722;-8.584830;1.614806;(-0.149216, 0.027864, 0.988412);VALID
1720558967727;-8.586745;1.654123;(-0.149246, 0.028543, 0.988388);VALID
1720558967732;-8.695951;1.512846;(-0.151140, 0.026098, 0.988168);VALID
1720558967737;-8.487819;1.726985;(-0.147534, 0.029807, 0.988608);VALID
1720558967742;-8.944974;2.053654;(-0.155388, 0.035400, 0.987219);VALID
1720558967747;-8.774815;2.423015;(-0.152418, 0.041783, 0.987433);VALID
1720558967752;-8.648563;2.501274;(-0.150233, 0.043146, 0.987709);VALID
1720558967757;-8.233728;2.170689;(-0.143111, 0.037487, 0.988996);VALID
1720558967762;-8.043341;2.252212;(-0.139816, 0.038912, 0.989413);VALID
1720558967767;-7.698164;2.588517;(-0.133820, 0.044757, 0.989995);VALID
1720558967772;-7.233902;3.172165;(-0.125730, 0.054897, 0.990544);VALID
1720558967777;-7.428062;2.958362;(-0.129112, 0.051178, 0.990309);VALID
1720558967782;-7.458878;2.852464;(-0.129656, 0.049344, 0.990330);VALID
1720558967787;-7.678105;2.552724;(-0.133477, 0.044140, 0.990068);VALID
1720558967792;-7.542228;2.352352;(-0.131148, 0.040690, 0.990527);VALID
1720558967797;-6.643752;2.735455;(-0.115566, 0.047405, 0.992168);VALID
1720558967802;-6.606771;3.177904;(-0.114880, 0.055069, 0.991852);VALID
1720558967807;-5.785748;3.437684;(-0.100629, 0.059659, 0.993134);VALID
1720558967812;-5.607840;3.412000;(-0.097548, 0.059232, 0.993467);VALID
1720558967817;-6.370916;2.974527;(-0.110817, 0.051572, 0.992502);VALID
1720558967822;-6.314195;2.348088;(-0.109889, 0.040722, 0.993109);VALID
1720558967827;-6.104156;2.563064;(-0.106231, 0.044466, 0.993347);VALID
