CaptureTime;CalcXEccentricity;CalcYEccentricity;CombinedGazeForward;Valid
1720562733036;-8.775472;-0.928578;(-0.152543, -0.016016, 0.988167);VALID
1720562733041;-8.775209;-0.892655;(-0.152540, -0.015397, 0.988177);VALID
1720562733046;-8.759381;-0.831587;(-0.152270, -0.014344, 0.988235);VALID
1720562733051;-8.748572;-0.823876;(-0.152083, -0.014212, 0.988266);VALID
1720562733056;-8.666371;-0.725366;(-0.150669, -0.012515, 0.988505);VALID
1720562733061;-8.803236;-0.717159;(-0.153030, -0.012369, 0.988144);VALID
1720562733066;-8.640615;-0.571012;(-0.150229, -0.009853, 0.988602);VALID
1720562733071;-8.750414;-0.692176;(-0.152120, -0.011940, 0.988290);VALID
1720562733076;-8.787452;-0.714726;(-0.152758, -0.012328, 0.988187);VALID
1720562733081;-8.802460;-0.680685;(-0.153018, -0.011740, 0.988154);VALID
1720562733086;-8.791051;-0.729232;(-0.152819, -0.012578, 0.988174);VALID
1720562733091;-8.725801;-0.781365;(-0.151692, -0.013479, 0.988336);VALID
1720562733096;-8.769161;-0.869037;(-0.152437, -0.014990, 0.988200);VALID
1720562733101;-8.700747;-0.882943;(-0.151256, -0.015232, 0.988377);VALID
1720562733106;-8.831325;-0.971776;(-0.153505, -0.016759, 0.988006);VALID
1720562733111;-8.868550;-0.979845;(-0.154146, -0.016896, 0.987904);VALID
1720562733116;-8.924404;-1.003302;(-0.155108, -0.017298, 0.987746);VALID
1720562733121;-8.972423;-1.012455;(-0.155935, -0.017454, 0.987613);VALID
1720562733126;-9.030578;-1.190554;(-0.156929, -0.020520, 0.987397);VALID
1720562733131;-8.867414;-1.208111;(-0.154115, -0.020832, 0.987833);VALID
1720562733136;-8.967622;-1.270277;(-0.155839, -0.021898, 0.987540);VALID
1720562733141;-8.888501;-1.305623;(-0.154473, -0.022512, 0.987741);VALID
1720562733146;-8.983098;-1.150765;(-0.156112, -0.019837, 0.987540);VALID
1720562733151;-9.048803;-1.201921;(-0.157242, -0.020715, 0.987343);VALID
1720562733156;-8.934534;-1.133509;(-0.155276, -0.019542, 0.987678);VALID
1720562733161;-9.350005;-1.073835;(-0.162437, -0.018492, 0.986546);VALID
1720562733166;-9.608174;-0.604129;(-0.166900, -0.010396, 0.985919);VALID
1720562733171;-9.863431;-0.258495;(-0.171299, -0.004445, 0.985209);VALID
1720562733176;-9.835033;0.075169;(-0.170812, 0.001293, 0.985303);VALID
1720562733181;-9.890864;0.365481;(-0.171769, 0.006284, 0.985117);VALID
1720562733186;-9.965499;0.543044;(-0.173048, 0.009335, 0.984869);VALID
1720562733191;-10.005810;0.624263;(-0.173738, 0.010730, 0.984734);VALID
1720562733196;-10.152699;0.491880;(-0.176266, 0.008450, 0.984306);VALID
1720562733201;-10.164273;0.616006;(-0.176461, 0.010582, 0.984251);VALID
1720562733206;-10.170876;0.702549;(-0.176572, 0.012069, 0.984214);VALID
1720562733211;-10.177681;0.757275;(-0.176686, 0.013009, 0.984181);VALID
1720562733216;-10.206350;0.813805;(-0.177177, 0.013978, 0.984080);VALID
1720562733221;-10.201603;0.870429;(-0.177093, 0.014951, 0.984081);VALID
1720562733226;-10.222180;0.862036;(-0.177446, 0.014806, 0.984019);VALID
1720562733231;-10.238652;0.892369;(-0.177728, 0.015326, 0.983960);VALID
1720562733236;-10.261165;0.864703;(-0.178116, 0.014850, 0.983898);VALID
1720562733241;-10.276560;0.857020;(-0.178380, 0.014717, 0.983852);VALID
1720562733246;-10.288637;0.880762;(-0.178587, 0.015124, 0.983808);VALID
1720562733251;-10.280301;0.863285;(-0.178444, 0.014825, 0.983838);VALID
1720562733256;-10.284750;0.815732;(-0.178523, 0.014008, 0.983836);VALID
1720562733261;-10.307388;0.807793;(-0.178912, 0.013871, 0.983767);VALID
1720562733266;-10.465608;0.635825;(-0.181635, 0.010912, 0.983306);VALID
1720562733271;-10.408881;0.774873;(-0.180656, 0.013301, 0.983457);VALID
1720562733276;-10.384737;0.824982;(-0.180239, 0.014162, 0.983521);VALID
1720562733281;-10.392689;0.856607;(-0.180374, 0.014705, 0.983488);VALID
1720562733286;-10.381814;0.904115;(-0.180185, 0.015521, 0.983510);VALID
1720562733291;-10.357882;0.981185;(-0.179771, 0.016845, 0.983564);VALID
1720562733296;-10.360406;1.069620;(-0.179809, 0.018363, 0.983530);VALID
1720562733301;-10.360646;1.185373;(-0.179806, 0.020350, 0.983492);VALID
1720562733306;-10.403544;1.129312;(-0.180546, 0.019385, 0.983376);VALID
1720562733311;-10.407220;1.121056;(-0.180610, 0.019243, 0.983367);VALID
1720562733316;-10.434920;1.015473;(-0.181091, 0.017429, 0.983312);VALID
1720562733321;-10.456837;0.930230;(-0.181472, 0.015965, 0.983267);VALID
1720562733326;-10.490857;0.877786;(-0.182058, 0.015064, 0.983172);VALID
1720562733331;-10.546266;0.785811;(-0.183013, 0.013483, 0.983018);VALID
1720562733336;-10.596936;0.880639;(-0.183878, 0.015107, 0.982833);VALID
1720562733341;-10.612181;0.877499;(-0.184139, 0.015053, 0.982785);VALID
1720562733346;-10.666347;0.898100;(-0.185068, 0.015403, 0.982605);VALID
1720562733351;-10.711695;0.912735;(-0.185844, 0.015652, 0.982455);VALID
1720562733356;-10.738697;0.917520;(-0.186307, 0.015733, 0.982366);VALID
1720562733361;-10.747605;0.939067;(-0.186459, 0.016102, 0.982331);VALID
1720562733366;-10.811361;1.187903;(-0.187537, 0.020364, 0.982046);VALID
1720562733371;-10.865262;1.212878;(-0.188459, 0.020788, 0.981861);VALID
1720562733376;-10.791014;1.071134;(-0.187196, 0.018363, 0.982151);VALID
1720562733381;-10.847972;1.056564;(-0.188173, 0.018110, 0.981969);VALID
1720562733386;-10.940103;1.209083;(-0.189742, 0.020718, 0.981615);VALID
1720562733391;-11.079336;1.024196;(-0.192139, 0.017542, 0.981211);VALID
1720562733396;-10.953318;0.935469;(-0.189985, 0.016029, 0.981656);VALID
1720562733401;-10.989735;1.135445;(-0.190597, 0.019453, 0.981476);VALID
1720562733406;-11.154964;1.017320;(-0.193434, 0.017419, 0.980959);VALID
1720562733411;-11.079351;1.090666;(-0.192135, 0.018680, 0.981191);VALID
1720562733416;-11.077413;1.114323;(-0.192100, 0.019085, 0.981190);VALID
1720562733421;-11.145964;1.133579;(-0.193273, 0.019410, 0.980953);VALID
1720562733426;-11.132174;1.139177;(-0.193036, 0.019507, 0.980998);VALID
1720562733431;-11.187137;1.124378;(-0.193978, 0.019250, 0.980817);VALID
1720562733436;-11.119051;1.197609;(-0.192808, 0.020509, 0.981022);VALID
1720562733441;-11.143451;1.207349;(-0.193225, 0.020674, 0.980937);VALID
1720562733446;-11.164565;1.165828;(-0.193589, 0.019961, 0.980880);VALID
1720562733451;-11.178730;1.170432;(-0.193831, 0.020039, 0.980830);VALID
1720562733456;-11.144070;1.133371;(-0.193240, 0.019407, 0.980960);VALID
1720562733461;-11.164094;1.088588;(-0.193586, 0.018639, 0.980906);VALID
1720562733466;-11.193487;1.066699;(-0.194091, 0.018262, 0.980814);VALID
1720562733471;-11.167363;1.095184;(-0.193642, 0.018752, 0.980893);VALID
1720562733476;-11.195797;1.110226;(-0.194127, 0.019007, 0.980792);VALID
1720562733481;-11.183997;1.144834;(-0.193923, 0.019601, 0.980821);VALID
1720562733486;-11.308649;1.122497;(-0.196058, 0.019210, 0.980404);VALID
1720562733491;-11.296560;1.129405;(-0.195851, 0.019329, 0.980443);VALID
1720562733496;-11.358006;1.131339;(-0.196902, 0.019358, 0.980232);VALID
1720562733501;-11.338454;1.115992;(-0.196568, 0.019097, 0.980304);VALID
1720562733506;-11.368675;1.123509;(-0.197085, 0.019223, 0.980198);VALID
1720562733512;-11.347183;1.086274;(-0.196720, 0.018587, 0.980284);VALID
1720562733517;-11.356785;1.070266;(-0.196885, 0.018313, 0.980256);VALID
1720562733522;-11.324824;1.216737;(-0.196328, 0.020821, 0.980317);VALID
1720562733527;-11.291767;1.106653;(-0.195770, 0.018940, 0.980467);VALID
1720562733532;-11.385908;0.803978;(-0.197398, 0.013756, 0.980227);VALID
1720562733537;-11.351825;0.842123;(-0.196813, 0.014410, 0.980335);VALID
1720562733542;-11.352163;0.857386;(-0.196818, 0.014671, 0.980330);VALID
1720562733547;-11.366204;0.950540;(-0.197053, 0.016264, 0.980258);VALID
1720562733552;-11.424427;0.928723;(-0.198050, 0.015888, 0.980063);VALID
1720562733557;-11.448747;0.889270;(-0.198468, 0.015211, 0.979989);VALID
1720562733562;-11.412387;0.793499;(-0.197851, 0.013575, 0.980138);VALID
1720562733567;-11.503347;0.595323;(-0.199415, 0.010181, 0.979862);VALID
1720562733572;-11.503271;0.653701;(-0.199411, 0.011180, 0.979852);VALID
1720562733577;-11.544262;0.662797;(-0.200112, 0.011334, 0.979708);VALID
1720562733582;-11.563017;0.577201;(-0.200436, 0.009869, 0.979657);VALID
1720562733587;-11.527377;0.628098;(-0.199825, 0.010741, 0.979773);VALID
1720562733592;-11.613900;0.584760;(-0.201306, 0.009997, 0.979478);VALID
1720562733597;-11.675838;0.587714;(-0.202364, 0.010045, 0.979259);VALID
1720562733602;-11.640481;0.548273;(-0.201761, 0.009372, 0.979390);VALID
1720562733607;-11.644127;0.757796;(-0.201815, 0.012954, 0.979338);VALID
1720562733612;-11.678188;0.789806;(-0.202396, 0.013499, 0.979211);VALID
1720562733617;-11.670546;0.832564;(-0.202263, 0.014230, 0.979228);VALID
1720562733622;-11.759802;0.922684;(-0.203784, 0.015765, 0.978889);VALID
1720562733627;-11.769236;0.863451;(-0.203948, 0.014753, 0.978871);VALID
1720562733632;-11.798417;0.793364;(-0.204450, 0.013554, 0.978783);VALID
1720562733637;-11.774839;0.843099;(-0.204045, 0.014405, 0.978856);VALID
1720562733642;-11.767117;0.888320;(-0.203911, 0.015178, 0.978872);VALID
1720562733647;-11.777559;0.860498;(-0.204091, 0.014702, 0.978842);VALID
1720562733652;-11.736116;0.866640;(-0.203382, 0.014809, 0.978987);VALID
1720562733657;-11.813458;0.784209;(-0.204708, 0.013397, 0.978732);VALID
1720562733662;-11.900912;0.833381;(-0.206199, 0.014232, 0.978407);VALID
1720562733667;-10.923779;0.965240;(-0.189477, 0.016541, 0.981746);VALID
1720562733672;-10.200875;0.886668;(-0.177079, 0.015230, 0.984079);VALID
1720562733677;-10.149898;0.972683;(-0.176199, 0.016710, 0.984213);VALID
1720562733682;-9.792330;0.998177;(-0.170053, 0.017167, 0.985286);VALID
1720562733687;-9.667420;0.970709;(-0.167905, 0.016701, 0.985662);VALID
1720562733692;-9.368901;1.005796;(-0.162766, 0.017319, 0.986513);VALID
1720562733697;-9.415647;1.008436;(-0.163571, 0.017363, 0.986379);VALID
1720562733702;-9.631911;0.895556;(-0.167298, 0.015409, 0.985786);VALID
1720562733707;-9.427589;0.832720;(-0.163784, 0.014337, 0.986392);VALID
1720562733712;-9.551222;0.794603;(-0.165914, 0.013676, 0.986045);VALID
1720562733717;-9.530229;0.772945;(-0.165553, 0.013304, 0.986111);VALID
1720562733722;-9.357785;0.739476;(-0.162586, 0.012734, 0.986612);VALID
1720562733727;-9.398386;0.969650;(-0.163275, 0.016696, 0.986439);VALID
1720562733732;-9.255295;0.808774;(-0.160818, 0.013932, 0.986886);VALID
1720562733737;-9.217333;0.934323;(-0.160159, 0.016096, 0.986960);VALID
1720562733742;-9.244051;0.766184;(-0.160626, 0.013198, 0.986927);VALID
1720562733747;-9.171034;0.845910;(-0.159365, 0.014575, 0.987112);VALID
1720562733752;-9.087171;0.913389;(-0.157917, 0.015741, 0.987327);VALID
1720562733757;-9.022106;0.905243;(-0.156796, 0.015603, 0.987508);VALID
1720562733762;-8.956087;0.890209;(-0.155659, 0.015347, 0.987692);VALID
1720562733767;-8.947025;0.945896;(-0.155501, 0.016307, 0.987701);VALID
1720562733772;-8.903952;0.949362;(-0.154758, 0.016369, 0.987817);VALID
1720562733777;-8.876778;0.908398;(-0.154291, 0.015664, 0.987901);VALID
1720562733782;-8.884381;0.912213;(-0.154422, 0.015729, 0.987880);VALID
1720562733787;-8.940361;0.918248;(-0.155387, 0.015831, 0.987727);VALID
1720562733792;-8.846159;0.895219;(-0.153764, 0.015438, 0.987987);VALID
1720562733797;-8.763737;0.864461;(-0.152343, 0.014911, 0.988215);VALID
1720562733802;-8.703737;0.933048;(-0.151306, 0.016097, 0.988356);VALID
1720562733807;-8.641693;0.892906;(-0.150237, 0.015407, 0.988530);VALID
1720562733812;-8.779286;0.845350;(-0.152612, 0.014581, 0.988179);VALID
1720562733817;-8.669579;0.882373;(-0.150719, 0.015224, 0.988460);VALID
1720562733822;-8.672957;0.859882;(-0.150778, 0.014836, 0.988456);VALID
1720562733827;-8.645366;0.794041;(-0.150304, 0.013701, 0.988545);VALID
1720562733832;-8.532971;0.803997;(-0.148364, 0.013877, 0.988835);VALID
1720562733837;-8.511923;0.754049;(-0.148003, 0.013015, 0.988901);VALID
1720562733842;-8.471859;0.725141;(-0.147312, 0.012518, 0.989011);VALID
1720562733847;-8.461976;0.742170;(-0.147141, 0.012812, 0.989033);VALID
1720562733852;-8.442256;0.748275;(-0.146800, 0.012918, 0.989082);VALID
1720562733857;-8.419561;0.734471;(-0.146409, 0.012680, 0.989143);VALID
1720562733862;-8.482441;0.707082;(-0.147495, 0.012206, 0.988987);VALID
1720562733867;-8.417770;0.699787;(-0.146379, 0.012082, 0.989155);VALID
1720562733872;-8.390622;0.692017;(-0.145911, 0.011948, 0.989226);VALID
1720562733877;-8.347344;0.668070;(-0.145164, 0.011536, 0.989340);VALID
1720562733882;-8.290834;0.650389;(-0.144189, 0.011233, 0.989487);VALID
1720562733887;-8.283430;0.607535;(-0.144062, 0.010493, 0.989513);VALID
1720562733892;-8.253065;0.597628;(-0.143538, 0.010322, 0.989591);VALID
1720562733897;-8.322867;0.481720;(-0.144746, 0.008319, 0.989434);VALID
1720562733902;-8.422558;0.479508;(-0.146468, 0.008279, 0.989181);VALID
1720562733907;-8.539587;0.430523;(-0.148489, 0.007431, 0.988886);VALID
1720562733912;-8.462998;0.473026;(-0.147166, 0.008166, 0.989078);VALID
1720562733917;-8.344373;0.500837;(-0.145117, 0.008649, 0.989377);VALID
1720562733922;-8.301984;0.420957;(-0.144387, 0.007270, 0.989495);VALID
1720562733927;-8.212935;0.508400;(-0.142847, 0.008782, 0.989706);VALID
1720562733932;-8.241132;0.372170;(-0.143337, 0.006428, 0.989653);VALID
1720562733937;-8.168772;0.352215;(-0.142087, 0.006085, 0.989836);VALID
1720562733942;-8.173829;0.377734;(-0.142174, 0.006526, 0.989820);VALID
1720562733947;-8.206674;0.246067;(-0.142743, 0.004251, 0.989751);VALID
1720562733952;-8.255343;0.289178;(-0.143583, 0.004995, 0.989626);VALID
1720562733957;-8.182739;0.241294;(-0.142330, 0.004168, 0.989811);VALID
1720562733962;-8.153348;0.234738;(-0.141822, 0.004056, 0.989884);VALID
1720562733967;-8.101374;0.262448;(-0.140924, 0.004535, 0.990010);VALID
1720562733972;-8.130380;0.344345;(-0.141424, 0.005950, 0.989931);VALID
1720562733977;-8.061413;0.184218;(-0.140234, 0.003183, 0.990113);VALID
1720562733982;-8.026306;0.226914;(-0.139627, 0.003922, 0.990197);VALID
1720562733987;-7.999778;0.231203;(-0.139168, 0.003996, 0.990261);VALID
1720562733992;-7.993982;0.207818;(-0.139068, 0.003592, 0.990276);VALID
1720562733997;-7.959436;0.199493;(-0.138471, 0.003448, 0.990360);VALID
1720562734002;-7.923247;0.235270;(-0.137845, 0.004067, 0.990445);VALID
1720562734007;-7.918294;0.203227;(-0.137760, 0.003513, 0.990459);VALID
1720562734012;-7.767710;0.296501;(-0.135155, 0.005127, 0.990811);VALID
1720562734017;-7.730757;0.318479;(-0.134516, 0.005508, 0.990896);VALID
1720562734022;-7.693136;0.327734;(-0.133865, 0.005669, 0.990983);VALID
1720562734027;-7.644794;0.359430;(-0.133029, 0.006217, 0.991093);VALID
1720562734032;-7.630598;0.362016;(-0.132783, 0.006262, 0.991125);VALID
1720562734037;-7.631590;0.342796;(-0.132801, 0.005930, 0.991125);VALID
1720562734042;-7.594743;0.379602;(-0.132163, 0.006567, 0.991206);VALID
1720562734047;-7.566042;0.460320;(-0.131665, 0.007964, 0.991262);VALID
1720562734052;-7.504473;0.461318;(-0.130599, 0.007982, 0.991403);VALID
1720562734057;-7.489878;0.484663;(-0.130347, 0.008387, 0.991433);VALID
1720562734062;-7.435413;0.451407;(-0.129405, 0.007812, 0.991561);VALID
1720562734067;-7.415421;0.616269;(-0.129055, 0.010666, 0.991580);VALID
1720562734072;-7.415238;0.572628;(-0.129053, 0.009911, 0.991588);VALID
1720562734077;-7.392559;0.469163;(-0.128663, 0.008120, 0.991655);VALID
1720562734082;-7.374367;0.447109;(-0.128348, 0.007739, 0.991699);VALID
1720562734087;-7.351280;0.418980;(-0.127949, 0.007252, 0.991754);VALID
1720562734092;-7.256859;0.490299;(-0.126313, 0.008489, 0.991954);VALID
1720562734097;-7.278373;0.400309;(-0.126687, 0.006930, 0.991919);VALID
1720562734102;-7.243993;0.490188;(-0.126090, 0.008487, 0.991983);VALID
1720562734107;-7.253196;0.383539;(-0.126252, 0.006640, 0.991976);VALID
1720562734112;-7.335192;0.466505;(-0.127670, 0.008075, 0.991784);VALID
1720562734117;-7.179443;0.361396;(-0.124975, 0.006258, 0.992140);VALID
1720562734122;-7.112743;0.415189;(-0.123819, 0.007191, 0.992279);VALID
1720562734127;-7.073595;0.348227;(-0.123142, 0.006031, 0.992371);VALID
1720562734132;-7.056563;0.320529;(-0.122847, 0.005552, 0.992410);VALID
1720562734137;-7.003971;0.344444;(-0.121936, 0.005967, 0.992520);VALID
1720562734142;-6.968544;0.436400;(-0.121321, 0.007560, 0.992585);VALID
1720562734147;-7.140194;0.387347;(-0.124295, 0.006708, 0.992223);VALID
1720562734152;-7.072780;0.386195;(-0.123127, 0.006689, 0.992368);VALID
1720562734157;-6.954484;0.383023;(-0.121078, 0.006636, 0.992621);VALID
1720562734162;-6.935251;0.373903;(-0.120745, 0.006478, 0.992662);VALID
1720562734167;-6.874205;0.357576;(-0.119688, 0.006196, 0.992792);VALID
1720562734172;-6.884870;0.422461;(-0.119872, 0.007320, 0.992762);VALID
1720562734177;-6.829126;0.404577;(-0.118906, 0.007011, 0.992881);VALID
1720562734182;-6.775764;0.380651;(-0.117981, 0.006597, 0.992994);VALID
1720562734187;-6.713456;0.387719;(-0.116901, 0.006721, 0.993121);VALID
1720562734192;-6.668539;0.402439;(-0.116123, 0.006976, 0.993210);VALID
1720562734197;-6.659847;0.375653;(-0.115972, 0.006512, 0.993231);VALID
1720562734202;-6.546502;0.366390;(-0.114007, 0.006353, 0.993460);VALID
1720562734207;-6.423827;0.343672;(-0.111880, 0.005961, 0.993704);VALID
1720562734212;-6.476894;0.360621;(-0.112800, 0.006254, 0.993598);VALID
1720562734217;-6.541192;0.337242;(-0.113916, 0.005848, 0.993473);VALID
1720562734222;-6.576870;0.383581;(-0.114534, 0.006651, 0.993397);VALID
1720562734227;-6.567098;0.362181;(-0.114364, 0.006280, 0.993419);VALID
1720562734232;-6.389226;0.440374;(-0.111279, 0.007638, 0.993760);VALID
1720562734237;-6.409499;0.494236;(-0.111630, 0.008572, 0.993713);VALID
1720562734242;-6.224525;0.588686;(-0.108419, 0.010214, 0.994053);VALID
1720562734247;-6.255063;0.583108;(-0.108949, 0.010116, 0.993996);VALID
1720562734252;-6.131398;0.569150;(-0.106804, 0.009877, 0.994231);VALID
1720562734257;-6.230893;0.575427;(-0.108530, 0.009984, 0.994043);VALID
1720562734262;-6.177578;0.605672;(-0.107604, 0.010509, 0.994138);VALID
1720562734267;-6.142143;0.575739;(-0.106990, 0.009991, 0.994210);VALID
1720562734272;-6.101026;0.540307;(-0.106277, 0.009377, 0.994292);VALID
1720562734277;-6.033820;0.528347;(-0.105111, 0.009170, 0.994418);VALID
1720562734282;-6.054229;0.710662;(-0.105462, 0.012334, 0.994347);VALID
1720562734287;-5.987204;0.599409;(-0.104301, 0.010404, 0.994491);VALID
1720562734292;-5.906105;0.563224;(-0.102894, 0.009778, 0.994644);VALID
1720562734297;-5.862250;0.537751;(-0.102133, 0.009336, 0.994727);VALID
1720562734302;-5.828780;0.504593;(-0.101552, 0.008761, 0.994792);VALID
1720562734307;-5.742051;0.596182;(-0.100045, 0.010353, 0.994929);VALID
1720562734312;-5.744435;0.506855;(-0.100088, 0.008802, 0.994940);VALID
1720562734317;-5.682137;0.470035;(-0.099006, 0.008163, 0.995053);VALID
1720562734322;-5.727413;0.536158;(-0.099792, 0.009311, 0.994965);VALID
1720562734327;-5.618925;0.476256;(-0.097908, 0.008272, 0.995161);VALID
1720562734332;-5.558585;0.473271;(-0.096860, 0.008221, 0.995264);VALID
1720562734337;-5.542790;0.493510;(-0.096586, 0.008573, 0.995288);VALID
1720562734342;-5.391849;-0.149958;(-0.093966, -0.002606, 0.995572);VALID
1720562734347;-5.233208;0.377725;(-0.091208, 0.006565, 0.995810);VALID
1720562734352;-5.265629;0.393612;(-0.091771, 0.006841, 0.995757);VALID
1720562734357;-5.248933;0.406875;(-0.091481, 0.007071, 0.995782);VALID
1720562734362;-5.238813;0.435871;(-0.091305, 0.007576, 0.995794);VALID
1720562734367;-5.224801;0.388532;(-0.091062, 0.006753, 0.995822);VALID
1720562734372;-5.186713;0.324770;(-0.090400, 0.005645, 0.995890);VALID
1720562734377;-5.210374;0.406987;(-0.090811, 0.007074, 0.995843);VALID
1720562734382;-5.132915;0.372602;(-0.089465, 0.006477, 0.995969);VALID
1720562734387;-5.157614;0.316128;(-0.089894, 0.005495, 0.995936);VALID
1720562734392;-5.117578;0.303832;(-0.089199, 0.005282, 0.996000);VALID
1720562734397;-5.057571;0.353626;(-0.088155, 0.006148, 0.996088);VALID
1720562734402;-5.087245;0.358179;(-0.088671, 0.006227, 0.996042);VALID
1720562734407;-5.044087;0.514794;(-0.087919, 0.008950, 0.996087);VALID
1720562734412;-5.025579;0.541574;(-0.087597, 0.009416, 0.996112);VALID
1720562734417;-5.462300;0.434566;(-0.095188, 0.007550, 0.995431);VALID
1720562734422;-5.247043;0.477254;(-0.091447, 0.008295, 0.995775);VALID
1720562734427;-5.425746;0.382596;(-0.094554, 0.006648, 0.995498);VALID
1720562734432;-5.282641;0.484304;(-0.092066, 0.008417, 0.995717);VALID
1720562734437;-5.268402;0.501526;(-0.091818, 0.008716, 0.995738);VALID
1720562734442;-5.495724;0.475068;(-0.095768, 0.008253, 0.995369);VALID
1720562734447;-5.505912;0.391870;(-0.095946, 0.006808, 0.995363);VALID
1720562734452;-5.454285;0.384079;(-0.095049, 0.006673, 0.995450);VALID
1720562734457;-5.428216;0.468597;(-0.094595, 0.008142, 0.995483);VALID
1720562734462;-5.422543;0.423411;(-0.094497, 0.007357, 0.995498);VALID
1720562734467;-5.358391;0.417956;(-0.093383, 0.007263, 0.995604);VALID
1720562734472;-5.221148;0.405987;(-0.090998, 0.007056, 0.995826);VALID
