CaptureTime;CalcXEccentricity;CalcYEccentricity;Valid;CombinedGazeOrigin
1722462583045;2.780530;5.292258;VALID;(0.048304, 0.092128, 0.994575)
1722462583050;2.808262;5.307984;VALID;(0.048784, 0.092399, 0.994526)
1722462583055;2.854184;5.279466;VALID;(0.049584, 0.091901, 0.994533)
1722462583060;2.812379;5.194675;VALID;(0.048865, 0.090432, 0.994703)
1722462583065;2.784395;5.184216;VALID;(0.048379, 0.090252, 0.994743)
1722462583070;2.803112;5.091972;VALID;(0.048711, 0.088649, 0.994871)
1722462583075;2.814906;5.063210;VALID;(0.048918, 0.088149, 0.994905)
1722462583080;2.822427;5.077078;VALID;(0.049048, 0.088389, 0.994878)
1722462583085;2.915198;5.074756;VALID;(0.050659, 0.088342, 0.994801)
1722462583090;2.623699;5.001824;VALID;(0.045602, 0.087097, 0.995156)
1722462583095;2.719310;5.373955;VALID;(0.047235, 0.093551, 0.994493)
1722462583100;0.507253;6.343178;VALID;(0.008799, 0.110479, 0.993840)
1722462583105;-0.285900;6.642789;VALID;(-0.004956, 0.115678, 0.993275)
1722462583110;-1.539279;6.846229;VALID;(-0.026671, 0.119163, 0.992517)
1722462583115;-2.219128;7.223850;VALID;(-0.038415, 0.125653, 0.991330)
1722462583120;-3.519665;7.590102;VALID;(-0.060855, 0.131840, 0.989401)
1722462583125;-4.092664;7.939994;VALID;(-0.070689, 0.137790, 0.987936)
1722462583130;-4.739210;8.102630;VALID;(-0.081801, 0.140474, 0.986699)
1722462583135;-6.791649;8.391052;VALID;(-0.117011, 0.144926, 0.982499)
1722462583140;-7.951166;8.419972;VALID;(-0.136866, 0.145050, 0.979912)
1722462583145;-8.858406;8.447828;VALID;(-0.152361, 0.145194, 0.977602)
1722462583150;-8.148012;8.800962;VALID;(-0.140095, 0.151494, 0.978480)
1722462583155;-8.586466;8.845598;VALID;(-0.147565, 0.152089, 0.977289)
1722462583160;-10.161933;8.553603;VALID;(-0.174529, 0.146452, 0.973700)
1722462583165;-9.606517;8.561040;VALID;(-0.165072, 0.146821, 0.975292)
1722462583170;-11.126923;9.401419;VALID;(-0.190486, 0.160360, 0.968504)
1722462583175;-12.608720;8.977320;VALID;(-0.215743, 0.152369, 0.964489)
1722462583180;-9.444201;8.964653;VALID;(-0.162136, 0.153763, 0.974715)
1722462583185;-9.672798;8.935604;VALID;(-0.166039, 0.153168, 0.974151)
1722462583190;-9.719308;8.940084;VALID;(-0.166828, 0.153224, 0.974008)
1722462583195;-11.513385;9.358094;VALID;(-0.197044, 0.159416, 0.967347)
1722462583200;-10.006548;8.915036;VALID;(-0.171724, 0.152668, 0.973244)
1722462583205;-9.974200;8.929671;VALID;(-0.171167, 0.152931, 0.973301)
1722462583210;-11.333383;9.362360;VALID;(-0.193999, 0.159587, 0.967934)
1722462583215;-11.378078;9.355450;VALID;(-0.194758, 0.159446, 0.967805)
1722462583220;-11.229728;9.350049;VALID;(-0.192252, 0.159435, 0.968308)
1722462583225;-9.975049;9.013587;VALID;(-0.171143, 0.154357, 0.973080)
1722462583230;-9.859449;9.003506;VALID;(-0.169183, 0.154239, 0.973441)
1722462583235;-10.341590;8.960201;VALID;(-0.177395, 0.153278, 0.972130)
1722462583240;-12.358879;9.289614;VALID;(-0.211354, 0.157778, 0.964591)
1722462583245;-16.019316;9.518644;VALID;(-0.272446, 0.159113, 0.948924)
1722462583250;-16.439478;9.595733;VALID;(-0.279354, 0.160059, 0.946754)
1722462583255;-16.918356;8.766942;VALID;(-0.287892, 0.145963, 0.946474)
1722462583260;-17.487020;8.933619;VALID;(-0.297168, 0.148275, 0.943242)
1722462583265;-15.016509;9.705086;VALID;(-0.255633, 0.162976, 0.952938)
1722462583270;-16.956753;9.643111;VALID;(-0.287873, 0.160420, 0.944137)
1722462583275;-17.155921;9.635032;VALID;(-0.291167, 0.160120, 0.943177)
1722462583280;-17.192363;9.597120;VALID;(-0.291798, 0.159464, 0.943093)
1722462583285;-17.243278;9.606886;VALID;(-0.292631, 0.159582, 0.942815)
1722462583290;-17.304498;9.643684;VALID;(-0.293611, 0.160137, 0.942416)
1722462583295;-16.040909;9.593963;VALID;(-0.272748, 0.160346, 0.948629)
1722462583300;-17.266735;9.670152;VALID;(-0.292967, 0.160606, 0.942537)
1722462583306;-17.356106;9.675305;VALID;(-0.294437, 0.160614, 0.942078)
1722462583311;-17.443806;9.640838;VALID;(-0.295910, 0.159971, 0.941725)
1722462583316;-17.458492;9.660391;VALID;(-0.296136, 0.160281, 0.941602)
1722462583321;-17.462879;9.683899;VALID;(-0.296189, 0.160665, 0.941519)
1722462583326;-17.311113;9.702849;VALID;(-0.293673, 0.161107, 0.942232)
1722462583331;-17.328396;9.706792;VALID;(-0.293955, 0.161157, 0.942135)
1722462583336;-15.666726;9.528400;VALID;(-0.266582, 0.159546, 0.950515)
1722462583341;-17.408731;9.765522;VALID;(-0.295231, 0.162056, 0.941582)
1722462583346;-17.449733;9.759687;VALID;(-0.295912, 0.161924, 0.941391)
1722462583351;-17.446563;9.804664;VALID;(-0.295823, 0.162668, 0.941291)
1722462583356;-17.430666;9.824159;VALID;(-0.295545, 0.163003, 0.941320)
1722462583361;-17.399297;9.865481;VALID;(-0.294995, 0.163711, 0.941370)
1722462583366;-15.592997;9.726592;VALID;(-0.265212, 0.162897, 0.950330)
1722462583371;-17.202541;9.933293;VALID;(-0.291697, 0.165000, 0.942172)
1722462583376;-15.596562;9.773068;VALID;(-0.265237, 0.163667, 0.950191)
1722462583381;-17.595961;10.199678;VALID;(-0.297953, 0.169036, 0.939495)
1722462583386;-17.287766;10.109195;VALID;(-0.292956, 0.167824, 0.941282)
1722462583391;-18.442194;9.872525;VALID;(-0.312123, 0.162891, 0.935973)
1722462583396;-18.667174;9.868214;VALID;(-0.315810, 0.162612, 0.934784)
1722462583401;-19.055507;9.766807;VALID;(-0.322247, 0.160589, 0.932935)
1722462583406;-18.348140;9.742613;VALID;(-0.310691, 0.160848, 0.936803)
1722462583411;-19.027928;8.589196;VALID;(-0.322755, 0.141356, 0.935867)
1722462583416;-19.271877;8.489466;VALID;(-0.326823, 0.139521, 0.934730)
1722462583421;-19.352853;8.583523;VALID;(-0.328075, 0.140990, 0.934071)
1722462583426;-19.192409;8.635913;VALID;(-0.325411, 0.141983, 0.934852)
1722462583431;-19.266652;8.585552;VALID;(-0.326664, 0.141096, 0.934549)
1722462583436;-19.210271;8.711148;VALID;(-0.325645, 0.143198, 0.934585)
1722462583441;-19.219881;8.755682;VALID;(-0.325767, 0.143918, 0.934432)
1722462583446;-19.205264;8.764651;VALID;(-0.325521, 0.144077, 0.934493)
1722462583451;-19.193764;8.761787;VALID;(-0.325336, 0.144040, 0.934564)
1722462583456;-19.198733;8.701581;VALID;(-0.325464, 0.143051, 0.934671)
1722462583461;-19.377058;8.777657;VALID;(-0.328319, 0.144141, 0.933504)
1722462583466;-19.231665;8.589964;VALID;(-0.326089, 0.141198, 0.934735)
