CaptureTime;CalcXEccentricity;CalcYEccentricity;Valid;CombinedGazeOrigin
1738194782837;7.260157;8.852515;VALID;(0.124893, 0.152687, 0.980351)
1738194782842;7.256825;8.858652;VALID;(0.124834, 0.152793, 0.980342)
1738194782847;7.266927;8.840728;VALID;(0.125013, 0.152483, 0.980368)
1738194782852;7.268402;8.845016;VALID;(0.125037, 0.152556, 0.980353)
1738194782857;7.263739;8.836260;VALID;(0.124960, 0.152407, 0.980386)
1738194782862;7.254627;8.837079;VALID;(0.124804, 0.152424, 0.980404)
1738194782867;7.256854;8.837256;VALID;(0.124842, 0.152427, 0.980398)
1738194782872;7.249605;8.831001;VALID;(0.124720, 0.152322, 0.980430)
1738194782877;7.258573;8.813562;VALID;(0.124879, 0.152020, 0.980457)
1738194782882;7.256383;8.789981;VALID;(0.124849, 0.151617, 0.980523)
1738194782887;7.252505;8.770219;VALID;(0.124789, 0.151280, 0.980582)
1738194782892;7.253422;8.749382;VALID;(0.124812, 0.150923, 0.980635)
1738194782897;7.253272;8.732637;VALID;(0.124815, 0.150637, 0.980678)
1738194782902;7.250552;8.718535;VALID;(0.124773, 0.150396, 0.980721)
1738194782907;7.247266;8.696395;VALID;(0.124724, 0.150018, 0.980785)
1738194782912;7.264340;8.675155;VALID;(0.125023, 0.149649, 0.980803)
1738194782917;7.257846;8.668535;VALID;(0.124914, 0.149538, 0.980834)
1738194782922;7.285929;8.734507;VALID;(0.125374, 0.150658, 0.980604)
1738194782927;7.345321;8.821632;VALID;(0.126361, 0.152130, 0.980250)
1738194782932;5.273316;6.563921;VALID;(0.091309, 0.113834, 0.989295)
1738194782937;4.380027;3.436118;VALID;(0.076235, 0.059761, 0.995297)
1738194782942;2.718588;4.960970;VALID;(0.047253, 0.086381, 0.995141)
1738194782947;3.017460;5.202653;VALID;(0.052424, 0.090554, 0.994511)
1738194782952;3.023279;5.035983;VALID;(0.052539, 0.087660, 0.994764)
1738194782957;3.053852;5.038444;VALID;(0.053069, 0.087700, 0.994732)
1738194782962;3.052626;4.858390;VALID;(0.053062, 0.084574, 0.995003)
1738194782967;2.949120;4.796417;VALID;(0.051269, 0.083506, 0.995188)
1738194782972;2.867414;4.668968;VALID;(0.049859, 0.081297, 0.995442)
1738194782977;2.810072;4.426674;VALID;(0.048879, 0.077091, 0.995825)
1738194782982;2.768520;4.396360;VALID;(0.048159, 0.076567, 0.995901)
1738194782987;2.724703;4.311806;VALID;(0.047403, 0.075100, 0.996049)
1738194782992;2.728376;4.309614;VALID;(0.047467, 0.075061, 0.996049)
1738194782997;2.705439;4.269134;VALID;(0.047071, 0.074359, 0.996120)
1738194783002;2.720488;4.122228;VALID;(0.047341, 0.071804, 0.996295)
1738194783007;2.785773;4.034912;VALID;(0.048482, 0.070282, 0.996348)
1738194783012;2.727619;3.849131;VALID;(0.047481, 0.067054, 0.996619)
1738194783017;2.604156;3.641329;VALID;(0.045344, 0.063445, 0.996955)
1738194783022;2.404395;3.542326;VALID;(0.041872, 0.061732, 0.997214)
1738194783027;2.246647;4.127895;VALID;(0.039100, 0.071928, 0.996643)
1738194783032;2.455089;3.815945;VALID;(0.042741, 0.066491, 0.996871)
1738194783037;1.225506;1.704164;VALID;(0.021378, 0.029732, 0.999329)
1738194783042;1.562447;1.190439;VALID;(0.027261, 0.020768, 0.999413)
1738194783047;0.638754;2.209252;VALID;(0.011140, 0.038547, 0.999195)
1738194783052;-1.123130;-3.215764;VALID;(-0.019570, -0.056085, 0.998234)
