CaptureTime;CalcXEccentricity;CalcYEccentricity;CombinedGazeForward;Valid
1720559742268;-5.973738;1.431744;(-0.104041, 0.024850, 0.994263);VALID
1720559742273;-6.601977;1.170375;(-0.114948, 0.020290, 0.993164);VALID
1720559742278;-5.992420;1.390932;(-0.104367, 0.024141, 0.994246);VALID
1720559742283;-5.953176;1.377780;(-0.103686, 0.023915, 0.994323);VALID
1720559742288;-6.545676;1.404020;(-0.113962, 0.024343, 0.993187);VALID
1720559742293;-5.849877;1.480489;(-0.101889, 0.025702, 0.994464);VALID
1720559742298;-6.257275;1.134187;(-0.108972, 0.019676, 0.993850);VALID
1720559742303;-5.729632;1.387409;(-0.099805, 0.024092, 0.994715);VALID
1720559742308;-5.696826;1.393709;(-0.099236, 0.024202, 0.994770);VALID
1720559742314;-6.251132;1.263259;(-0.108860, 0.021915, 0.993815);VALID
1720559742319;-5.642001;1.442508;(-0.098282, 0.025052, 0.994843);VALID
1720559742324;-5.570072;1.412619;(-0.097034, 0.024536, 0.994979);VALID
1720559742329;-5.500926;1.418970;(-0.095833, 0.024649, 0.995092);VALID
1720559742334;-5.476463;1.477298;(-0.095405, 0.025663, 0.995108);VALID
1720559742339;-5.494028;1.448801;(-0.095712, 0.025168, 0.995091);VALID
1720559742344;-5.506325;1.399014;(-0.095927, 0.024302, 0.995092);VALID
1720559742349;-5.370528;1.529644;(-0.093563, 0.026577, 0.995259);VALID
1720559742354;-5.357474;1.477164;(-0.093339, 0.025666, 0.995304);VALID
1720559742359;-5.339744;1.488442;(-0.093030, 0.025863, 0.995327);VALID
1720559742364;-5.282864;1.567808;(-0.092039, 0.027244, 0.995383);VALID
1720559742369;-5.266839;1.589318;(-0.091759, 0.027618, 0.995398);VALID
1720559742374;-5.239374;1.616790;(-0.091281, 0.028097, 0.995429);VALID
1720559742379;-5.199205;1.646714;(-0.090582, 0.028618, 0.995478);VALID
1720559742384;-5.167893;1.659254;(-0.090037, 0.028838, 0.995521);VALID
1720559742389;-5.122898;1.689003;(-0.089254, 0.029357, 0.995576);VALID
1720559742394;-5.057465;1.802867;(-0.088112, 0.031338, 0.995618);VALID
1720559742399;-5.035092;1.812513;(-0.087722, 0.031507, 0.995647);VALID
1720559742404;-4.989051;1.850006;(-0.086920, 0.032161, 0.995696);VALID
1720559742409;-5.007899;1.838347;(-0.087248, 0.031957, 0.995674);VALID
1720559742414;-5.013423;1.867480;(-0.087343, 0.032463, 0.995649);VALID
1720559742419;-4.978183;1.878338;(-0.086730, 0.032654, 0.995697);VALID
1720559742424;-4.944412;1.872073;(-0.086144, 0.032547, 0.995751);VALID
1720559742429;-4.897224;1.901207;(-0.085322, 0.033055, 0.995805);VALID
1720559742434;-4.895947;1.872419;(-0.085301, 0.032555, 0.995823);VALID
1720559742439;-4.970403;1.921283;(-0.086593, 0.033401, 0.995684);VALID
1720559742444;-4.963241;1.936237;(-0.086468, 0.033661, 0.995686);VALID
1720559742449;-4.953907;1.885586;(-0.086308, 0.032781, 0.995729);VALID
1720559742454;-5.312218;1.677107;(-0.092544, 0.029141, 0.995282);VALID
1720559742459;-4.827122;1.901863;(-0.084104, 0.033070, 0.995908);VALID
1720559742464;-4.761670;1.950200;(-0.082963, 0.033914, 0.995975);VALID
1720559742469;-4.752726;1.938258;(-0.082809, 0.033706, 0.995995);VALID
1720559742474;-4.772683;1.912274;(-0.083157, 0.033254, 0.995982);VALID
1720559742479;-4.756971;1.921413;(-0.082883, 0.033413, 0.995999);VALID
1720559742484;-4.713886;1.841121;(-0.082138, 0.032020, 0.996107);VALID
1720559742489;-4.745574;1.783356;(-0.082691, 0.031014, 0.996093);VALID
1720559742494;-4.691021;1.831070;(-0.081741, 0.031846, 0.996145);VALID
1720559742499;-4.682229;1.830091;(-0.081588, 0.031829, 0.996158);VALID
1720559742504;-4.680065;1.848056;(-0.081550, 0.032142, 0.996151);VALID
1720559742509;-4.644170;1.883421;(-0.080924, 0.032758, 0.996182);VALID
1720559742514;-4.644203;1.882484;(-0.080925, 0.032742, 0.996182);VALID
1720559742519;-4.701118;1.831070;(-0.081916, 0.031845, 0.996130);VALID
1720559742524;-4.630753;1.803937;(-0.080694, 0.031377, 0.996245);VALID
1720559742529;-4.631671;1.872418;(-0.080707, 0.032567, 0.996206);VALID
1720559742534;-4.618543;1.840305;(-0.080480, 0.032010, 0.996242);VALID
1720559742539;-4.592454;1.863208;(-0.080026, 0.032409, 0.996266);VALID
1720559742544;-4.544149;1.897163;(-0.079184, 0.033002, 0.996314);VALID
1720559742549;-4.379944;2.281657;(-0.076310, 0.039696, 0.996294);VALID
1720559742554;-4.325962;2.417033;(-0.075364, 0.042053, 0.996269);VALID
1720559742559;-4.604900;2.004001;(-0.080235, 0.034857, 0.996166);VALID
1720559742564;-4.317086;1.949183;(-0.075233, 0.033917, 0.996589);VALID
1720559742569;-5.126307;1.877379;(-0.089304, 0.032630, 0.995470);VALID
1720559742574;-4.458867;1.892305;(-0.077701, 0.032921, 0.996433);VALID
1720559742579;-4.383865;1.917620;(-0.076396, 0.033365, 0.996519);VALID
1720559742584;-4.390793;1.916307;(-0.076516, 0.033342, 0.996511);VALID
1720559742589;-4.340007;1.964939;(-0.075631, 0.034190, 0.996550);VALID
1720559742594;-5.000807;2.048181;(-0.087115, 0.035604, 0.995562);VALID
1720559742599;-4.343591;2.036702;(-0.075690, 0.035438, 0.996502);VALID
1720559742604;-4.302508;1.943167;(-0.074979, 0.033813, 0.996612);VALID
1720559742609;-4.107205;2.420787;(-0.071559, 0.042130, 0.996546);VALID
1720559742614;-4.060963;1.927222;(-0.070778, 0.033546, 0.996928);VALID
1720559742619;-4.145200;1.773487;(-0.072250, 0.030867, 0.996909);VALID
1720559742624;-4.146700;1.799780;(-0.072275, 0.031325, 0.996893);VALID
1720559742629;-4.156899;1.820762;(-0.072452, 0.031689, 0.996868);VALID
1720559742634;-4.175867;1.802375;(-0.072782, 0.031369, 0.996854);VALID
1720559742639;-4.155984;1.789282;(-0.072437, 0.031142, 0.996887);VALID
1720559742644;-4.272912;1.698093;(-0.074475, 0.029551, 0.996785);VALID
1720559742649;-4.234176;1.721671;(-0.073800, 0.029962, 0.996823);VALID
1720559742654;-4.180181;1.767969;(-0.072859, 0.030770, 0.996868);VALID
1720559742659;-4.213549;1.735160;(-0.073441, 0.030198, 0.996842);VALID
1720559742664;-4.181714;1.804558;(-0.072884, 0.031407, 0.996846);VALID
1720559742669;-3.984059;2.141199;(-0.069431, 0.037272, 0.996890);VALID
1720559742674;-3.729179;2.377712;(-0.064985, 0.041399, 0.997027);VALID
1720559742679;-3.683539;2.457188;(-0.064187, 0.042784, 0.997020);VALID
1720559742684;-4.259691;1.572241;(-0.074249, 0.027362, 0.996864);VALID
1720559742689;-4.169191;1.588229;(-0.072674, 0.027643, 0.996973);VALID
1720559742694;-4.782516;1.533992;(-0.083344, 0.026677, 0.996164);VALID
1720559742699;-4.282953;1.245481;(-0.074665, 0.021675, 0.996973);VALID
1720559742704;-3.896687;1.879448;(-0.067921, 0.032721, 0.997154);VALID
1720559742709;-4.108814;1.451880;(-0.071628, 0.025272, 0.997111);VALID
1720559742714;-4.642142;1.651443;(-0.080899, 0.028725, 0.996308);VALID
1720559742719;-4.061978;1.585526;(-0.070809, 0.027600, 0.997108);VALID
1720559742724;-4.057535;1.678291;(-0.070728, 0.029214, 0.997068);VALID
1720559742729;-3.932809;1.611467;(-0.068560, 0.028056, 0.997253);VALID
1720559742734;-3.855726;1.551862;(-0.067220, 0.027021, 0.997372);VALID
1720559742739;-3.829452;1.551885;(-0.066762, 0.027022, 0.997403);VALID
1720559742744;-3.859370;1.571371;(-0.067283, 0.027360, 0.997359);VALID
1720559742749;-3.802253;1.618949;(-0.066287, 0.028190, 0.997402);VALID
1720559742754;-3.841038;1.603778;(-0.066962, 0.027925, 0.997365);VALID
1720559742759;-3.700327;1.752586;(-0.064508, 0.030520, 0.997450);VALID
1720559742764;-3.721648;1.750114;(-0.064879, 0.030476, 0.997428);VALID
1720559742769;-3.709974;1.776172;(-0.064675, 0.030930, 0.997427);VALID
1720559742774;-3.699948;1.860424;(-0.064498, 0.032397, 0.997392);VALID
1720559742779;-3.672049;1.812066;(-0.064014, 0.031556, 0.997450);VALID
1720559742784;-3.572122;1.844187;(-0.062273, 0.032119, 0.997542);VALID
1720559742789;-3.458841;1.854535;(-0.060300, 0.032303, 0.997658);VALID
1720559742794;-3.467852;1.828143;(-0.060458, 0.031843, 0.997663);VALID
1720559742799;-3.389192;1.814657;(-0.059089, 0.031611, 0.997752);VALID
1720559742804;-3.431255;1.913217;(-0.059818, 0.033326, 0.997653);VALID
1720559742809;-3.335657;1.954884;(-0.058152, 0.034055, 0.997727);VALID
1720559742814;-3.313905;1.984138;(-0.057772, 0.034565, 0.997731);VALID
1720559742819;-3.168146;2.357234;(-0.055220, 0.041067, 0.997629);VALID
1720559742824;-3.345044;1.994273;(-0.058314, 0.034740, 0.997694);VALID
1720559742829;-3.366771;1.985290;(-0.058692, 0.034583, 0.997677);VALID
1720559742834;-3.158626;2.171897;(-0.055061, 0.037840, 0.997766);VALID
1720559742839;-3.594009;1.697868;(-0.062659, 0.029571, 0.997597);VALID
1720559742844;-3.522018;1.730882;(-0.061404, 0.030148, 0.997658);VALID
1720559742849;-3.505943;1.764550;(-0.061123, 0.030735, 0.997657);VALID
1720559742854;-3.430742;1.853952;(-0.059811, 0.032294, 0.997687);VALID
1720559742859;-3.448124;1.827929;(-0.060114, 0.031840, 0.997684);VALID
1720559742864;-3.582374;1.761203;(-0.062454, 0.030674, 0.997576);VALID
1720559742869;-3.593689;1.877547;(-0.062647, 0.032699, 0.997500);VALID
1720559742874;-3.510800;1.961519;(-0.061201, 0.034164, 0.997541);VALID
1720559742879;-3.265570;2.099083;(-0.056926, 0.036568, 0.997708);VALID
1720559742884;-3.307963;2.036048;(-0.057666, 0.035469, 0.997706);VALID
1720559742889;-3.286380;2.065279;(-0.057290, 0.035979, 0.997709);VALID
1720559742894;-3.293774;2.076944;(-0.057418, 0.036182, 0.997694);VALID
1720559742899;-3.260531;2.140285;(-0.056837, 0.037286, 0.997687);VALID
1720559742904;-3.237982;2.208100;(-0.056442, 0.038468, 0.997665);VALID
1720559742909;-3.223411;2.210944;(-0.056188, 0.038518, 0.997677);VALID
1720559742914;-3.182764;2.216692;(-0.055480, 0.038619, 0.997713);VALID
1720559742919;-3.174675;2.170481;(-0.055341, 0.037815, 0.997751);VALID
1720559742924;-3.177171;2.165512;(-0.055384, 0.037728, 0.997752);VALID
1720559742929;-3.205205;2.142851;(-0.055873, 0.037333, 0.997740);VALID
1720559742934;-3.176562;2.176065;(-0.055373, 0.037912, 0.997746);VALID
1720559742939;-3.186935;2.190656;(-0.055553, 0.038166, 0.997726);VALID
1720559742944;-2.504160;3.525810;(-0.043609, 0.061440, 0.997158);VALID
1720559742949;-2.491829;3.547811;(-0.043394, 0.061823, 0.997143);VALID
1720559742954;-2.766980;3.056663;(-0.048206, 0.053262, 0.997416);VALID
1720559742959;-2.749959;3.055245;(-0.047909, 0.053238, 0.997432);VALID
1720559742964;-2.723337;3.098690;(-0.047444, 0.053995, 0.997414);VALID
1720559742969;-2.738191;3.018747;(-0.047706, 0.052603, 0.997475);VALID
1720559742974;-2.793271;2.851627;(-0.048672, 0.049691, 0.997578);VALID
1720559742979;-2.738621;2.851041;(-0.047721, 0.049683, 0.997624);VALID
1720559742984;-2.775055;2.728131;(-0.048360, 0.047541, 0.997698);VALID
1720559742989;-2.736454;2.778340;(-0.047686, 0.048417, 0.997688);VALID
1720559742994;-2.662948;2.819726;(-0.046404, 0.049141, 0.997713);VALID
1720559742999;-2.662977;2.815461;(-0.046405, 0.049066, 0.997717);VALID
1720559743004;-2.608253;2.775799;(-0.045454, 0.048378, 0.997794);VALID
1720559743009;-2.667093;2.672769;(-0.046482, 0.046581, 0.997832);VALID
1720559743014;-2.605477;2.725993;(-0.045407, 0.047511, 0.997838);VALID
1720559743019;-2.646508;2.617519;(-0.046126, 0.045620, 0.997893);VALID
1720559743024;-2.605353;2.645065;(-0.045408, 0.046101, 0.997904);VALID
1720559743029;-2.593512;2.656339;(-0.045201, 0.046298, 0.997905);VALID
1720559743034;-2.606304;2.544375;(-0.045428, 0.044347, 0.997983);VALID
1720559743039;-2.621102;2.436070;(-0.045690, 0.042460, 0.998053);VALID
1720559743044;-2.623501;2.454056;(-0.045731, 0.042773, 0.998038);VALID
1720559743049;-2.583640;2.477444;(-0.045036, 0.043182, 0.998052);VALID
1720559743054;-2.542246;2.525850;(-0.044313, 0.044027, 0.998047);VALID
1720559743059;-2.552970;2.533670;(-0.044500, 0.044163, 0.998033);VALID
1720559743064;-2.535438;2.522266;(-0.044195, 0.043965, 0.998055);VALID
1720559743069;-2.500368;2.532887;(-0.043583, 0.044151, 0.998074);VALID
1720559743074;-2.471166;2.571703;(-0.043073, 0.044828, 0.998066);VALID
1720559743079;-2.524601;2.534441;(-0.044005, 0.044177, 0.998054);VALID
1720559743084;-2.644245;2.462262;(-0.046092, 0.042916, 0.998015);VALID
1720559743089;-2.313526;2.762814;(-0.040321, 0.048162, 0.998025);VALID
1720559743094;-2.495123;2.544900;(-0.043492, 0.044360, 0.998069);VALID
1720559743099;-2.502956;2.572731;(-0.043627, 0.044845, 0.998041);VALID
1720559743104;-2.471024;2.565685;(-0.043071, 0.044723, 0.998071);VALID
1720559743109;-2.548907;2.489636;(-0.044430, 0.043396, 0.998070);VALID
1720559743114;-2.566628;2.475192;(-0.044739, 0.043144, 0.998067);VALID
1720559743119;-2.477544;2.435157;(-0.043189, 0.042449, 0.998165);VALID
1720559743124;-2.470420;2.503418;(-0.043063, 0.043638, 0.998119);VALID
1720559743129;-2.356044;2.591088;(-0.041067, 0.045169, 0.998135);VALID
1720559743134;-2.339734;2.734999;(-0.040778, 0.047677, 0.998030);VALID
1720559743139;-2.247652;2.873379;(-0.039170, 0.050090, 0.997976);VALID
1720559743144;-2.184921;2.924464;(-0.038075, 0.050982, 0.997974);VALID
1720559743149;-2.186746;2.924618;(-0.038107, 0.050985, 0.997972);VALID
1720559743154;-2.137640;2.950870;(-0.037251, 0.051444, 0.997981);VALID
1720559743159;-2.116785;2.953631;(-0.036887, 0.051493, 0.997992);VALID
1720559743164;-2.059056;2.993726;(-0.035881, 0.052193, 0.997992);VALID
1720559743169;-2.024290;2.988596;(-0.035275, 0.052105, 0.998018);VALID
1720559743174;-1.940809;2.846440;(-0.033825, 0.049631, 0.998195);VALID
1720559743179;-1.914025;2.857585;(-0.033358, 0.049826, 0.998201);VALID
1720559743184;-1.939531;2.806045;(-0.033804, 0.048927, 0.998230);VALID
1720559743189;-1.810608;2.761594;(-0.031559, 0.048156, 0.998341);VALID
1720559743194;-1.747480;2.778180;(-0.030459, 0.048447, 0.998361);VALID
1720559743199;-1.737709;2.762468;(-0.030289, 0.048173, 0.998380);VALID
1720559743204;-1.763409;2.527599;(-0.030743, 0.044080, 0.998555);VALID
1720559743209;-1.746292;2.395115;(-0.030447, 0.041771, 0.998663);VALID
1720559743214;-1.627844;2.347263;(-0.028384, 0.040940, 0.998758);VALID
1720559743219;-1.544776;2.184957;(-0.026939, 0.038112, 0.998910);VALID
1720559743224;-1.548547;2.277547;(-0.027003, 0.039726, 0.998846);VALID
1720559743229;-1.714693;2.807152;(-0.029887, 0.048953, 0.998354);VALID
1720559743234;-1.219523;2.829857;(-0.021257, 0.049359, 0.998555);VALID
1720559743239;-1.243294;2.817449;(-0.021672, 0.049142, 0.998557);VALID
1720559743244;-1.213139;2.791719;(-0.021147, 0.048695, 0.998590);VALID
1720559743249;0.941932;1.716696;(0.016432, 0.029953, 0.999416);VALID
1720559743254;0.787888;2.010960;(0.013742, 0.035087, 0.999290);VALID
1720559743259;-0.957844;2.507504;(-0.016701, 0.043744, 0.998903);VALID
1720559743264;-0.970991;2.423047;(-0.016931, 0.042271, 0.998963);VALID
1720559743269;-1.066923;2.477850;(-0.018603, 0.043226, 0.998892);VALID
1720559743274;-1.057561;2.556691;(-0.018439, 0.044600, 0.998835);VALID
1720559743279;-1.105182;2.542013;(-0.019269, 0.044344, 0.998831);VALID
1720559743284;-1.089084;2.514411;(-0.018989, 0.043863, 0.998857);VALID
1720559743289;-0.917869;2.591596;(-0.016003, 0.045211, 0.998849);VALID
1720559743294;-1.049051;2.391412;(-0.018292, 0.041719, 0.998962);VALID
1720559743299;-1.070602;2.436322;(-0.018668, 0.042502, 0.998922);VALID
1720559743304;-1.114129;2.395958;(-0.019427, 0.041797, 0.998937);VALID
1720559743309;-0.985523;2.725483;(-0.017180, 0.047544, 0.998721);VALID
1720559743314;-0.957440;2.737253;(-0.016691, 0.047749, 0.998720);VALID
1720559743319;-0.973535;2.728812;(-0.016971, 0.047602, 0.998722);VALID
1720559743324;-1.002848;2.700048;(-0.017483, 0.047100, 0.998737);VALID
1720559743329;-1.012415;2.770810;(-0.017648, 0.048333, 0.998675);VALID
1720559743334;-1.035186;2.888682;(-0.018043, 0.050387, 0.998567);VALID
1720559743339;-1.045716;2.910626;(-0.018227, 0.050770, 0.998544);VALID
1720559743344;-1.085355;2.793395;(-0.018919, 0.048726, 0.998633);VALID
1720559743349;-1.084789;2.671115;(-0.018911, 0.046595, 0.998735);VALID
1720559743354;-1.117716;2.488724;(-0.019488, 0.043415, 0.998867);VALID
1720559743359;-1.122322;2.453571;(-0.019569, 0.042802, 0.998892);VALID
1720559743364;-1.108032;2.452049;(-0.019320, 0.042775, 0.998898);VALID
1720559743369;-1.145737;2.297575;(-0.019979, 0.040082, 0.998997);VALID
1720559743374;-1.160797;2.301875;(-0.020242, 0.040156, 0.998988);VALID
1720559743379;-1.130555;2.394789;(-0.019713, 0.041777, 0.998933);VALID
1720559743384;-1.101206;2.377220;(-0.019202, 0.041471, 0.998955);VALID
1720559743389;-1.032309;2.543300;(-0.017998, 0.044367, 0.998853);VALID
1720559743394;-0.985318;2.466865;(-0.017180, 0.043035, 0.998926);VALID
1720559743399;-0.979314;2.470389;(-0.017076, 0.043097, 0.998925);VALID
1720559743404;-1.072347;2.526724;(-0.018697, 0.044078, 0.998853);VALID
1720559743409;-0.907673;2.460604;(-0.015827, 0.042927, 0.998953);VALID
1720559743414;-0.677130;2.791560;(-0.011804, 0.048699, 0.998744);VALID
1720559743419;-0.865611;2.525715;(-0.015093, 0.044063, 0.998915);VALID
1720559743424;-0.604319;2.890969;(-0.010534, 0.050433, 0.998672);VALID
1720559743429;-0.669122;2.791474;(-0.011664, 0.048698, 0.998745);VALID
1720559743434;-0.614324;2.785362;(-0.010709, 0.048592, 0.998761);VALID
1720559743439;-0.713000;2.757785;(-0.012429, 0.048110, 0.998765);VALID
1720559743444;-0.659311;2.751931;(-0.011494, 0.048009, 0.998781);VALID
1720559743449;-0.613210;2.793583;(-0.010690, 0.048735, 0.998755);VALID
1720559743454;-0.580208;2.836431;(-0.010114, 0.049482, 0.998724);VALID
1720559743459;-0.532521;2.857324;(-0.009283, 0.049847, 0.998714);VALID
1720559743464;-0.556669;2.858427;(-0.009703, 0.049866, 0.998709);VALID
1720559743469;-0.806937;2.669331;(-0.014068, 0.046567, 0.998816);VALID
1720559743474;0.209636;2.333842;(0.003656, 0.040722, 0.999164);VALID
1720559743479;0.200990;2.681429;(0.003504, 0.046782, 0.998899);VALID
1720559743484;-0.206021;2.587239;(-0.003592, 0.045140, 0.998974);VALID
1720559743489;-0.113293;2.825815;(-0.001975, 0.049300, 0.998782);VALID
1720559743494;-0.393676;2.481258;(-0.006864, 0.043292, 0.999039);VALID
1720559743499;-1.112167;2.454792;(-0.019392, 0.042823, 0.998895);VALID
1720559743504;-0.385593;2.683093;(-0.006722, 0.046811, 0.998881);VALID
1720559743509;-0.474430;2.757728;(-0.008271, 0.048111, 0.998808);VALID
1720559743514;-0.429577;2.703928;(-0.007489, 0.047174, 0.998859);VALID
1720559743519;0.074128;2.177633;(0.001293, 0.037998, 0.999277);VALID
1720559743524;-0.150758;3.217622;(-0.002627, 0.056128, 0.998420);VALID
1720559743529;-0.331560;3.532706;(-0.005776, 0.061617, 0.998083);VALID
1720559743534;-0.131037;3.212956;(-0.002283, 0.056047, 0.998426);VALID
1720559743539;-0.074335;3.299285;(-0.001295, 0.057552, 0.998342);VALID
1720559743544;-0.325218;3.468785;(-0.005666, 0.060504, 0.998152);VALID
1720559743549;-0.021732;2.901929;(-0.000379, 0.050627, 0.998718);VALID
1720559743554;-0.178718;3.494334;(-0.003113, 0.060950, 0.998136);VALID
1720559743559;-0.192582;3.507867;(-0.003355, 0.061185, 0.998121);VALID
1720559743564;0.074407;3.254758;(0.001297, 0.056776, 0.998386);VALID
1720559743569;0.111415;3.291259;(0.001941, 0.057412, 0.998349);VALID
1720559743574;-0.327661;3.644881;(-0.005707, 0.063571, 0.997961);VALID
1720559743579;-0.326716;3.584332;(-0.005691, 0.062517, 0.998028);VALID
1720559743584;-0.341084;3.557346;(-0.005942, 0.062046, 0.998056);VALID
1720559743589;-0.346783;3.608166;(-0.006040, 0.062932, 0.998000);VALID
1720559743594;-0.120162;2.962661;(-0.002094, 0.051685, 0.998661);VALID
1720559743599;-0.119649;3.463818;(-0.002084, 0.060418, 0.998171);VALID
1720559743604;0.131711;3.607379;(0.002294, 0.062919, 0.998016);VALID
1720559743609;-0.254545;3.803141;(-0.004433, 0.066328, 0.997788);VALID
1720559743614;-0.318602;3.702547;(-0.005549, 0.064576, 0.997897);VALID
1720559743619;-0.301477;3.457810;(-0.005252, 0.060313, 0.998166);VALID
1720559743624;-0.202766;3.732937;(-0.003531, 0.065106, 0.997872);VALID
1720559743629;-0.140973;3.819181;(-0.002455, 0.066608, 0.997776);VALID
1720559743634;-0.084231;3.887323;(-0.001467, 0.067794, 0.997698);VALID
1720559743639;0.302505;3.364078;(0.005271, 0.058680, 0.998263);VALID
1720559743644;0.021436;3.720962;(0.000373, 0.064897, 0.997892);VALID
1720559743649;0.176205;3.952728;(0.003068, 0.068933, 0.997617);VALID
1720559743654;0.020012;3.224416;(0.000349, 0.056247, 0.998417);VALID
1720559743659;0.182445;3.495257;(0.003178, 0.060966, 0.998135);VALID
1720559743664;-0.128849;3.108875;(-0.002246, 0.054233, 0.998526);VALID
1720559743669;-0.156473;3.167860;(-0.002727, 0.055261, 0.998468);VALID
1720559743674;0.450144;3.090026;(0.007845, 0.053903, 0.998515);VALID
1720559743679;0.423743;3.087132;(0.007385, 0.053853, 0.998522);VALID
1720559743684;-0.291102;3.122687;(-0.005073, 0.054473, 0.998502);VALID
1720559743689;-0.013332;3.513494;(-0.000232, 0.061284, 0.998120);VALID
1720559743694;-0.071575;3.556186;(-0.001247, 0.062027, 0.998074);VALID
1720559743699;-0.459753;2.880531;(-0.008014, 0.050252, 0.998704);VALID
1720559743704;-0.449079;2.946510;(-0.007827, 0.051402, 0.998647);VALID
1720559743709;0.014198;3.557770;(0.000247, 0.062055, 0.998073);VALID
1720559743714;-0.090888;3.145073;(-0.001584, 0.054864, 0.998493);VALID
1720559743719;0.110401;3.658526;(0.001923, 0.063810, 0.997960);VALID
1720559743724;0.591673;3.089396;(0.010311, 0.053891, 0.998494);VALID
1720559743729;0.249764;3.441874;(0.004351, 0.060035, 0.998187);VALID
1720559743734;0.178547;3.523319;(0.003110, 0.061454, 0.998105);VALID
1720559743739;0.207218;3.519877;(0.003610, 0.061394, 0.998107);VALID
1720559743744;-0.585598;2.970715;(-0.010207, 0.051823, 0.998604);VALID
1720559743749;0.089795;3.170687;(0.001565, 0.055311, 0.998468);VALID
1720559743754;0.383650;2.853460;(0.006688, 0.049781, 0.998738);VALID
1720559743759;0.406989;2.825353;(0.007095, 0.049290, 0.998759);VALID
1720559743764;0.052466;2.672943;(0.000915, 0.046635, 0.998912);VALID
1720559743769;0.025554;2.573243;(0.000446, 0.044896, 0.998992);VALID
1720559743774;0.437366;2.749299;(0.007625, 0.047965, 0.998820);VALID
1720559743779;0.478013;2.520948;(0.008335, 0.043983, 0.998998);VALID
1720559743784;0.755470;2.633275;(0.013171, 0.045939, 0.998857);VALID
1720559743789;0.728615;2.533124;(0.012704, 0.044193, 0.998942);VALID
1720559743794;0.689842;2.446241;(0.012029, 0.042679, 0.999016);VALID
1720559743799;0.723624;2.485527;(0.012617, 0.043364, 0.998980);VALID
1720559743804;0.351662;2.302783;(0.006133, 0.040180, 0.999174);VALID
1720559743809;0.829333;2.518426;(0.014460, 0.043936, 0.998930);VALID
1720559743814;0.827616;2.530570;(0.014430, 0.044148, 0.998921);VALID
1720559743819;0.848647;2.531868;(0.014797, 0.044170, 0.998914);VALID
1720559743824;0.858174;2.573924;(0.014962, 0.044903, 0.998879);VALID
1720559743829;0.849349;2.582394;(0.014808, 0.045051, 0.998875);VALID
1720559743834;0.792879;2.649879;(0.013823, 0.046228, 0.998835);VALID
1720559743839;0.778628;2.256931;(0.013579, 0.039377, 0.999132);VALID
1720559743844;1.078517;2.794578;(0.018800, 0.048747, 0.998634);VALID
1720559743849;1.100299;2.791666;(0.019180, 0.048696, 0.998630);VALID
1720559743854;1.102455;2.759807;(0.019218, 0.048140, 0.998656);VALID
1720559743859;1.071576;2.629033;(0.018682, 0.045861, 0.998773);VALID
1720559743864;0.725551;2.369016;(0.012652, 0.041332, 0.999065);VALID
1720559743869;1.068996;2.345785;(0.018641, 0.040923, 0.998988);VALID
1720559743874;1.062576;2.353516;(0.018529, 0.041058, 0.998985);VALID
1720559743879;1.086616;2.374096;(0.018948, 0.041417, 0.998962);VALID
