CaptureTime;CalcXEccentricity;CalcYEccentricity;CombinedGazeForward;Valid
1720561722642;-7.053204;1.079050;(-0.122770, 0.018689, 0.992259);VALID
1720561722647;-6.982946;1.043021;(-0.121554, 0.018068, 0.992420);VALID
1720561722652;-6.962810;1.108744;(-0.121203, 0.019207, 0.992442);VALID
1720561722657;-6.925072;1.111599;(-0.120549, 0.019258, 0.992521);VALID
1720561722662;-6.918605;1.245878;(-0.120431, 0.021585, 0.992487);VALID
1720561722667;-6.903895;1.178901;(-0.120179, 0.020425, 0.992542);VALID
1720561722672;-6.866378;1.160910;(-0.119530, 0.020115, 0.992627);VALID
1720561722677;-6.861029;1.106422;(-0.119440, 0.019171, 0.992656);VALID
1720561722682;-6.817310;1.075371;(-0.118683, 0.018635, 0.992757);VALID
1720561722687;-6.785012;1.065481;(-0.118124, 0.018465, 0.992827);VALID
1720561722692;-6.720210;1.043867;(-0.117002, 0.018093, 0.992967);VALID
1720561722697;-6.679175;1.039974;(-0.116291, 0.018027, 0.993052);VALID
1720561722702;-6.638418;1.039527;(-0.115584, 0.018021, 0.993134);VALID
1720561722707;-6.615057;1.031907;(-0.115180, 0.017889, 0.993184);VALID
1720561722712;-6.654202;1.030591;(-0.115858, 0.017865, 0.993105);VALID
1720561722717;-6.516505;0.961810;(-0.113474, 0.016678, 0.993401);VALID
1720561722722;-6.214444;0.920829;(-0.108236, 0.015976, 0.993997);VALID
1720561722727;-5.655684;0.972382;(-0.098536, 0.016888, 0.994990);VALID
1720561722732;-5.608764;1.041387;(-0.097719, 0.018088, 0.995050);VALID
1720561722737;-5.596734;1.061626;(-0.097510, 0.018440, 0.995064);VALID
1720561722742;-5.575671;1.081500;(-0.097143, 0.018785, 0.995093);VALID
1720561722747;-5.418827;1.068266;(-0.094419, 0.018560, 0.995360);VALID
1720561722752;-5.321818;1.067510;(-0.092734, 0.018550, 0.995518);VALID
1720561722757;-5.302184;1.079644;(-0.092392, 0.018762, 0.995546);VALID
1720561722762;-5.288684;1.082846;(-0.092158, 0.018818, 0.995567);VALID
1720561722767;-5.290649;1.090702;(-0.092192, 0.018954, 0.995561);VALID
1720561722772;-5.304249;1.080010;(-0.092428, 0.018768, 0.995543);VALID
1720561722777;-5.320022;1.084900;(-0.092702, 0.018852, 0.995515);VALID
1720561722782;-5.424996;1.148837;(-0.094524, 0.019960, 0.995323);VALID
1720561722787;-5.438620;1.126747;(-0.094761, 0.019576, 0.995308);VALID
1720561722792;-5.490391;1.089169;(-0.095662, 0.018921, 0.995234);VALID
1720561722797;-5.521599;1.123705;(-0.096203, 0.019520, 0.995170);VALID
1720561722802;-5.459075;1.083121;(-0.095118, 0.018817, 0.995288);VALID
1720561722807;-5.512724;1.091060;(-0.096050, 0.018953, 0.995196);VALID
1720561722812;-5.459102;1.192004;(-0.095115, 0.020709, 0.995251);VALID
1720561722817;-5.374668;1.134902;(-0.093650, 0.019719, 0.995410);VALID
1720561722822;-5.375210;1.090452;(-0.093661, 0.018947, 0.995424);VALID
1720561722827;-5.483144;1.247988;(-0.095530, 0.021680, 0.995190);VALID
1720561722832;-5.479789;1.188261;(-0.095474, 0.020643, 0.995218);VALID
1720561722837;-5.469096;1.198387;(-0.095288, 0.020819, 0.995232);VALID
1720561722842;-5.419867;1.224830;(-0.094432, 0.021280, 0.995304);VALID
1720561722847;-5.341809;1.177959;(-0.093078, 0.020469, 0.995448);VALID
1720561722852;-5.318481;1.171985;(-0.092673, 0.020366, 0.995488);VALID
1720561722857;-5.242298;1.221116;(-0.091347, 0.021222, 0.995593);VALID
1720561722862;-5.282753;1.222703;(-0.092050, 0.021248, 0.995528);VALID
1720561722867;-5.225156;1.196927;(-0.091050, 0.020802, 0.995629);VALID
1720561722872;-5.178628;1.188160;(-0.090242, 0.020651, 0.995706);VALID
1720561722877;-5.163743;1.187329;(-0.089983, 0.020637, 0.995729);VALID
1720561722882;-5.140489;1.190810;(-0.089579, 0.020699, 0.995765);VALID
1720561722887;-5.117687;1.158317;(-0.089184, 0.020135, 0.995812);VALID
1720561722892;-5.201529;1.134285;(-0.090642, 0.019714, 0.995688);VALID
1720561722897;-5.123338;1.180524;(-0.089281, 0.020520, 0.995795);VALID
1720561722902;-5.092673;1.162211;(-0.088749, 0.020203, 0.995849);VALID
1720561722907;-5.108195;1.129721;(-0.089020, 0.019638, 0.995836);VALID
1720561722912;-5.150402;1.118657;(-0.089753, 0.019444, 0.995774);VALID
1720561722917;-5.155811;1.109058;(-0.089848, 0.019277, 0.995769);VALID
1720561722922;-5.063382;1.099167;(-0.088242, 0.019108, 0.995916);VALID
1720561722927;-5.021756;1.100585;(-0.087518, 0.019134, 0.995979);VALID
1720561722932;-5.010410;1.132696;(-0.087320, 0.019692, 0.995986);VALID
1720561722937;-5.058293;1.109400;(-0.088153, 0.019286, 0.995920);VALID
1720561722942;-5.055722;1.104255;(-0.088108, 0.019197, 0.995926);VALID
1720561722947;-4.994621;1.099947;(-0.087046, 0.019124, 0.996021);VALID
1720561722952;-4.987208;1.099053;(-0.086917, 0.019108, 0.996032);VALID
1720561722957;-4.935197;1.098723;(-0.086013, 0.019104, 0.996111);VALID
1720561722962;-4.914686;1.073687;(-0.085657, 0.018669, 0.996150);VALID
1720561722967;-4.958294;1.085033;(-0.086415, 0.018865, 0.996081);VALID
1720561722972;-4.875991;1.063140;(-0.084985, 0.018487, 0.996211);VALID
1720561722977;-4.839729;1.060213;(-0.084354, 0.018437, 0.996265);VALID
1720561722982;-4.853388;1.034885;(-0.084593, 0.017996, 0.996253);VALID
1720561722987;-4.781696;1.025534;(-0.083346, 0.017836, 0.996361);VALID
1720561722992;-4.755766;1.043404;(-0.082895, 0.018147, 0.996393);VALID
1720561722997;-4.772444;1.051732;(-0.083185, 0.018292, 0.996366);VALID
1720561723002;-4.690764;1.059219;(-0.081764, 0.018424, 0.996481);VALID
1720561723007;-4.645750;1.034066;(-0.080982, 0.017988, 0.996553);VALID
1720561723012;-4.610113;1.059058;(-0.080361, 0.018423, 0.996596);VALID
1720561723017;-4.566446;1.087592;(-0.079601, 0.018921, 0.996647);VALID
1720561723022;-4.546750;1.085773;(-0.079258, 0.018890, 0.996675);VALID
1720561723027;-4.576144;1.197647;(-0.079767, 0.020835, 0.996596);VALID
1720561723032;-4.574062;1.140377;(-0.079732, 0.019839, 0.996619);VALID
1720561723037;-4.540457;1.117967;(-0.079148, 0.019450, 0.996673);VALID
1720561723042;-4.497692;1.105443;(-0.078404, 0.019233, 0.996736);VALID
1720561723047;-4.464899;1.096827;(-0.077834, 0.019084, 0.996784);VALID
1720561723052;-4.434661;1.086352;(-0.077308, 0.018903, 0.996828);VALID
1720561723057;-4.398214;1.101008;(-0.076674, 0.019158, 0.996872);VALID
1720561723062;-4.293089;1.091084;(-0.074845, 0.018988, 0.997014);VALID
1720561723067;-4.325848;1.109448;(-0.075415, 0.019307, 0.996965);VALID
1720561723072;-4.300915;1.114860;(-0.074981, 0.019402, 0.996996);VALID
1720561723077;-4.302649;1.096997;(-0.075011, 0.019091, 0.997000);VALID
1720561723082;-4.285424;1.109327;(-0.074711, 0.019306, 0.997018);VALID
1720561723087;-4.252329;1.099047;(-0.074135, 0.019128, 0.997065);VALID
1720561723092;-4.214427;1.094474;(-0.073476, 0.019049, 0.997115);VALID
1720561723097;-4.111994;1.096873;(-0.071693, 0.019094, 0.997244);VALID
1720561723102;-4.180510;1.081603;(-0.072886, 0.018826, 0.997163);VALID
1720561723107;-4.130381;1.161327;(-0.072012, 0.020215, 0.997199);VALID
1720561723112;-4.131151;1.179903;(-0.072025, 0.020538, 0.997191);VALID
1720561723117;-4.125012;1.170772;(-0.071918, 0.020379, 0.997202);VALID
1720561723122;-4.111545;1.168050;(-0.071684, 0.020332, 0.997220);VALID
1720561723127;-4.092990;1.106017;(-0.071362, 0.019253, 0.997265);VALID
1720561723132;-4.073625;1.092022;(-0.071025, 0.019010, 0.997293);VALID
1720561723137;-4.049030;1.103274;(-0.070597, 0.019207, 0.997320);VALID
1720561723142;-4.051110;1.099892;(-0.070633, 0.019148, 0.997319);VALID
1720561723147;-4.038672;1.095920;(-0.070417, 0.019079, 0.997335);VALID
1720561723152;-4.027148;1.080810;(-0.070217, 0.018816, 0.997354);VALID
1720561723157;-3.992829;1.084311;(-0.069619, 0.018878, 0.997395);VALID
1720561723162;-3.975066;1.084432;(-0.069310, 0.018880, 0.997417);VALID
1720561723167;-3.911106;1.076755;(-0.068197, 0.018748, 0.997496);VALID
1720561723172;-3.905332;1.106935;(-0.068095, 0.019274, 0.997493);VALID
1720561723177;-3.903626;1.101701;(-0.068066, 0.019183, 0.997496);VALID
1720561723182;-3.892150;1.124135;(-0.067866, 0.019573, 0.997502);VALID
1720561723187;-3.880601;1.130082;(-0.067664, 0.019677, 0.997514);VALID
1720561723192;-3.868910;1.136846;(-0.067461, 0.019795, 0.997526);VALID
1720561723197;-3.841293;1.150578;(-0.066980, 0.020035, 0.997553);VALID
1720561723202;-3.805894;1.148709;(-0.066363, 0.020003, 0.997595);VALID
1720561723207;-3.795995;1.041857;(-0.066193, 0.018143, 0.997642);VALID
1720561723212;-3.767498;1.099361;(-0.065696, 0.019145, 0.997656);VALID
1720561723217;-3.734906;1.090375;(-0.065129, 0.018989, 0.997696);VALID
1720561723222;-3.717443;1.102347;(-0.064824, 0.019198, 0.997712);VALID
1720561723227;-3.728808;1.165932;(-0.065021, 0.020305, 0.997677);VALID
1720561723232;-3.678821;1.160848;(-0.064150, 0.020218, 0.997735);VALID
1720561723237;-3.689667;1.125195;(-0.064340, 0.019596, 0.997736);VALID
1720561723242;-3.689396;1.194393;(-0.064334, 0.020801, 0.997712);VALID
1720561723247;-3.671832;1.199009;(-0.064028, 0.020882, 0.997730);VALID
1720561723252;-3.602729;1.173365;(-0.062825, 0.020437, 0.997815);VALID
1720561723257;-3.616468;1.218686;(-0.063063, 0.021226, 0.997784);VALID
1720561723262;-3.584220;1.201757;(-0.062502, 0.020932, 0.997825);VALID
1720561723267;-3.511288;1.181095;(-0.061232, 0.020574, 0.997912);VALID
1720561723272;-3.505093;1.188287;(-0.061124, 0.020699, 0.997916);VALID
1720561723277;-3.493663;1.229170;(-0.060924, 0.021412, 0.997913);VALID
1720561723282;-3.455992;1.201574;(-0.060269, 0.020932, 0.997963);VALID
1720561723287;-3.369396;1.182732;(-0.058761, 0.020605, 0.998059);VALID
1720561723292;-3.361957;1.192916;(-0.058631, 0.020783, 0.998063);VALID
1720561723297;-3.350645;1.177893;(-0.058434, 0.020522, 0.998080);VALID
1720561723302;-3.336145;1.162608;(-0.058182, 0.020256, 0.998101);VALID
1720561723307;-3.330797;1.133386;(-0.058089, 0.019747, 0.998116);VALID
1720561723312;-3.329601;1.104760;(-0.058069, 0.019248, 0.998127);VALID
1720561723317;-3.336901;1.100277;(-0.058196, 0.019170, 0.998121);VALID
1720561723322;-3.375697;1.152584;(-0.058871, 0.020080, 0.998064);VALID
1720561723327;-3.342206;1.121548;(-0.058288, 0.019540, 0.998109);VALID
1720561723332;-3.297677;1.152769;(-0.057512, 0.020085, 0.998143);VALID
1720561723337;-3.292504;1.122112;(-0.057422, 0.019551, 0.998159);VALID
1720561723342;-3.259688;1.129116;(-0.056851, 0.019674, 0.998189);VALID
1720561723347;-3.234201;1.086854;(-0.056407, 0.018938, 0.998228);VALID
1720561723352;-3.216407;1.089487;(-0.056097, 0.018984, 0.998245);VALID
1720561723357;-3.196241;1.099428;(-0.055746, 0.019158, 0.998261);VALID
1720561723362;-3.181037;1.088183;(-0.055481, 0.018962, 0.998280);VALID
1720561723367;-3.164672;1.074536;(-0.055196, 0.018725, 0.998300);VALID
1720561723372;-3.153672;1.069507;(-0.055005, 0.018637, 0.998312);VALID
1720561723377;-3.116844;1.034460;(-0.054364, 0.018027, 0.998359);VALID
1720561723382;-3.064691;1.051018;(-0.053454, 0.018316, 0.998402);VALID
1720561723387;-3.031426;1.044460;(-0.052875, 0.018203, 0.998435);VALID
1720561723392;-3.023768;1.047143;(-0.052741, 0.018250, 0.998442);VALID
1720561723397;-2.954655;1.038538;(-0.051537, 0.018101, 0.998507);VALID
1720561723402;-2.948926;1.032715;(-0.051437, 0.017999, 0.998514);VALID
1720561723407;-2.941402;1.017862;(-0.051307, 0.017741, 0.998525);VALID
1720561723412;-2.907241;1.021177;(-0.050711, 0.017799, 0.998555);VALID
1720561723417;-2.906868;1.008462;(-0.050705, 0.017577, 0.998559);VALID
1720561723422;-2.929361;0.956629;(-0.051098, 0.016674, 0.998555);VALID
1720561723427;-2.852785;1.016911;(-0.049762, 0.017726, 0.998604);VALID
1720561723432;-2.876473;1.052181;(-0.050174, 0.018340, 0.998572);VALID
1720561723437;-2.837673;1.014678;(-0.049499, 0.017687, 0.998618);VALID
1720561723442;-2.841913;0.953885;(-0.049574, 0.016627, 0.998632);VALID
1720561723447;-2.785573;0.946605;(-0.048592, 0.016501, 0.998682);VALID
1720561723452;-2.724738;0.987886;(-0.047531, 0.017222, 0.998721);VALID
1720561723457;-2.709697;1.011786;(-0.047268, 0.017638, 0.998727);VALID
1720561723462;-2.714616;1.035939;(-0.047354, 0.018059, 0.998715);VALID
1720561723467;-2.716360;1.013980;(-0.047384, 0.017676, 0.998720);VALID
1720561723472;-2.694584;1.032689;(-0.047004, 0.018003, 0.998732);VALID
1720561723477;-2.706227;1.042238;(-0.047207, 0.018169, 0.998720);VALID
1720561723482;-2.696413;1.034038;(-0.047036, 0.018026, 0.998731);VALID
1720561723487;-2.681178;1.072591;(-0.046770, 0.018699, 0.998731);VALID
1720561723492;-2.689843;1.072282;(-0.046921, 0.018693, 0.998724);VALID
1720561723497;-2.657512;1.087530;(-0.046357, 0.018959, 0.998745);VALID
1720561723502;-2.603574;1.076469;(-0.045417, 0.018767, 0.998792);VALID
1720561723507;-2.583847;1.045173;(-0.045074, 0.018222, 0.998817);VALID
1720561723512;-2.552607;0.990978;(-0.044530, 0.017278, 0.998859);VALID
1720561723517;-2.515085;0.938005;(-0.043877, 0.016355, 0.998903);VALID
1720561723522;-2.509776;0.928730;(-0.043784, 0.016193, 0.998910);VALID
1720561723527;-2.486258;0.986451;(-0.043373, 0.017200, 0.998911);VALID
1720561723532;-2.467975;0.927779;(-0.043055, 0.016177, 0.998942);VALID
1720561723537;-2.437354;0.939755;(-0.042521, 0.016386, 0.998961);VALID
1720561723542;-2.410935;0.932092;(-0.042061, 0.016253, 0.998983);VALID
1720561723547;-2.409538;0.924142;(-0.042037, 0.016114, 0.998986);VALID
1720561723552;-2.354798;0.976381;(-0.041081, 0.017026, 0.999011);VALID
1720561723557;-2.360526;0.996285;(-0.041181, 0.017373, 0.999001);VALID
1720561723562;-2.335293;0.970901;(-0.040741, 0.016931, 0.999026);VALID
1720561723567;-2.317716;0.982238;(-0.040435, 0.017128, 0.999035);VALID
1720561723572;-2.284919;0.991645;(-0.039863, 0.017293, 0.999056);VALID
1720561723577;-2.270482;1.012052;(-0.039611, 0.017649, 0.999059);VALID
1720561723582;-2.264321;1.021215;(-0.039503, 0.017809, 0.999061);VALID
1720561723587;-2.252817;1.031330;(-0.039303, 0.017985, 0.999066);VALID
1720561723592;-2.219157;1.028514;(-0.038716, 0.017937, 0.999089);VALID
1720561723597;-2.178516;1.051931;(-0.038007, 0.018345, 0.999109);VALID
1720561723602;-2.160399;1.051971;(-0.037691, 0.018346, 0.999121);VALID
1720561723607;-2.134149;1.050073;(-0.037233, 0.018313, 0.999139);VALID
1720561723612;-2.085888;1.046503;(-0.036392, 0.018252, 0.999171);VALID
1720561723617;-2.040062;1.044154;(-0.035592, 0.018211, 0.999201);VALID
1720561723622;-2.020539;1.029986;(-0.035252, 0.017965, 0.999217);VALID
1720561723627;-2.041278;0.973774;(-0.035614, 0.016984, 0.999221);VALID
1720561723632;-2.025104;0.972530;(-0.035332, 0.016962, 0.999232);VALID
1720561723637;-1.997411;0.948057;(-0.034850, 0.016536, 0.999256);VALID
1720561723642;-1.989519;0.926796;(-0.034712, 0.016165, 0.999267);VALID
1720561723647;-1.967010;0.912922;(-0.034320, 0.015923, 0.999284);VALID
1720561723652;-1.938218;0.892362;(-0.033818, 0.015565, 0.999307);VALID
1720561723657;-1.916849;0.933373;(-0.033445, 0.016281, 0.999308);VALID
1720561723662;-1.882172;0.907086;(-0.032840, 0.015822, 0.999335);VALID
1720561723667;-1.850148;0.919031;(-0.032281, 0.016031, 0.999350);VALID
1720561723672;-1.793071;0.924969;(-0.031286, 0.016135, 0.999380);VALID
1720561723677;-1.782578;0.943717;(-0.031103, 0.016462, 0.999381);VALID
1720561723682;-1.706568;0.972179;(-0.029777, 0.016959, 0.999413);VALID
1720561723687;-1.668683;0.989688;(-0.029116, 0.017265, 0.999427);VALID
1720561723692;-1.685394;0.986059;(-0.029407, 0.017202, 0.999420);VALID
1720561723697;-1.707378;0.924056;(-0.029791, 0.016120, 0.999426);VALID
1720561723702;-1.719156;0.923522;(-0.029997, 0.016111, 0.999420);VALID
1720561723707;-1.750782;0.869407;(-0.030549, 0.015166, 0.999418);VALID
1720561723712;-1.671436;0.977009;(-0.029164, 0.017044, 0.999429);VALID
1720561723717;-1.205053;0.900036;(-0.021028, 0.015704, 0.999656);VALID
1720561723722;-1.027982;0.852739;(-0.017939, 0.014880, 0.999728);VALID
1720561723727;-0.902153;0.837923;(-0.015743, 0.014622, 0.999769);VALID
1720561723732;-0.781553;0.835832;(-0.013639, 0.014586, 0.999801);VALID
1720561723737;-0.581399;1.010399;(-0.010146, 0.017633, 0.999793);VALID
1720561723742;-0.504015;1.046805;(-0.008795, 0.018268, 0.999794);VALID
1720561723747;-0.408022;1.076573;(-0.007120, 0.018788, 0.999798);VALID
1720561723752;-0.325012;1.145138;(-0.005671, 0.019985, 0.999784);VALID
1720561723757;-0.288369;1.218783;(-0.005032, 0.021270, 0.999761);VALID
1720561723762;-0.256049;1.316465;(-0.004468, 0.022974, 0.999726);VALID
1720561723767;-0.218442;1.389045;(-0.003811, 0.024241, 0.999699);VALID
1720561723772;-0.240105;1.406812;(-0.004189, 0.024551, 0.999690);VALID
1720561723777;-0.249990;1.423696;(-0.004362, 0.024845, 0.999682);VALID
1720561723782;-0.247994;1.438299;(-0.004327, 0.025100, 0.999676);VALID
1720561723787;-0.279107;1.379738;(-0.004870, 0.024078, 0.999698);VALID
1720561723792;-0.280924;1.373088;(-0.004902, 0.023962, 0.999701);VALID
1720561723797;-0.289574;1.385674;(-0.005053, 0.024182, 0.999695);VALID
1720561723802;-0.283535;1.388070;(-0.004947, 0.024224, 0.999694);VALID
1720561723807;-0.277447;1.389954;(-0.004841, 0.024257, 0.999694);VALID
1720561723812;-0.266585;1.401059;(-0.004651, 0.024450, 0.999690);VALID
1720561723817;-0.245219;1.402078;(-0.004279, 0.024468, 0.999691);VALID
1720561723822;-0.260619;1.363692;(-0.004547, 0.023798, 0.999706);VALID
1720561723827;-0.241179;1.365353;(-0.004208, 0.023827, 0.999707);VALID
1720561723832;-0.229502;1.377347;(-0.004004, 0.024037, 0.999703);VALID
1720561723837;-0.232570;1.321594;(-0.004058, 0.023064, 0.999726);VALID
1720561723842;-0.246135;1.297544;(-0.004295, 0.022644, 0.999734);VALID
1720561723847;-0.325266;1.165104;(-0.005676, 0.020333, 0.999777);VALID
1720561723852;-0.386802;1.092412;(-0.006750, 0.019065, 0.999796);VALID
1720561723857;-0.397881;1.006623;(-0.006943, 0.017568, 0.999822);VALID
1720561723862;-0.445968;0.969110;(-0.007782, 0.016913, 0.999827);VALID
1720561723867;-0.446531;0.987987;(-0.007792, 0.017242, 0.999821);VALID
1720561723872;-0.499435;0.935931;(-0.008716, 0.016334, 0.999829);VALID
1720561723877;-0.471067;0.914534;(-0.008221, 0.015960, 0.999839);VALID
1720561723882;-0.438787;0.878208;(-0.007657, 0.015327, 0.999853);VALID
1720561723887;-0.349489;1.008371;(-0.006099, 0.017598, 0.999827);VALID
1720561723892;-0.322453;1.008529;(-0.005627, 0.017601, 0.999829);VALID
1720561723897;-0.344528;1.138386;(-0.006012, 0.019867, 0.999785);VALID
1720561723902;-0.281968;1.322329;(-0.004920, 0.023077, 0.999722);VALID
1720561723907;-0.245935;1.292420;(-0.004291, 0.022555, 0.999736);VALID
1720561723912;-0.228671;1.211955;(-0.003990, 0.021151, 0.999768);VALID
1720561723917;-0.253576;1.071280;(-0.004425, 0.018696, 0.999815);VALID
1720561723922;-0.239889;1.015826;(-0.004186, 0.017728, 0.999834);VALID
1720561723927;-0.220784;0.924373;(-0.003853, 0.016133, 0.999862);VALID
1720561723932;-0.247911;0.811423;(-0.004326, 0.014161, 0.999890);VALID
1720561723937;-0.273579;0.693333;(-0.004774, 0.012101, 0.999915);VALID
1720561723942;-0.234820;0.658605;(-0.004098, 0.011494, 0.999926);VALID
1720561723947;-0.182425;0.665111;(-0.003184, 0.011608, 0.999928);VALID
1720561723952;-0.157151;0.681237;(-0.002743, 0.011890, 0.999926);VALID
1720561723957;-0.148313;0.702067;(-0.002588, 0.012253, 0.999922);VALID
1720561723962;-0.086478;0.787791;(-0.001509, 0.013749, 0.999904);VALID
1720561723967;0.047115;1.005133;(0.000822, 0.017542, 0.999846);VALID
1720561723972;0.147312;1.008142;(0.002571, 0.017594, 0.999842);VALID
1720561723977;0.165079;1.005122;(0.002881, 0.017542, 0.999842);VALID
1720561723982;0.186068;1.116601;(0.003247, 0.019487, 0.999805);VALID
1720561723987;0.185388;1.215943;(0.003235, 0.021221, 0.999770);VALID
1720561723992;0.246711;1.212241;(0.004305, 0.021156, 0.999767);VALID
1720561723997;0.340152;1.280927;(0.005935, 0.022354, 0.999733);VALID
1720561724002;0.352815;1.288743;(0.006156, 0.022490, 0.999728);VALID
1720561724007;0.400790;1.230031;(0.006993, 0.021466, 0.999745);VALID
1720561724012;0.437458;1.164147;(0.007633, 0.020316, 0.999764);VALID
1720561724017;0.493045;1.184792;(0.008603, 0.020676, 0.999749);VALID
1720561724022;0.497333;1.105580;(0.008678, 0.019294, 0.999776);VALID
1720561724027;0.517336;1.037440;(0.009028, 0.018105, 0.999795);VALID
1720561724032;0.515966;0.973815;(0.009004, 0.016995, 0.999815);VALID
1720561724037;0.532196;0.959382;(0.009287, 0.016743, 0.999817);VALID
1720561724042;0.546754;0.931928;(0.009541, 0.016264, 0.999822);VALID
1720561724047;0.557175;0.902469;(0.009723, 0.015750, 0.999829);VALID
1720561724052;0.563413;0.834289;(0.009832, 0.014560, 0.999846);VALID
1720561724057;0.556151;0.784443;(0.009706, 0.013690, 0.999859);VALID
1720561724062;0.544491;0.663623;(0.009502, 0.011582, 0.999888);VALID
1720561724067;0.563124;0.620472;(0.009828, 0.010829, 0.999893);VALID
1720561724072;0.545636;0.549654;(0.009523, 0.009593, 0.999909);VALID
1720561724077;0.569115;0.528880;(0.009932, 0.009230, 0.999908);VALID
1720561724082;0.582610;0.516268;(0.010168, 0.009010, 0.999908);VALID
1720561724087;0.584342;0.505116;(0.010198, 0.008815, 0.999909);VALID
1720561724092;0.608742;0.519449;(0.010624, 0.009065, 0.999903);VALID
1720561724097;0.667926;0.699664;(0.011656, 0.012210, 0.999858);VALID
1720561724102;0.666465;0.677917;(0.011631, 0.011831, 0.999862);VALID
1720561724107;0.716146;0.710520;(0.012498, 0.012400, 0.999845);VALID
1720561724112;0.771299;0.706463;(0.013460, 0.012329, 0.999833);VALID
1720561724117;0.867025;0.635652;(0.015131, 0.011093, 0.999824);VALID
1720561724122;0.942935;0.680149;(0.016455, 0.011869, 0.999794);VALID
1720561724127;0.753254;0.957590;(0.013145, 0.016711, 0.999774);VALID
1720561724132;0.733544;1.170265;(0.012800, 0.020422, 0.999710);VALID
1720561724137;0.663596;1.129704;(0.011579, 0.019714, 0.999739);VALID
1720561724142;0.682759;1.208250;(0.011913, 0.021085, 0.999707);VALID
1720561724147;0.544831;1.185357;(0.009507, 0.020686, 0.999741);VALID
1720561724152;0.493694;1.117679;(0.008615, 0.019505, 0.999773);VALID
1720561724157;0.507216;1.140267;(0.008851, 0.019899, 0.999763);VALID
1720561724162;0.547587;1.173353;(0.009555, 0.020477, 0.999745);VALID
1720561724167;0.578873;1.152857;(0.010101, 0.020119, 0.999747);VALID
1720561724172;0.606763;1.231635;(0.010587, 0.021493, 0.999713);VALID
1720561724177;0.673063;1.228132;(0.011744, 0.021432, 0.999701);VALID
1720561724182;0.693556;1.238767;(0.012102, 0.021617, 0.999693);VALID
1720561724187;0.693806;1.259185;(0.012106, 0.021974, 0.999685);VALID
1720561724192;0.707718;1.173548;(0.012349, 0.020479, 0.999714);VALID
1720561724197;0.784356;1.307585;(0.013686, 0.022818, 0.999646);VALID
1720561724202;0.795922;1.270026;(0.013888, 0.022162, 0.999658);VALID
1720561724207;0.801979;1.329132;(0.013993, 0.023193, 0.999633);VALID
1720561724212;0.824024;1.377521;(0.014377, 0.024037, 0.999608);VALID
1720561724217;0.859580;1.392381;(0.014998, 0.024297, 0.999592);VALID
1720561724222;0.883853;1.442171;(0.015421, 0.025165, 0.999564);VALID
1720561724227;0.920960;1.462050;(0.016068, 0.025512, 0.999545);VALID
1720561724232;0.945895;1.479307;(0.016503, 0.025812, 0.999531);VALID
1720561724237;0.975229;1.530441;(0.017014, 0.026704, 0.999499);VALID
1720561724242;0.967133;1.534825;(0.016873, 0.026781, 0.999499);VALID
1720561724247;0.988869;1.599050;(0.017251, 0.027901, 0.999462);VALID
