CaptureTime;CalcXEccentricity;CalcYEccentricity;Valid;CombinedGazeOrigin
1722461823431;0.378683;-0.072898;VALID;(0.006609, -0.001272, 0.999977)
1722461823436;0.385507;-0.067548;VALID;(0.006728, -0.001179, 0.999977)
1722461823441;0.383788;-0.048406;VALID;(0.006698, -0.000845, 0.999977)
1722461823446;0.385686;-0.042377;VALID;(0.006731, -0.000740, 0.999977)
1722461823451;0.406598;-0.039411;VALID;(0.007096, -0.000688, 0.999975)
1722461823456;0.400440;-0.042934;VALID;(0.006989, -0.000749, 0.999975)
1722461823461;0.376074;-0.017173;VALID;(0.006564, -0.000300, 0.999978)
1722461823466;0.391663;0.000782;VALID;(0.006836, 0.000014, 0.999977)
1722461823471;0.420647;-0.004145;VALID;(0.007342, -0.000072, 0.999973)
1722461823476;0.430127;0.022299;VALID;(0.007507, 0.000389, 0.999972)
1722461823481;0.432682;0.029214;VALID;(0.007552, 0.000510, 0.999971)
1722461823486;0.423825;0.029201;VALID;(0.007397, 0.000510, 0.999973)
1722461823491;0.425656;0.037468;VALID;(0.007429, 0.000654, 0.999972)
1722461823496;0.440187;0.039170;VALID;(0.007683, 0.000684, 0.999970)
1722461823501;0.429237;0.039439;VALID;(0.007492, 0.000688, 0.999972)
1722461823506;0.438654;0.046465;VALID;(0.007656, 0.000811, 0.999970)
1722461823511;0.465966;0.041446;VALID;(0.008133, 0.000723, 0.999967)
1722461823516;0.452782;0.048449;VALID;(0.007902, 0.000846, 0.999968)
1722461823521;0.444175;0.054123;VALID;(0.007752, 0.000945, 0.999970)
1722461823526;0.452762;0.049733;VALID;(0.007902, 0.000868, 0.999968)
1722461823531;0.471418;0.058823;VALID;(0.008228, 0.001027, 0.999966)
1722461823536;0.447497;0.074747;VALID;(0.007810, 0.001305, 0.999969)
1722461823541;0.445536;0.083819;VALID;(0.007776, 0.001463, 0.999969)
1722461823546;0.441895;0.095882;VALID;(0.007712, 0.001673, 0.999969)
1722461823551;0.467872;0.101174;VALID;(0.008166, 0.001766, 0.999965)
1722461823556;0.464174;0.088436;VALID;(0.008101, 0.001543, 0.999966)
1722461823561;0.451983;0.077224;VALID;(0.007889, 0.001348, 0.999968)
1722461823566;0.448770;0.083710;VALID;(0.007832, 0.001461, 0.999968)
1722461823571;0.452491;0.085186;VALID;(0.007897, 0.001487, 0.999968)
1722461823576;0.469157;0.070140;VALID;(0.008188, 0.001224, 0.999966)
1722461823581;0.478925;0.055112;VALID;(0.008359, 0.000962, 0.999965)
1722461823586;0.471117;0.063349;VALID;(0.008222, 0.001106, 0.999966)
1722461823591;0.448426;0.068005;VALID;(0.007826, 0.001187, 0.999969)
1722461823596;0.450055;0.070631;VALID;(0.007855, 0.001233, 0.999968)
1722461823601;0.463571;0.066629;VALID;(0.008091, 0.001163, 0.999967)
1722461823606;0.450532;0.044273;VALID;(0.007863, 0.000773, 0.999969)
1722461823611;0.462306;0.051978;VALID;(0.008069, 0.000907, 0.999967)
1722461823616;0.457549;0.067229;VALID;(0.007986, 0.001173, 0.999967)
