CaptureTime;CalcXEccentricity;CalcYEccentricity;Valid;CombinedGazeOrigin
1722462419606;-0.900339;5.336822;VALID;(-0.015645, 0.092999, 0.995543)
1722462419611;-0.982007;5.512462;VALID;(-0.017059, 0.096048, 0.995231)
1722462419616;-0.993000;5.509770;VALID;(-0.017250, 0.096001, 0.995232)
1722462419621;-1.004068;5.560640;VALID;(-0.017441, 0.096884, 0.995143)
1722462419626;-0.838762;5.508609;VALID;(-0.014571, 0.095985, 0.995276)
1722462419631;-0.865235;5.612771;VALID;(-0.015028, 0.097794, 0.995093)
1722462419636;-0.829030;5.589853;VALID;(-0.014400, 0.097397, 0.995141)
1722462419641;-0.808661;5.656927;VALID;(-0.014045, 0.098562, 0.995032)
1722462419646;-0.800474;5.662166;VALID;(-0.013902, 0.098653, 0.995025)
1722462419651;-0.804608;5.666172;VALID;(-0.013974, 0.098723, 0.995017)
1722462419656;-0.808912;5.694331;VALID;(-0.014048, 0.099212, 0.994967)
1722462419661;-0.776657;5.710852;VALID;(-0.013488, 0.099499, 0.994946)
1722462419666;-0.770312;5.727384;VALID;(-0.013377, 0.099786, 0.994919)
1722462419671;-0.740470;5.738928;VALID;(-0.012859, 0.099988, 0.994906)
1722462419676;-0.721285;5.800879;VALID;(-0.012524, 0.101064, 0.994801)
1722462419681;-0.729997;5.816505;VALID;(-0.012675, 0.101335, 0.994772)
1722462419686;-0.711394;5.840827;VALID;(-0.012351, 0.101757, 0.994733)
1722462419691;-0.659640;5.878870;VALID;(-0.011452, 0.102419, 0.994675)
1722462419696;-0.627590;5.928177;VALID;(-0.010895, 0.103276, 0.994593)
1722462419701;-0.593463;5.967802;VALID;(-0.010302, 0.103964, 0.994528)
1722462419706;-0.635200;5.982512;VALID;(-0.011026, 0.104219, 0.994493)
1722462419711;-0.637715;6.037273;VALID;(-0.011068, 0.105169, 0.994393)
1722462419716;-0.662614;6.056022;VALID;(-0.011500, 0.105494, 0.994354)
1722462419721;-0.662188;6.038036;VALID;(-0.011493, 0.105182, 0.994387)
1722462419726;-0.627860;6.039040;VALID;(-0.010897, 0.105200, 0.994391)
1722462419731;-0.612524;6.050770;VALID;(-0.010631, 0.105404, 0.994373)
1722462419736;-0.633733;6.087994;VALID;(-0.010998, 0.106049, 0.994300)
1722462419741;-0.617199;6.089310;VALID;(-0.010711, 0.106073, 0.994301)
1722462419746;-0.611283;6.070339;VALID;(-0.010609, 0.105743, 0.994337)
1722462419751;-0.703792;6.098573;VALID;(-0.012214, 0.106231, 0.994267)
1722462419756;-0.688130;6.107348;VALID;(-0.011942, 0.106384, 0.994253)
1722462419761;-0.691322;6.127808;VALID;(-0.011997, 0.106739, 0.994215)
1722462419766;-0.768884;6.193171;VALID;(-0.013341, 0.107871, 0.994075)
