CaptureTime;CalcXEccentricity;CalcYEccentricity;Valid;CombinedGazeOrigin
1738197625805;-2.647930;-0.083920;VALID;(-0.046199, -0.001463, 0.998931)
1738197625810;-2.637862;0.109138;VALID;(-0.046023, 0.001903, 0.998939)
1738197625815;-2.685277;0.303534;VALID;(-0.046849, 0.005292, 0.998888)
1738197625820;-2.718476;0.686189;VALID;(-0.047425, 0.011963, 0.998803)
1738197625825;-2.702447;0.805290;VALID;(-0.047144, 0.014039, 0.998789)
1738197625830;-2.702717;0.959762;VALID;(-0.047147, 0.016732, 0.998748)
1738197625835;-2.672994;1.115245;VALID;(-0.046627, 0.019442, 0.998723)
1738197625840;-2.638073;1.248034;VALID;(-0.046016, 0.021758, 0.998704)
1738197625845;-2.567342;1.463336;VALID;(-0.044779, 0.025512, 0.998671)
1738197625850;-2.537996;1.529227;VALID;(-0.044266, 0.026661, 0.998664)
1738197625855;-2.591210;1.548008;VALID;(-0.045193, 0.026987, 0.998614)
1738197625860;-2.583113;1.532212;VALID;(-0.045052, 0.026712, 0.998627)
1738197625865;-2.577053;1.575123;VALID;(-0.044946, 0.027460, 0.998612)
1738197625870;-2.566818;1.617605;VALID;(-0.044767, 0.028200, 0.998599)
1738197625875;-2.593793;1.620226;VALID;(-0.045237, 0.028246, 0.998577)
1738197625880;-2.583551;1.573837;VALID;(-0.045059, 0.027437, 0.998608)
1738197625885;-2.657594;1.476275;VALID;(-0.046352, 0.025735, 0.998594)
1738197625890;-2.694510;1.370044;VALID;(-0.046997, 0.023883, 0.998610)
1738197625895;-2.667351;1.412176;VALID;(-0.046523, 0.024618, 0.998614)
1738197625900;-2.689596;1.278886;VALID;(-0.046913, 0.022294, 0.998650)
1738197625905;-2.619040;1.399924;VALID;(-0.045681, 0.024405, 0.998658)
1738197625910;-3.085948;1.162935;VALID;(-0.053823, 0.020266, 0.998345)
1738197625915;-2.563481;1.221054;VALID;(-0.044716, 0.021288, 0.998773)
1738197625920;-2.480983;1.356016;VALID;(-0.043276, 0.023643, 0.998783)
1738197625925;-2.554847;1.355015;VALID;(-0.044563, 0.023624, 0.998727)
1738197625930;-2.616202;1.268043;VALID;(-0.045634, 0.022107, 0.998714)
1738197625935;-2.674003;1.216682;VALID;(-0.046643, 0.021210, 0.998686)
1738197625940;-2.673998;1.245026;VALID;(-0.046642, 0.021704, 0.998676)
1738197625945;-2.678545;1.204515;VALID;(-0.046722, 0.020998, 0.998687)
1738197625950;-2.687304;1.182555;VALID;(-0.046875, 0.020615, 0.998688)
1738197625955;-2.685882;1.181714;VALID;(-0.046850, 0.020601, 0.998690)
1738197625960;-2.752970;1.364915;VALID;(-0.048016, 0.023793, 0.998563)
1738197625965;-2.741774;1.251156;VALID;(-0.047823, 0.021810, 0.998618)
1738197625970;-2.737405;1.259480;VALID;(-0.047747, 0.021955, 0.998618)
1738197625975;-2.819873;1.214048;VALID;(-0.049185, 0.021162, 0.998566)
1738197625980;-2.863298;1.195720;VALID;(-0.049942, 0.020842, 0.998535)
1738197625985;-2.890159;1.166517;VALID;(-0.050411, 0.020332, 0.998522)
1738197625990;-2.885155;1.148265;VALID;(-0.050324, 0.020014, 0.998532)
1738197625995;-2.878819;1.145460;VALID;(-0.050214, 0.019966, 0.998539)
1738197626000;-2.861035;1.149095;VALID;(-0.049904, 0.020029, 0.998553)
1738197626005;-2.869282;1.115188;VALID;(-0.050048, 0.019438, 0.998558)
1738197626010;-2.875694;1.088201;VALID;(-0.050160, 0.018968, 0.998561)
1738197626015;-3.095933;1.064391;VALID;(-0.053999, 0.018549, 0.998369)
1738197626020;-3.088342;1.056325;VALID;(-0.053867, 0.018409, 0.998379)
1738197626025;-3.083961;1.104498;VALID;(-0.053789, 0.019248, 0.998367)
1738197626030;-3.036218;1.117599;VALID;(-0.052957, 0.019477, 0.998407)
1738197626035;-3.022164;1.136924;VALID;(-0.052712, 0.019814, 0.998413)
