CaptureTime;CalcXEccentricity;CalcYEccentricity;Valid;CombinedGazeOrigin
1744868446355;NaN;NaN;INVALID;
1744868446360;NaN;NaN;INVALID;
1744868446365;NaN;NaN;INVALID;
1744868446370;NaN;NaN;INVALID;
1744868446375;NaN;NaN;INVALID;
1744868446380;NaN;NaN;INVALID;
1744868446385;NaN;NaN;INVALID;
1744868446390;NaN;NaN;INVALID;
1744868446395;NaN;NaN;INVALID;
1744868446400;NaN;NaN;INVALID;
1744868446405;NaN;NaN;INVALID;
1744868446410;NaN;NaN;INVALID;
1744868446415;NaN;NaN;INVALID;
1744868446420;NaN;NaN;INVALID;
1744868446425;NaN;NaN;INVALID;
1744868446430;NaN;NaN;INVALID;
1744868446435;NaN;NaN;INVALID;
1744868446440;NaN;NaN;INVALID;
1744868446445;NaN;NaN;INVALID;
1744868446450;NaN;NaN;INVALID;
1744868446455;NaN;NaN;INVALID;
1744868446460;NaN;NaN;INVALID;
1744868446465;NaN;NaN;INVALID;
1744868446470;NaN;NaN;INVALID;
1744868446475;NaN;NaN;INVALID;
1744868446480;NaN;NaN;INVALID;
1744868446485;NaN;NaN;INVALID;
1744868446490;NaN;NaN;INVALID;
1744868446495;NaN;NaN;INVALID;
1744868446500;NaN;NaN;INVALID;
1744868446505;NaN;NaN;INVALID;
1744868446510;NaN;NaN;INVALID;
1744868446515;-16.475337;-12.665200;VALID;(-0.277238, -0.210659, 0.937423)
1744868446520;-5.714080;-11.139138;VALID;(-0.097707, -0.192268, 0.976466)
1744868446525;-5.489012;-10.972881;VALID;(-0.093922, -0.189503, 0.977378)
1744868446530;-5.375715;-11.465441;VALID;(-0.091833, -0.197937, 0.975904)
1744868446535;-4.709031;-12.021483;VALID;(-0.080307, -0.207606, 0.974911)
1744868446540;-5.611558;-11.797003;VALID;(-0.095737, -0.203506, 0.974382)
1744868446545;NaN;NaN;INVALID;
1744868446550;NaN;NaN;INVALID;
1744868446555;NaN;NaN;INVALID;
1744868446560;NaN;NaN;INVALID;
1744868446565;NaN;NaN;INVALID;
1744868446570;NaN;NaN;INVALID;
1744868446575;NaN;NaN;INVALID;
1744868446580;NaN;NaN;INVALID;
1744868446585;NaN;NaN;INVALID;
1744868446590;NaN;NaN;INVALID;
1744868446595;NaN;NaN;INVALID;
1744868446600;NaN;NaN;INVALID;
1744868446605;NaN;NaN;INVALID;
1744868446610;NaN;NaN;INVALID;
1744868446615;NaN;NaN;INVALID;
1744868446620;NaN;NaN;INVALID;
1744868446625;NaN;NaN;INVALID;
1744868446630;NaN;NaN;INVALID;
1744868446635;NaN;NaN;INVALID;
1744868446640;NaN;NaN;INVALID;
1744868446645;NaN;NaN;INVALID;
1744868446650;NaN;NaN;INVALID;
1744868446655;NaN;NaN;INVALID;
1744868446660;NaN;NaN;INVALID;
1744868446665;NaN;NaN;INVALID;
1744868446670;NaN;NaN;INVALID;
1744868446675;NaN;NaN;INVALID;
1744868446680;NaN;NaN;INVALID;
1744868446685;NaN;NaN;INVALID;
1744868446690;NaN;NaN;INVALID;
1744868446695;NaN;NaN;INVALID;
