CaptureTime;CalcXEccentricity;CalcYEccentricity;Valid;CombinedGazeOrigin
1738047063599;-0.055196;-1.557297;VALID;(-0.000963, -0.027177, 0.999630)
1738047063604;0.007449;-1.493522;VALID;(0.000130, -0.026064, 0.999660)
1738047063609;0.018231;-1.429926;VALID;(0.000318, -0.024954, 0.999689)
1738047063614;0.060637;-1.415006;VALID;(0.001058, -0.024694, 0.999695)
1738047063619;0.075402;-1.397802;VALID;(0.001316, -0.024394, 0.999702)
1738047063624;0.000922;-1.391894;VALID;(0.000016, -0.024291, 0.999705)
1738047063629;0.288954;-1.405134;VALID;(0.005042, -0.024521, 0.999687)
1738047063634;0.586098;-1.393049;VALID;(0.010226, -0.024310, 0.999652)
1738047063639;0.235539;-1.355605;VALID;(0.004110, -0.023657, 0.999712)
1738047063644;0.270702;-1.393323;VALID;(0.004723, -0.024315, 0.999693)
1738047063649;0.030037;-1.369244;VALID;(0.000524, -0.023896, 0.999714)
1738047063654;-0.078159;-1.215962;VALID;(-0.001364, -0.021221, 0.999774)
1738047063659;-0.172377;-1.143072;VALID;(-0.003008, -0.019949, 0.999797)
1738047063664;-0.304513;-0.992956;VALID;(-0.005314, -0.017329, 0.999836)
1738047063669;-0.464921;-0.819726;VALID;(-0.008113, -0.014306, 0.999865)
1738047063674;-0.547489;-0.673078;VALID;(-0.009555, -0.011747, 0.999885)
1738047063679;-0.571683;-0.529000;VALID;(-0.009977, -0.009232, 0.999908)
1738047063684;-0.607579;-0.428217;VALID;(-0.010604, -0.007473, 0.999916)
1738047063689;-0.638688;-0.332445;VALID;(-0.011147, -0.005802, 0.999921)
1738047063694;-0.654902;-0.240959;VALID;(-0.011430, -0.004205, 0.999926)
1738047063699;-0.680407;-0.199828;VALID;(-0.011875, -0.003487, 0.999923)
1738047063704;-0.695291;-0.170873;VALID;(-0.012135, -0.002982, 0.999922)
1738047063709;-0.729720;-0.171905;VALID;(-0.012736, -0.003000, 0.999914)
1738047063714;-0.704725;-0.121732;VALID;(-0.012299, -0.002124, 0.999922)
1738047063719;-0.727863;-0.024399;VALID;(-0.012703, -0.000426, 0.999919)
1738047063724;-0.620818;0.050353;VALID;(-0.010835, 0.000879, 0.999941)
1738047063729;-0.445861;0.061269;VALID;(-0.007782, 0.001069, 0.999969)
1738047063734;-0.295152;0.131962;VALID;(-0.005151, 0.002303, 0.999984)
1738047063739;-0.134131;0.219781;VALID;(-0.002341, 0.003836, 0.999990)
1738047063744;-0.255563;0.181347;VALID;(-0.004460, 0.003165, 0.999985)
1738047063749;-0.239552;0.193424;VALID;(-0.004181, 0.003376, 0.999986)
1738047063754;-0.370513;0.199638;VALID;(-0.006467, 0.003484, 0.999973)
1738047063759;-0.451307;0.251134;VALID;(-0.007877, 0.004383, 0.999959)
1738047063764;-0.050519;0.379622;VALID;(-0.000882, 0.006626, 0.999978)
1738047063769;-0.322037;0.394814;VALID;(-0.005620, 0.006891, 0.999961)
1738047063774;-0.079677;0.442691;VALID;(-0.001391, 0.007726, 0.999969)
1738047063779;-0.336428;0.388354;VALID;(-0.005872, 0.006778, 0.999960)
1738047063784;-0.309517;0.431866;VALID;(-0.005402, 0.007537, 0.999957)
1738047063789;-0.467431;0.386404;VALID;(-0.008158, 0.006744, 0.999944)
1738047063794;-0.676409;0.391442;VALID;(-0.011805, 0.006831, 0.999907)
1738047063799;-0.516347;0.359267;VALID;(-0.009012, 0.006270, 0.999940)
1738047063804;-0.564275;0.287071;VALID;(-0.009848, 0.005010, 0.999939)
1738047063809;-0.801419;-0.215591;VALID;(-0.013987, -0.003762, 0.999895)
1738047063814;-0.719610;0.094505;VALID;(-0.012559, 0.001649, 0.999920)
1738047063819;-0.662260;0.125272;VALID;(-0.011558, 0.002186, 0.999931)
1738047063824;-0.837698;0.246968;VALID;(-0.014620, 0.004310, 0.999884)
1738047063829;-0.723056;0.275934;VALID;(-0.012619, 0.004816, 0.999909)
1738047063834;-0.727635;0.326975;VALID;(-0.012699, 0.005706, 0.999903)
1738047063839;-0.933473;0.394598;VALID;(-0.016291, 0.006886, 0.999844)
1738047063844;-0.914743;0.426213;VALID;(-0.015964, 0.007438, 0.999845)
1738047063849;-0.782211;0.444300;VALID;(-0.013651, 0.007754, 0.999877)
1738047063854;-0.792821;0.415257;VALID;(-0.013837, 0.007247, 0.999878)
1738047063859;-0.456869;0.457830;VALID;(-0.007974, 0.007990, 0.999936)
1738047063864;-0.630575;-0.002075;VALID;(-0.011005, -0.000036, 0.999939)
1738047063869;-0.945384;0.014037;VALID;(-0.016499, 0.000245, 0.999864)
1738047063874;-0.954177;0.033904;VALID;(-0.016653, 0.000592, 0.999861)
1738047063879;-0.659080;0.085144;VALID;(-0.011503, 0.001486, 0.999933)
1738047063884;-0.684399;0.076592;VALID;(-0.011945, 0.001337, 0.999928)
1738047063889;-0.664445;0.089408;VALID;(-0.011596, 0.001560, 0.999932)
1738047063894;-0.728639;0.050005;VALID;(-0.012717, 0.000873, 0.999919)
1738047063899;-0.800113;-0.000977;VALID;(-0.013964, -0.000017, 0.999903)
1738047063904;-0.847487;-0.061733;VALID;(-0.014791, -0.001077, 0.999890)
1738047063909;-0.971508;0.002695;VALID;(-0.016955, 0.000047, 0.999856)
1738047063914;-0.997392;0.009584;VALID;(-0.017407, 0.000167, 0.999849)
1738047063919;-1.151626;0.044321;VALID;(-0.020098, 0.000773, 0.999798)
1738047063924;-1.096639;0.087796;VALID;(-0.019139, 0.001532, 0.999816)
1738047063929;-0.950184;0.050258;VALID;(-0.016583, 0.000877, 0.999862)
1738047063934;-1.062056;0.082988;VALID;(-0.018535, 0.001448, 0.999827)
1738047063939;-0.959739;-0.007735;VALID;(-0.016750, -0.000135, 0.999860)
1738047063944;-1.121743;0.004999;VALID;(-0.019577, 0.000087, 0.999808)
1738047063949;-1.002388;-0.007638;VALID;(-0.017494, -0.000133, 0.999847)
1738047063954;-1.014397;0.011618;VALID;(-0.017704, 0.000203, 0.999843)
1738047063959;-0.958173;-0.000920;VALID;(-0.016723, -0.000016, 0.999860)
1738047063964;-0.965631;0.022299;VALID;(-0.016853, 0.000389, 0.999858)
1738047063969;-1.447804;-0.221591;VALID;(-0.025266, -0.003866, 0.999673)
1738047063974;-0.980618;0.059443;VALID;(-0.017114, 0.001037, 0.999853)
1738047063979;-1.050746;0.026413;VALID;(-0.018338, 0.000461, 0.999832)
1738047063984;-1.552095;-0.242113;VALID;(-0.027086, -0.004224, 0.999624)
1738047063989;-1.151868;0.022895;VALID;(-0.020103, 0.000400, 0.999798)
1738047063994;-1.211944;-0.009598;VALID;(-0.021151, -0.000167, 0.999776)
1738047063999;-1.196480;-0.015518;VALID;(-0.020881, -0.000271, 0.999782)
1738047064004;-1.215597;-0.064050;VALID;(-0.021215, -0.001118, 0.999774)
1738047064009;-1.193596;-0.074068;VALID;(-0.020831, -0.001292, 0.999782)
1738047064014;-1.224361;-0.031931;VALID;(-0.021368, -0.000557, 0.999772)
1738047064019;-1.208996;-0.053790;VALID;(-0.021099, -0.000939, 0.999777)
1738047064024;-1.202092;-0.055808;VALID;(-0.020979, -0.000974, 0.999780)
1738047064029;-1.197520;-0.016698;VALID;(-0.020899, -0.000291, 0.999782)
1738047064034;-1.190731;-0.029518;VALID;(-0.020781, -0.000515, 0.999784)
1738047064039;-1.124845;-0.018153;VALID;(-0.019631, -0.000317, 0.999807)
1738047064044;-1.182407;-0.069856;VALID;(-0.020635, -0.001219, 0.999786)
1738047064049;-1.236753;-0.128942;VALID;(-0.021584, -0.002250, 0.999765)
1738047064054;-1.226357;-0.136393;VALID;(-0.021402, -0.002380, 0.999768)
1738047064059;-1.176855;-0.098555;VALID;(-0.020539, -0.001720, 0.999788)
1738047064064;-1.196381;-0.130296;VALID;(-0.020879, -0.002274, 0.999779)
1738047064069;-1.599112;-0.399763;VALID;(-0.027905, -0.006974, 0.999586)
1738047064074;-1.628526;-0.442424;VALID;(-0.028418, -0.007719, 0.999566)
1738047064079;-1.184686;-0.190326;VALID;(-0.020675, -0.003321, 0.999781)
1738047064084;-1.192692;-0.238526;VALID;(-0.020815, -0.004162, 0.999775)
1738047064089;-1.212038;-0.250173;VALID;(-0.021152, -0.004365, 0.999767)
1738047064094;-1.222055;-0.264273;VALID;(-0.021327, -0.004611, 0.999762)
1738047064099;-1.597556;-0.526783;VALID;(-0.027878, -0.009190, 0.999569)
1738047064104;-1.247716;-0.335463;VALID;(-0.021775, -0.005854, 0.999746)
1738047064109;-1.238967;-0.308676;VALID;(-0.021622, -0.005386, 0.999752)
1738047064114;-1.546783;-0.496860;VALID;(-0.026992, -0.008669, 0.999598)
1738047064119;-1.620364;-0.530604;VALID;(-0.028276, -0.009257, 0.999557)
1738047064124;-1.659774;-0.551915;VALID;(-0.028963, -0.009629, 0.999534)
1738047064129;-1.248205;-0.311523;VALID;(-0.021783, -0.005436, 0.999748)
1738047064134;-1.624991;-0.501463;VALID;(-0.028357, -0.008749, 0.999560)
1738047064139;-1.669781;-0.518418;VALID;(-0.029138, -0.009044, 0.999535)
1738047064144;-1.608623;-0.520501;VALID;(-0.028071, -0.009081, 0.999565)
1738047064149;-1.195428;-0.257597;VALID;(-0.020862, -0.004495, 0.999772)
1738047064154;-1.186025;-0.232936;VALID;(-0.020698, -0.004065, 0.999778)
1738047064159;-1.591163;-0.423754;VALID;(-0.027767, -0.007393, 0.999587)
1738047064164;-1.306781;-0.254679;VALID;(-0.022805, -0.004444, 0.999730)
1738047064169;-1.308945;-0.272028;VALID;(-0.022843, -0.004747, 0.999728)
1738047064174;-1.318487;-0.290254;VALID;(-0.023010, -0.005065, 0.999722)
1738047064179;-1.338090;-0.288066;VALID;(-0.023352, -0.005026, 0.999715)
1738047064184;-1.315372;-0.316170;VALID;(-0.022955, -0.005517, 0.999721)
1738047064189;-1.378306;-0.340217;VALID;(-0.024053, -0.005936, 0.999693)
1738047064194;-1.384508;-0.356143;VALID;(-0.024161, -0.006214, 0.999689)
1738047064199;-1.382075;-0.397474;VALID;(-0.024119, -0.006935, 0.999685)
1738047064204;-1.262556;-0.365686;VALID;(-0.022034, -0.006381, 0.999737)
1738047064209;-1.279638;-0.356950;VALID;(-0.022332, -0.006228, 0.999731)
1738047064214;-1.269385;-0.332475;VALID;(-0.022153, -0.005801, 0.999738)
1738047064219;-1.269729;-0.340604;VALID;(-0.022159, -0.005943, 0.999737)
1738047064224;-1.260278;-0.346086;VALID;(-0.021994, -0.006039, 0.999740)
1738047064229;-1.279433;-0.308153;VALID;(-0.022328, -0.005377, 0.999736)
1738047064234;-1.201059;-0.339716;VALID;(-0.020961, -0.005928, 0.999763)
1738047064239;-1.132279;-0.335515;VALID;(-0.019760, -0.005855, 0.999788)
1738047064244;-1.646338;-0.649704;VALID;(-0.028728, -0.011335, 0.999523)
1738047064249;-1.452490;-0.370022;VALID;(-0.025348, -0.006456, 0.999658)
1738047064254;-1.416334;-0.397621;VALID;(-0.024717, -0.006938, 0.999670)
1738047064259;-1.251413;-0.434544;VALID;(-0.021839, -0.007582, 0.999733)
1738047064264;-1.224413;-0.405658;VALID;(-0.021368, -0.007078, 0.999747)
1738047064269;-1.208540;-0.413897;VALID;(-0.021091, -0.007222, 0.999751)
1738047064274;-1.217959;-0.423449;VALID;(-0.021255, -0.007389, 0.999747)
1738047064279;-1.203149;-0.431212;VALID;(-0.020997, -0.007524, 0.999751)
