CaptureTime;CalcXEccentricity;CalcYEccentricity;CombinedGazeForward;Valid
1720562852909;-7.222567;0.595021;(-0.125717, 0.010302, 0.992013);VALID
1720562852914;-7.258399;0.595333;(-0.126338, 0.010307, 0.991934);VALID
1720562852919;-7.265471;0.594859;(-0.126460, 0.010299, 0.991918);VALID
1720562852924;-7.262351;0.605451;(-0.126406, 0.010482, 0.991923);VALID
1720562852929;-7.326381;0.630607;(-0.127514, 0.010916, 0.991777);VALID
1720562852934;-7.309527;0.651792;(-0.127221, 0.011283, 0.991810);VALID
1720562852939;-7.308378;0.603962;(-0.127203, 0.010455, 0.991822);VALID
1720562852944;-7.366022;0.593375;(-0.128201, 0.010271, 0.991695);VALID
1720562852949;-7.457052;0.592601;(-0.129776, 0.010255, 0.991490);VALID
1720562852954;-7.344609;0.577981;(-0.127830, 0.010005, 0.991746);VALID
1720562852959;-7.194396;0.644538;(-0.125228, 0.011161, 0.992065);VALID
1720562852964;-7.162922;0.709257;(-0.124682, 0.012282, 0.992121);VALID
1720562852969;-7.029360;0.754768;(-0.122368, 0.013074, 0.992399);VALID
1720562852974;-6.957812;0.761596;(-0.121128, 0.013194, 0.992549);VALID
1720562852979;-6.885741;0.799272;(-0.119878, 0.013849, 0.992692);VALID
1720562852984;-6.858021;0.839935;(-0.119397, 0.014554, 0.992740);VALID
1720562852989;-6.818937;0.875031;(-0.118719, 0.015164, 0.992812);VALID
1720562852994;-6.801907;0.871776;(-0.118424, 0.015108, 0.992848);VALID
1720562852999;-6.775402;0.854530;(-0.117965, 0.014810, 0.992907);VALID
1720562853004;-6.790454;0.948397;(-0.118223, 0.016436, 0.992851);VALID
1720562853009;-6.756884;0.918081;(-0.117642, 0.015912, 0.992929);VALID
1720562853014;-6.781700;0.915041;(-0.118072, 0.015858, 0.992878);VALID
1720562853019;-6.762859;0.914783;(-0.117746, 0.015854, 0.992917);VALID
1720562853024;-6.737719;0.880786;(-0.117311, 0.015266, 0.992978);VALID
1720562853029;-6.727020;0.858770;(-0.117126, 0.014885, 0.993006);VALID
1720562853034;-6.737135;0.895358;(-0.117300, 0.015518, 0.992975);VALID
1720562853039;-6.735532;0.924074;(-0.117272, 0.016016, 0.992971);VALID
1720562853044;-6.766742;0.997213;(-0.117810, 0.017283, 0.992886);VALID
1720562853049;-6.747077;0.946107;(-0.117471, 0.016398, 0.992941);VALID
1720562853054;-6.728409;0.871370;(-0.117150, 0.015103, 0.992999);VALID
1720562853059;-6.772141;0.924256;(-0.117906, 0.016018, 0.992896);VALID
1720562853064;-6.721841;0.823653;(-0.117037, 0.014276, 0.993025);VALID
1720562853069;-6.743164;0.905447;(-0.117405, 0.015693, 0.992960);VALID
1720562853074;-6.757488;0.988761;(-0.117650, 0.017136, 0.992907);VALID
1720562853079;-6.759701;1.002824;(-0.117688, 0.017380, 0.992899);VALID
1720562853084;-6.755839;0.967580;(-0.117622, 0.016769, 0.992917);VALID
1720562853089;-6.763639;0.941388;(-0.117758, 0.016315, 0.992908);VALID
1720562853094;-6.766704;0.943280;(-0.117811, 0.016348, 0.992901);VALID
1720562853099;-6.722899;0.856932;(-0.117055, 0.014853, 0.993014);VALID
1720562853104;-6.795629;0.898104;(-0.118314, 0.015564, 0.992854);VALID
1720562853109;-6.818412;0.805068;(-0.118712, 0.013951, 0.992831);VALID
1720562853114;-6.888527;0.876066;(-0.119924, 0.015179, 0.992667);VALID
1720562853119;-6.869603;0.820651;(-0.119598, 0.014220, 0.992721);VALID
1720562853124;-6.920569;0.808549;(-0.120481, 0.014009, 0.992617);VALID
1720562853129;-6.958338;0.872959;(-0.121134, 0.015123, 0.992521);VALID
1720562853134;-6.936544;0.793278;(-0.120759, 0.013744, 0.992587);VALID
1720562853139;-6.970740;0.750205;(-0.121352, 0.012996, 0.992524);VALID
1720562853144;-6.988904;0.760700;(-0.121667, 0.013178, 0.992484);VALID
1720562853149;-7.016862;0.755719;(-0.122151, 0.013091, 0.992425);VALID
1720562853154;-7.033445;0.739279;(-0.122439, 0.012805, 0.992394);VALID
1720562853159;-7.102264;0.696632;(-0.123632, 0.012065, 0.992255);VALID
1720562853164;-7.116290;0.676524;(-0.123875, 0.011716, 0.992229);VALID
1720562853169;-7.143539;0.711841;(-0.124346, 0.012327, 0.992162);VALID
1720562853174;-7.191076;0.640122;(-0.125171, 0.011084, 0.992073);VALID
1720562853179;-7.190091;0.617421;(-0.125155, 0.010691, 0.992080);VALID
1720562853184;-7.171594;0.654104;(-0.124833, 0.011327, 0.992113);VALID
1720562853189;-7.203481;0.625343;(-0.125386, 0.010828, 0.992049);VALID
1720562853194;-7.235020;0.665806;(-0.125931, 0.011528, 0.991972);VALID
1720562853199;-7.259772;0.659578;(-0.126360, 0.011419, 0.991919);VALID
1720562853204;-7.267623;0.698603;(-0.126495, 0.012095, 0.991894);VALID
1720562853209;-7.253747;0.701176;(-0.126255, 0.012140, 0.991924);VALID
1720562853214;-7.291118;0.683009;(-0.126902, 0.011824, 0.991845);VALID
1720562853219;-7.282110;0.685100;(-0.126746, 0.011861, 0.991864);VALID
1720562853224;-7.278522;0.655701;(-0.126685, 0.011352, 0.991878);VALID
1720562853229;-7.272037;0.652931;(-0.126572, 0.011304, 0.991893);VALID
1720562853234;-7.297073;0.609081;(-0.127007, 0.010544, 0.991846);VALID
1720562853239;-7.301092;0.608815;(-0.127076, 0.010539, 0.991837);VALID
1720562853244;-7.338377;0.706865;(-0.127719, 0.012236, 0.991735);VALID
1720562853249;-7.342070;0.587993;(-0.127786, 0.010178, 0.991750);VALID
1720562853254;-7.374620;0.595702;(-0.128350, 0.010311, 0.991675);VALID
1720562853259;-7.410222;0.658975;(-0.128964, 0.011405, 0.991584);VALID
1720562853264;-7.435513;0.683708;(-0.129401, 0.011832, 0.991522);VALID
1720562853269;-7.436238;0.620990;(-0.129415, 0.010747, 0.991532);VALID
1720562853274;-7.446499;0.630896;(-0.129593, 0.010918, 0.991507);VALID
1720562853279;-7.470767;0.622896;(-0.130013, 0.010779, 0.991454);VALID
1720562853284;-7.505219;0.614877;(-0.130609, 0.010639, 0.991377);VALID
1720562853289;-7.493341;0.584212;(-0.130404, 0.010109, 0.991409);VALID
1720562853294;-7.476486;0.559177;(-0.130113, 0.009676, 0.991452);VALID
1720562853299;-7.667654;0.657986;(-0.133418, 0.011381, 0.990995);VALID
1720562853304;-8.030527;0.642501;(-0.139692, 0.011104, 0.990133);VALID
1720562853309;-8.405799;0.561963;(-0.146176, 0.009703, 0.989211);VALID
1720562853314;-8.609337;0.474955;(-0.149691, 0.008196, 0.988699);VALID
1720562853319;-8.722838;0.478732;(-0.151650, 0.008259, 0.988400);VALID
1720562853325;-8.765099;0.459441;(-0.152379, 0.007925, 0.988290);VALID
1720562853330;-8.825163;0.473945;(-0.153415, 0.008174, 0.988128);VALID
1720562853335;-8.893066;0.543015;(-0.154584, 0.009363, 0.987935);VALID
1720562853340;-8.990268;0.573349;(-0.156259, 0.009884, 0.987667);VALID
1720562853345;-8.988146;0.560852;(-0.156223, 0.009668, 0.987675);VALID
1720562853350;-8.981568;0.678555;(-0.156106, 0.011698, 0.987671);VALID
1720562853355;-9.042359;0.607282;(-0.157156, 0.010467, 0.987518);VALID
1720562853360;-9.060867;0.643611;(-0.157474, 0.011093, 0.987461);VALID
1720562853365;-9.136937;0.634468;(-0.158785, 0.010933, 0.987253);VALID
1720562853370;-9.187800;0.627221;(-0.159662, 0.010806, 0.987113);VALID
1720562853375;-9.233063;0.616220;(-0.160442, 0.010616, 0.986988);VALID
1720562853380;-9.235311;0.647829;(-0.160480, 0.011160, 0.986976);VALID
1720562853385;-9.268126;0.667548;(-0.161044, 0.011499, 0.986880);VALID
1720562853390;-9.130549;0.443825;(-0.158680, 0.007648, 0.987301);VALID
1720562853395;-9.318531;0.623976;(-0.161914, 0.010747, 0.986746);VALID
1720562853400;-9.341009;0.625933;(-0.162301, 0.010780, 0.986683);VALID
1720562853405;-9.345403;0.635051;(-0.162376, 0.010936, 0.986668);VALID
1720562853410;-9.301539;0.649716;(-0.161620, 0.011190, 0.986790);VALID
1720562853415;-9.366596;0.585310;(-0.162743, 0.010079, 0.986617);VALID
1720562853420;-9.384601;0.602032;(-0.163052, 0.010367, 0.986563);VALID
1720562853425;-9.393738;0.628717;(-0.163209, 0.010826, 0.986532);VALID
1720562853430;-9.272584;0.729500;(-0.161119, 0.012565, 0.986855);VALID
1720562853435;-9.322949;0.511552;(-0.161993, 0.008810, 0.986753);VALID
1720562853440;-9.398563;0.594437;(-0.163293, 0.010235, 0.986525);VALID
1720562853445;-9.361772;0.542205;(-0.162661, 0.009337, 0.986638);VALID
1720562853450;-9.352048;0.473164;(-0.162495, 0.008148, 0.986676);VALID
1720562853455;-9.315042;0.470904;(-0.161858, 0.008110, 0.986781);VALID
1720562853460;-9.297288;0.478806;(-0.161552, 0.008247, 0.986830);VALID
1720562853465;-9.311857;0.482380;(-0.161803, 0.008308, 0.986788);VALID
1720562853470;-9.327162;0.492807;(-0.162066, 0.008487, 0.986744);VALID
1720562853475;-9.309039;0.500293;(-0.161754, 0.008617, 0.986794);VALID
1720562853480;-9.315489;0.518626;(-0.161864, 0.008932, 0.986773);VALID
1720562853485;-9.349169;0.499478;(-0.162445, 0.008602, 0.986680);VALID
1720562853490;-9.403419;0.506762;(-0.163379, 0.008726, 0.986525);VALID
1720562853495;-9.415540;0.496579;(-0.163588, 0.008550, 0.986492);VALID
1720562853500;-9.421644;0.491882;(-0.163693, 0.008469, 0.986475);VALID
1720562853505;-9.264511;0.570576;(-0.160985, 0.009828, 0.986908);VALID
1720562853510;-9.436771;0.486369;(-0.163953, 0.008374, 0.986433);VALID
1720562853515;-9.287790;0.607171;(-0.161385, 0.010458, 0.986836);VALID
1720562853520;-9.342811;0.561295;(-0.162334, 0.009666, 0.986689);VALID
1720562853525;-9.331239;0.581911;(-0.162134, 0.010022, 0.986718);VALID
1720562853530;-9.343657;0.577497;(-0.162348, 0.009945, 0.986684);VALID
1720562853535;-9.369698;0.575101;(-0.162796, 0.009903, 0.986610);VALID
1720562853540;-9.458013;0.594674;(-0.164316, 0.010238, 0.986355);VALID
1720562853545;-9.436440;0.606156;(-0.163945, 0.010436, 0.986414);VALID
1720562853550;-9.442037;0.601435;(-0.164041, 0.010355, 0.986399);VALID
1720562853555;-9.451423;0.508238;(-0.164205, 0.008750, 0.986387);VALID
1720562853560;-9.436348;0.484783;(-0.163946, 0.008346, 0.986434);VALID
1720562853565;-9.492806;0.558824;(-0.164916, 0.009620, 0.986261);VALID
1720562853570;-9.470959;0.534183;(-0.164541, 0.009196, 0.986327);VALID
1720562853575;-9.564736;0.519450;(-0.166155, 0.008940, 0.986059);VALID
1720562853580;-9.534120;0.544186;(-0.165628, 0.009367, 0.986144);VALID
1720562853585;-9.527138;0.576346;(-0.165507, 0.009920, 0.986159);VALID
1720562853590;-9.590091;0.587824;(-0.166590, 0.010116, 0.985974);VALID
1720562853595;-9.625479;0.539133;(-0.167200, 0.009277, 0.985879);VALID
1720562853600;-9.629913;0.616394;(-0.167274, 0.010606, 0.985853);VALID
1720562853605;-9.616038;0.626842;(-0.167035, 0.010787, 0.985892);VALID
1720562853610;-9.594656;0.626373;(-0.166667, 0.010779, 0.985954);VALID
1720562853615;-9.943767;0.522368;(-0.172675, 0.008980, 0.984938);VALID
1720562853620;-9.749438;0.650175;(-0.169329, 0.011184, 0.985496);VALID
1720562853625;-9.969702;0.521051;(-0.173120, 0.008957, 0.984860);VALID
1720562853630;-9.923496;0.554795;(-0.172325, 0.009538, 0.984994);VALID
1720562853635;-9.994910;0.467826;(-0.173555, 0.008041, 0.984791);VALID
1720562853640;-9.803437;0.572616;(-0.170260, 0.009848, 0.985350);VALID
1720562853645;-9.815065;0.508180;(-0.170462, 0.008739, 0.985326);VALID
1720562853650;-9.772626;0.504187;(-0.169732, 0.008672, 0.985452);VALID
1720562853655;-9.756578;0.482237;(-0.169457, 0.008295, 0.985503);VALID
1720562853660;-10.094381;0.366297;(-0.175267, 0.006294, 0.984501);VALID
1720562853665;-10.107426;0.364418;(-0.175491, 0.006262, 0.984461);VALID
1720562853670;-9.998151;0.466485;(-0.173611, 0.008018, 0.984782);VALID
1720562853675;-10.115791;0.399105;(-0.175634, 0.006857, 0.984432);VALID
1720562853680;-9.825937;0.542336;(-0.170648, 0.009327, 0.985288);VALID
1720562853685;-10.158147;0.399449;(-0.176362, 0.006862, 0.984302);VALID
1720562853690;-9.920546;0.543484;(-0.172275, 0.009344, 0.985005);VALID
1720562853695;-10.170022;0.390151;(-0.176566, 0.006702, 0.984266);VALID
1720562853700;-9.864032;0.601576;(-0.171302, 0.010344, 0.985164);VALID
1720562853705;-9.891108;0.598911;(-0.171767, 0.010297, 0.985084);VALID
1720562853710;-9.910230;0.550050;(-0.172097, 0.009457, 0.985035);VALID
1720562853715;-9.977732;0.545867;(-0.173258, 0.009383, 0.984832);VALID
1720562853720;-9.956777;0.521685;(-0.172898, 0.008968, 0.984899);VALID
1720562853725;-9.843257;0.593141;(-0.170945, 0.010200, 0.985228);VALID
1720562853730;-9.851240;0.584176;(-0.171082, 0.010045, 0.985206);VALID
1720562853735;-9.877394;0.585060;(-0.171532, 0.010060, 0.985127);VALID
1720562853740;-10.332250;0.520241;(-0.179349, 0.008933, 0.983745);VALID
1720562853745;-10.310102;0.474424;(-0.178970, 0.008146, 0.983821);VALID
1720562853750;-10.398134;0.520954;(-0.180480, 0.008943, 0.983538);VALID
1720562853755;-10.387197;0.520763;(-0.180292, 0.008940, 0.983573);VALID
1720562853760;-10.395137;0.510965;(-0.180429, 0.008772, 0.983549);VALID
1720562853765;-10.400484;0.530311;(-0.180520, 0.009103, 0.983529);VALID
1720562853770;-10.437280;0.514468;(-0.181152, 0.008830, 0.983416);VALID
1720562853775;-10.458776;0.530105;(-0.181521, 0.009098, 0.983345);VALID
1720562853780;-10.467632;0.531130;(-0.181673, 0.009116, 0.983317);VALID
1720562853785;-10.441707;0.581786;(-0.181226, 0.009986, 0.983391);VALID
1720562853790;-10.554280;0.598735;(-0.183157, 0.010273, 0.983030);VALID
1720562853795;-10.613381;0.583021;(-0.184172, 0.010001, 0.982843);VALID
1720562853800;-10.624304;0.579418;(-0.184359, 0.009939, 0.982809);VALID
1720562853805;-10.524746;0.556664;(-0.182652, 0.009552, 0.983131);VALID
1720562853810;-10.341081;0.644126;(-0.179497, 0.011059, 0.983696);VALID
1720562853815;-10.278583;0.699219;(-0.178422, 0.012008, 0.983881);VALID
1720562853820;-10.467071;0.709259;(-0.181657, 0.012173, 0.983287);VALID
1720562853825;-10.651957;0.593883;(-0.184833, 0.010186, 0.982717);VALID
1720562853830;-10.792050;0.621263;(-0.187234, 0.010651, 0.982258);VALID
1720562853835;-10.827030;0.602822;(-0.187835, 0.010334, 0.982146);VALID
1720562853840;-10.842335;0.632795;(-0.188096, 0.010847, 0.982091);VALID
1720562853845;-10.836599;0.629545;(-0.187998, 0.010792, 0.982110);VALID
1720562853850;-10.885472;0.625909;(-0.188836, 0.010727, 0.981950);VALID
1720562853855;-10.876649;0.593484;(-0.188686, 0.010172, 0.981985);VALID
1720562853860;-10.855930;0.604927;(-0.188330, 0.010369, 0.982051);VALID
1720562853865;-10.895040;0.609629;(-0.189000, 0.010448, 0.981922);VALID
1720562853870;-10.825329;0.604320;(-0.187806, 0.010360, 0.982152);VALID
1720562853875;-11.058305;0.566622;(-0.191799, 0.009706, 0.981386);VALID
1720562853880;-11.230286;0.597380;(-0.194743, 0.010226, 0.980801);VALID
1720562853885;-11.322399;0.649330;(-0.196317, 0.011112, 0.980478);VALID
1720562853890;-11.441404;0.683503;(-0.198352, 0.011692, 0.980061);VALID
1720562853895;-11.514451;0.721570;(-0.199600, 0.012340, 0.979800);VALID
1720562853900;-11.565817;0.812358;(-0.200474, 0.013890, 0.979601);VALID
1720562853905;-11.592295;0.814458;(-0.200927, 0.013925, 0.979507);VALID
1720562853910;-11.748167;0.801496;(-0.203591, 0.013695, 0.978960);VALID
1720562853915;-11.726801;0.869419;(-0.203223, 0.014857, 0.979020);VALID
1720562853920;-11.812635;0.861685;(-0.204690, 0.014720, 0.978716);VALID
1720562853925;-11.808872;0.886710;(-0.204624, 0.015148, 0.978723);VALID
1720562853930;-11.821415;0.892724;(-0.204838, 0.015250, 0.978677);VALID
1720562853935;-11.824356;0.921063;(-0.204887, 0.015734, 0.978659);VALID
1720562853940;-11.814439;0.935437;(-0.204717, 0.015980, 0.978691);VALID
1720562853945;-11.802481;0.981259;(-0.204510, 0.016763, 0.978721);VALID
1720562853950;-11.914694;0.962396;(-0.206427, 0.016434, 0.978324);VALID
1720562853955;-11.899819;0.987307;(-0.206172, 0.016861, 0.978371);VALID
1720562853960;-11.965112;1.018299;(-0.207285, 0.017386, 0.978126);VALID
1720562853965;-11.895690;1.047710;(-0.206098, 0.017892, 0.978368);VALID
1720562853970;-11.871312;1.037962;(-0.205682, 0.017728, 0.978458);VALID
1720562853975;-11.983015;1.021289;(-0.207590, 0.017436, 0.978061);VALID
1720562853980;-11.968725;1.049587;(-0.207344, 0.017920, 0.978104);VALID
1720562853985;-11.982735;1.054305;(-0.207583, 0.017999, 0.978052);VALID
1720562853990;-12.021293;1.032378;(-0.208243, 0.017622, 0.977918);VALID
1720562853995;-12.032555;1.027192;(-0.208435, 0.017533, 0.977879);VALID
1720562854000;-12.051370;1.010841;(-0.208758, 0.017253, 0.977815);VALID
1720562854005;-12.030966;1.040779;(-0.208407, 0.017765, 0.977881);VALID
1720562854010;-12.063975;1.058953;(-0.208970, 0.018073, 0.977755);VALID
1720562854015;-12.090762;1.083337;(-0.209425, 0.018487, 0.977650);VALID
1720562854020;-12.123885;1.096292;(-0.209989, 0.018706, 0.977525);VALID
1720562854025;-12.127787;1.126737;(-0.210054, 0.019225, 0.977501);VALID
1720562854030;-12.145172;1.149824;(-0.210349, 0.019618, 0.977430);VALID
1720562854035;-12.158787;1.121961;(-0.210583, 0.019142, 0.977389);VALID
1720562854040;-12.154063;1.105185;(-0.210504, 0.018856, 0.977411);VALID
1720562854045;-12.021936;1.004243;(-0.208256, 0.017142, 0.977924);VALID
1720562854050;-12.176240;1.179871;(-0.210877, 0.020128, 0.977305);VALID
1720562854055;-12.186274;1.159862;(-0.211049, 0.019786, 0.977275);VALID
1720562854060;-12.200310;1.153522;(-0.211289, 0.019677, 0.977226);VALID
1720562854065;-12.211111;1.242857;(-0.211467, 0.021200, 0.977155);VALID
1720562854070;-12.220277;1.264132;(-0.211622, 0.021562, 0.977114);VALID
1720562854075;-12.204115;1.236580;(-0.211348, 0.021093, 0.977183);VALID
1720562854080;-12.211030;1.218757;(-0.211467, 0.020789, 0.977164);VALID
1720562854085;-12.230620;1.213963;(-0.211802, 0.020705, 0.977093);VALID
1720562854090;-12.212262;1.207128;(-0.211489, 0.020590, 0.977163);VALID
1720562854095;-12.204374;1.170596;(-0.211357, 0.019968, 0.977205);VALID
1720562854100;-12.250456;1.115311;(-0.212147, 0.019022, 0.977053);VALID
1720562854105;-12.258005;1.126930;(-0.212275, 0.019219, 0.977021);VALID
1720562854110;-12.270726;1.127167;(-0.212492, 0.019222, 0.976974);VALID
1720562854115;-12.274233;1.123253;(-0.212552, 0.019155, 0.976962);VALID
1720562854120;-12.300105;1.119641;(-0.212993, 0.019092, 0.976867);VALID
1720562854125;-12.310762;1.107455;(-0.213176, 0.018883, 0.976831);VALID
1720562854130;-12.327159;1.080424;(-0.213457, 0.018421, 0.976779);VALID
1720562854135;-12.339745;1.035560;(-0.213675, 0.017656, 0.976745);VALID
1720562854140;-12.341853;1.023850;(-0.213712, 0.017456, 0.976741);VALID
1720562854145;-12.380603;1.026426;(-0.214372, 0.017497, 0.976595);VALID
1720562854150;-12.380590;1.017088;(-0.214372, 0.017338, 0.976598);VALID
1720562854155;-12.409859;1.026410;(-0.214871, 0.017495, 0.976486);VALID
1720562854160;-12.374782;1.072337;(-0.214270, 0.018280, 0.976604);VALID
1720562854165;-12.360946;1.071380;(-0.214034, 0.018265, 0.976656);VALID
1720562854170;-12.348905;1.069054;(-0.213829, 0.018226, 0.976701);VALID
1720562854175;-12.326503;1.071688;(-0.213447, 0.018272, 0.976784);VALID
1720562854180;-12.302235;1.074942;(-0.213033, 0.018330, 0.976873);VALID
1720562854185;-12.388199;1.039181;(-0.214501, 0.017714, 0.976563);VALID
1720562854190;-12.343048;1.077437;(-0.213728, 0.018369, 0.976720);VALID
1720562854195;-12.329218;1.059968;(-0.213494, 0.018072, 0.976777);VALID
1720562854200;-12.116878;1.051582;(-0.209873, 0.017944, 0.977564);VALID
1720562854205;-10.726806;1.089070;(-0.186094, 0.018675, 0.982355);VALID
1720562854210;-10.474859;1.127054;(-0.181770, 0.019342, 0.983151);VALID
1720562854215;-10.061321;1.163890;(-0.174667, 0.020000, 0.984424);VALID
1720562854220;-10.538339;1.083110;(-0.182862, 0.018584, 0.982963);VALID
1720562854225;-10.461766;1.046766;(-0.181550, 0.017965, 0.983218);VALID
1720562854230;-10.359782;1.079136;(-0.179798, 0.018526, 0.983529);VALID
1720562854235;-10.318668;1.122965;(-0.179090, 0.019281, 0.983644);VALID
1720562854240;-10.339412;1.118339;(-0.179446, 0.019201, 0.983581);VALID
1720562854245;-10.268936;1.088021;(-0.178238, 0.018684, 0.983810);VALID
1720562854250;-10.189666;1.094954;(-0.176876, 0.018808, 0.984053);VALID
1720562854255;-10.122652;1.067314;(-0.175726, 0.018337, 0.984268);VALID
1720562854260;-10.076711;1.066998;(-0.174937, 0.018334, 0.984409);VALID
1720562854265;-10.201161;1.043238;(-0.177076, 0.017919, 0.984034);VALID
1720562854270;-9.994031;0.980256;(-0.173521, 0.016848, 0.984686);VALID
1720562854275;-9.897713;1.044127;(-0.171862, 0.017951, 0.984958);VALID
1720562854280;-9.892681;1.128778;(-0.171771, 0.019407, 0.984946);VALID
1720562854285;-9.733474;1.072526;(-0.169036, 0.018449, 0.985437);VALID
1720562854290;-9.743006;1.081325;(-0.169200, 0.018599, 0.985406);VALID
1720562854295;-9.576920;1.154706;(-0.166339, 0.019871, 0.985869);VALID
1720562854300;-9.531043;1.157256;(-0.165549, 0.019918, 0.986000);VALID
1720562854305;-9.353047;1.150385;(-0.162486, 0.019810, 0.986512);VALID
1720562854310;-9.561638;1.079859;(-0.166080, 0.018584, 0.985937);VALID
1720562854315;-9.641907;1.072908;(-0.167461, 0.018460, 0.985706);VALID
1720562854320;-9.482542;1.071088;(-0.164719, 0.018438, 0.986168);VALID
1720562854325;-9.493137;1.119512;(-0.164899, 0.019270, 0.986122);VALID
1720562854330;-9.459347;1.107551;(-0.164318, 0.019066, 0.986223);VALID
1720562854335;-9.425635;1.086267;(-0.163739, 0.018702, 0.986327);VALID
1720562854340;-9.608398;1.244677;(-0.166875, 0.021417, 0.985745);VALID
1720562854345;-9.700811;1.000304;(-0.168478, 0.017208, 0.985555);VALID
1720562854350;-9.695460;0.947221;(-0.168389, 0.016295, 0.985586);VALID
1720562854355;-9.710179;1.003303;(-0.168639, 0.017259, 0.985527);VALID
1720562854360;-9.611887;0.777162;(-0.166958, 0.013373, 0.985873);VALID
1720562854365;-9.651790;0.840322;(-0.167642, 0.014458, 0.985742);VALID
1720562854370;-9.603714;0.958392;(-0.166810, 0.016492, 0.985851);VALID
1720562854375;-9.503290;0.885849;(-0.165085, 0.015248, 0.986162);VALID
1720562854380;-9.504074;1.009383;(-0.165093, 0.017374, 0.986125);VALID
1720562854385;-9.451540;0.897607;(-0.164194, 0.015453, 0.986307);VALID
1720562854390;-9.441751;0.909589;(-0.164025, 0.015660, 0.986332);VALID
1720562854395;-9.427045;0.882896;(-0.163773, 0.015201, 0.986381);VALID
1720562854400;-9.381983;0.817428;(-0.163000, 0.014076, 0.986526);VALID
1720562854405;-9.340274;0.798060;(-0.162282, 0.013744, 0.986649);VALID
1720562854410;-9.325332;0.811847;(-0.162024, 0.013982, 0.986688);VALID
1720562854415;-9.282846;0.760305;(-0.161295, 0.013096, 0.986819);VALID
1720562854420;-9.409523;0.741583;(-0.163477, 0.012769, 0.986465);VALID
1720562854425;-9.330757;0.855050;(-0.162116, 0.014725, 0.986662);VALID
1720562854430;-9.343960;0.802149;(-0.162345, 0.013814, 0.986637);VALID
1720562854435;-9.513424;0.960661;(-0.165256, 0.016535, 0.986112);VALID
1720562854440;-9.403275;0.994433;(-0.163358, 0.017122, 0.986418);VALID
1720562854445;-9.414650;0.921400;(-0.163558, 0.015864, 0.986406);VALID
1720562854450;-9.402917;0.937362;(-0.163355, 0.016140, 0.986435);VALID
1720562854455;-9.175748;0.815156;(-0.159448, 0.014045, 0.987107);VALID
1720562854460;-9.148242;0.844263;(-0.158973, 0.014547, 0.987176);VALID
1720562854465;-9.334385;0.973228;(-0.162173, 0.016760, 0.986620);VALID
1720562854470;-9.095565;0.864099;(-0.158064, 0.014891, 0.987317);VALID
1720562854475;-9.020722;0.895704;(-0.156773, 0.015439, 0.987514);VALID
1720562854480;-9.002372;0.958855;(-0.156454, 0.016528, 0.987547);VALID
1720562854485;-8.974199;0.853687;(-0.155973, 0.014717, 0.987652);VALID
1720562854490;-8.959296;0.843635;(-0.155716, 0.014544, 0.987695);VALID
1720562854495;-9.086871;0.906788;(-0.157913, 0.015627, 0.987329);VALID
1720562854500;-9.078111;0.963072;(-0.157759, 0.016598, 0.987338);VALID
1720562854505;-8.875115;0.878505;(-0.154264, 0.015149, 0.987914);VALID
1720562854510;-8.841894;0.848557;(-0.153692, 0.014634, 0.988011);VALID
1720562854515;-8.834530;0.839205;(-0.153565, 0.014473, 0.988033);VALID
1720562854520;-8.971168;0.888244;(-0.155919, 0.015313, 0.987651);VALID
1720562854525;-8.962020;0.883988;(-0.155762, 0.015240, 0.987677);VALID
1720562854530;-8.919452;0.912869;(-0.155027, 0.015739, 0.987785);VALID
1720562854535;-8.909701;0.917824;(-0.154858, 0.015825, 0.987810);VALID
1720562854540;-8.913961;0.901396;(-0.154932, 0.015542, 0.987803);VALID
1720562854545;-8.877830;0.809230;(-0.154313, 0.013954, 0.987923);VALID
1720562854550;-8.702347;0.726693;(-0.151289, 0.012537, 0.988410);VALID
1720562854555;-8.658307;0.795736;(-0.150527, 0.013730, 0.988511);VALID
1720562854560;-8.769314;1.008013;(-0.152434, 0.017387, 0.988161);VALID
1720562854565;-8.596526;0.895252;(-0.149458, 0.015449, 0.988648);VALID
1720562854570;-8.686905;1.025867;(-0.151011, 0.017698, 0.988374);VALID
1720562854575;-8.687049;1.072508;(-0.151012, 0.018503, 0.988359);VALID
1720562854580;-8.561368;0.921109;(-0.148850, 0.015897, 0.988732);VALID
1720562854585;-8.556644;0.901545;(-0.148769, 0.015559, 0.988750);VALID
1720562854590;-8.527733;0.861298;(-0.148272, 0.014866, 0.988835);VALID
1720562854595;-8.498830;0.844239;(-0.147774, 0.014572, 0.988914);VALID
1720562854600;-8.683123;0.929036;(-0.150950, 0.016028, 0.988411);VALID
1720562854605;-8.727885;0.993667;(-0.151720, 0.017141, 0.988275);VALID
1720562854610;-8.676221;0.953809;(-0.150830, 0.016456, 0.988423);VALID
1720562854615;-8.669868;0.945421;(-0.150721, 0.016311, 0.988442);VALID
1720562854620;-8.602439;1.040548;(-0.149553, 0.017956, 0.988591);VALID
1720562854625;-8.545913;0.953222;(-0.148582, 0.016451, 0.988763);VALID
1720562854630;-8.441692;0.868903;(-0.146786, 0.015000, 0.989055);VALID
1720562854635;-8.403669;0.846357;(-0.146131, 0.014613, 0.989157);VALID
1720562854640;-8.478747;1.072790;(-0.147417, 0.018518, 0.988901);VALID
1720562854645;-8.437757;1.122967;(-0.146707, 0.019386, 0.988990);VALID
